Monomer ID,Log10 Average Protein Count
G6263-MONOMER[c],2.479344901522545
G6264-MONOMER[i],2.234459042171514
G6265-MONOMER[i],2.140194882354336
G6267-MONOMER[i],1.7653196759503438
G6268-MONOMER[c],3.2848560274174123
G6269-MONOMER[c],2.3692296504985517
G6273-MONOMER[c],1.8862919685066808
G6274-MONOMER[c],1.204750721090116
G6275-MONOMER[c],0.3738883151476117
G6276-MONOMER[c],2.8848712295598857
G6277-MONOMER[c],0.7693669648856022
G6278-MONOMER[c],0.7492579682671707
G6281-MONOMER[c],1.2490763418865634
G6282-MONOMER[m],0.6709639305898067
G6284-MONOMER[c],1.9998288327937348
G6285-MONOMER[c],1.8395008347411663
G6286-MONOMER[c],1.8775092236644564
G6287-MONOMER[i],1.331431573156872
G6288-MONOMER[c],1.295937822278541
G6289-MONOMER[c],1.3324703497262753
G6290-MONOMER[e],0.05799194697768673
G6291-MONOMER[p],0.0639016626800086
G6292-MONOMER[m],0.08432088570003587
G6293-MONOMER[l],0.12662635406191994
G6300-MONOMER[c],0.904815285028767
G6301-MONOMER[p],1.5911832210320977
G6302-MONOMER[c],1.6023258389628925
G6303-MONOMER[c],1.1164648788098999
G6304-MONOMER[c],1.0575908291309735
G6305-MONOMER[c],1.0860448607801658
G6306-MONOMER[c],1.0977684608478309
G6307-MONOMER[c],0.8018844732549846
G6309-MONOMER[i],1.9216821897773506
G6310-MONOMER[c],1.9035896294384527
G6311-MONOMER[c],1.896093387481251
G6312-MONOMER[i],3.331012116410992
G6313-MONOMER[c],0.0
G6314-MONOMER[c],1.0279946225661278
G6315-MONOMER[c],0.9482345959012806
G6317-MONOMER[c],1.5880532867004582
G6318-MONOMER[i],2.023469155645334
G6319-MONOMER[c],2.0653456117460793
G6320-MONOMER[m],2.7661349024251844
G6321-MONOMER[p],2.7076070177892357
G6322-MONOMER[p],2.7393713255947056
G6323-MONOMER[i],2.145313090310822
G6324-MONOMER[c],1.9134464748323396
G6325-MONOMER[i],2.3726963611209175
G6326-MONOMER[c],1.7760594724780698
G6329-MONOMER[c],1.9969368418259432
G6330-MONOMER[c],1.8894725493188715
G6331-MONOMER[c],1.6365383570414602
G6332-MONOMER[c],1.6591843019006958
G6334-MONOMER[c],2.499279856117332
G6335-MONOMER[c],1.217877846396698
G6337-MONOMER[c],2.805549396922046
G6339-MONOMER[c],0.8679873165759545
G6340-MONOMER[c],0.9108510379973659
G6345-MONOMER[i],0.5669826573744526
G6346-MONOMER[c],1.7638917645405228
G6351-MONOMER[e],1.27246269994983
G6352-MONOMER[c],0.5113032775915332
G6353-MONOMER[i],0.3090816798736538
G6354-MONOMER[c],0.029963223377443202
G6355-MONOMER[i],1.2414462410349385
G6356-MONOMER[i],1.2626557710806707
G6357-MONOMER[c],1.223088542459326
G6358-MONOMER[c],2.6298285283179377
G6359-MONOMER[p],3.359367696241292
G6361-MONOMER[i],2.6990900970214784
G6362-MONOMER[c],2.8886886001567786
G6363-MONOMER[c],3.1062826190679105
G6364-MONOMER[c],2.7286348132057627
G6370-MONOMER[m],0.6677181210131152
G6371-MONOMER[i],1.724881320824557
G6374-MONOMER[i],1.4923628072619866
G6379-MONOMER[c],2.920465005266945
G6380-MONOMER[c],2.134394446463054
G6381-MONOMER[c],2.227981572525221
G6382-MONOMER[c],2.0406731982581245
G6383-MONOMER[c],2.4222082319326663
G6384-MONOMER[i],1.5610893491742848
G6385-MONOMER[c],1.1661241999093999
G6386-MONOMER[p],1.1765464553871643
G6387-MONOMER[m],1.1612197706437286
G6394-MONOMER[p],1.9358177606352989
G6396-MONOMER[o],3.410607254365881
G6398-MONOMER[c],1.1192189005369726
G6399-MONOMER[c],0.9937574686819074
G6401-MONOMER[c],1.3712399467558642
G6402-MONOMER[c],1.7564634397511047
G6403-MONOMER[i],2.7066722088327473
G6404-MONOMER[i],1.3971350412385812
G6405-MONOMER[i],1.6338418003278241
G6406-MONOMER[m],1.6375689459862302
G6407-MONOMER[i],1.678319155718313
G6408-MONOMER[i],1.7925497796655931
G6412-MONOMER[i],1.7348754416467256
G6413-MONOMER[c],3.210534046557716
G6414-MONOMER[o],3.788403398451011
G6415-MONOMER[p],1.751850796438018
G6416-MONOMER[c],2.47077628195148
G6417-MONOMER[i],0.9328099750330988
G6418-MONOMER[i],1.439463211184162
G6420-MONOMER[c],2.1989173301034968
G6421-MONOMER[i],1.5672050690058559
G6422-MONOMER[p],3.1835210734601467
G6423-MONOMER[c],2.8907159463899896
G6424-MONOMER[c],1.822689120501951
G6425-MONOMER[c],2.5650339055416325
G6426-MONOMER[c],1.351928142895385
G6427-MONOMER[c],1.3804219437750072
G6428-MONOMER[c],1.4514809788060894
G6433-MONOMER[i],1.3278841169473463
G6434-MONOMER[i],1.5993536739985086
G6435-MONOMER[c],2.6063447308769474
G6436-MONOMER[c],1.793590584843307
G6437-MONOMER[p],1.4967245100331914
G6438-MONOMER[c],3.0610837630269656
G6439-MONOMER[i],2.0439497157352
G6441-MONOMER[m],2.1762967291865305
G6442-MONOMER[c],2.0921907569190976
G6443-MONOMER[i],1.876053010217789
G6444-MONOMER[c],1.6164144027287204
G6445-MONOMER[i],1.7713611904413813
G6446-MONOMER[i],1.5231756206021407
G6447-MONOMER[i],2.7433241768046006
G6448-MONOMER[i],0.9992218453797582
G6449-MONOMER[c],1.3400160888012176
G6450-MONOMER[i],3.2079117281249143
G6451-MONOMER[i],2.7400410375683935
G6452-MONOMER[m],2.0902015649927352
G6453-MONOMER[c],2.2654000235462504
G6454-MONOMER[i],1.516482222531443
G6456-MONOMER[c],0.44977495156431707
G6457-MONOMER[c],0.39909148044087595
G6458-MONOMER[i],1.9726129756705992
G6459-MONOMER[c],2.0037852922960497
G6460-MONOMER[c],2.572752774906303
G6463-MONOMER[c],2.475802511405996
G6464-MONOMER[m],1.47195684803099
G6465-MONOMER[p],2.492100502128966
G6467-MONOMER[c],1.680304204230139
G6468-MONOMER[c],2.6544129343900718
G6469-MONOMER[c],1.6976898076463691
G6470-MONOMER[m],1.774679217897514
G6471-MONOMER[c],0.5980391944106913
G6472-MONOMER[c],3.145018849831394
G6473-MONOMER[c],1.7100407679433247
G6474-MONOMER[p],3.110593435675589
G6475-MONOMER[c],2.9500431158776133
G6478-MONOMER[m],1.3909542479341888
G6480-MONOMER[l],0.8917962154587094
G6481-MONOMER[p],1.6354114925775156
G6482-MONOMER[m],1.5739667005276516
G6483-MONOMER[e],1.529557297571244
G6484-MONOMER[e],1.5371670653585765
G6485-MONOMER[e],1.5417217717831413
G6486-MONOMER[c],1.7800216109870926
G6487-MONOMER[p],2.8137550344156605
G6488-MONOMER[c],2.3536347455165
G6490-MONOMER[i],1.2831311145538784
G6491-MONOMER[p],1.711636114995725
G6492-MONOMER[p],2.1609397740861533
G6493-MONOMER[c],2.1133737585470107
G6494-MONOMER[c],2.1515194081276365
G6495-MONOMER[i],1.535598794485928
G6496-MONOMER[i],1.996494876715534
G6498-MONOMER[p],1.3864623092055022
G6499-MONOMER[c],3.0842023914410066
G6500-MONOMER[c],2.1701784354380984
G6501-MONOMER[c],2.5969631231780905
G6502-MONOMER[c],2.0817200174110195
G6503-MONOMER[c],1.6244717219287006
G6504-MONOMER[o],1.6349928975571755
G6505-MONOMER[i],0.7213708592683755
G6506-MONOMER[c],0.7297505652861118
G6507-MONOMER[i],0.678429040761448
G6508-MONOMER[i],1.4861249497712303
G6509-MONOMER[c],2.443371981399242
G6510-MONOMER[c],1.2711874410703459
G6511-MONOMER[c],2.2814094802324756
G6512-MONOMER[i],0.2688979564881324
G6513-MONOMER[i],0.3339142065736859
G6518-MONOMER[c],1.108299914636832
G6519-MONOMER[c],1.0648907714681146
G6520-MONOMER[c],1.1160412147428074
G6521-MONOMER[c],1.2122823902206257
G6522-MONOMER[c],1.1348307979443952
G6523-MONOMER[c],1.131516985589053
G6527-MONOMER[p],3.3824551853678053
G6528-MONOMER[i],1.2054103280138957
G6529-MONOMER[i],1.2493639619387202
G6530-MONOMER[p],1.2377990790139395
G6531-MONOMER[o],1.3175697957767294
G6532-MONOMER[i],1.693953273675926
G6534-MONOMER[c],1.914727793893101
G6536-MONOMER[i],0.49986998625094475
G6539-MONOMER[c],2.920989277881848
G6540-MONOMER[c],2.821054275977286
G6541-MONOMER[c],3.0960391067583064
G6542-MONOMER[i],0.9638833302059407
G6543-MONOMER[o],2.098654032000568
G6544-MONOMER[o],2.1138045449668716
G6545-MONOMER[o],2.1099337765609945
G6547-MONOMER[l],1.0136683015287231
G6548-MONOMER[p],1.1660656185870515
G6549-MONOMER[e],2.9212732583472216
G6550-MONOMER[c],2.5542471788219228
G6551-MONOMER[i],1.9557107452468068
G6552-MONOMER[i],1.7068959782402449
G6554-MONOMER[i],1.9123176406141702
G6555-MONOMER[i],2.3795288434576647
G6557-MONOMER[c],0.9425905277851219
G6558-MONOMER[c],1.6147384957712452
G6560-MONOMER[c],1.6114471635978953
G6561-MONOMER[i],1.7681490331221277
G6562-MONOMER[c],3.5130606902726296
G6563-MONOMER[c],2.907887961214168
G6564-MONOMER[m],1.6821170925230873
G6565-MONOMER[o],2.8088794679383704
G6567-MONOMER[c],2.7401246875030423
G6568-MONOMER[c],2.9537708923158545
G6569-MONOMER[c],2.496842382991813
G6570-MONOMER[o],2.6347195682429683
G6571-MONOMER[p],2.1571480751815395
G6572-MONOMER[i],1.0279082238542503
G6576-MONOMER[c],1.7981777712660607
G6578-MONOMER[i],1.0034614082332218
G6579-MONOMER[i],1.032076108419817
G6580-MONOMER[c],2.1582260471939314
G6581-MONOMER[c],2.2660000565825817
G6582-MONOMER[c],0.9370834057862274
G6583-MONOMER[i],0.9314006981557192
G6585-MONOMER[c],1.6507180924059108
G6586-MONOMER[i],1.6054753569449018
G6587-MONOMER[c],2.904794826417424
G6588-MONOMER[c],2.119479058970807
G6589-MONOMER[c],2.4792274116495556
G6590-MONOMER[c],1.279459134222423
G6591-MONOMER[c],1.2630494694982617
G6592-MONOMER[c],1.3114075670179188
G6593-MONOMER[c],1.2155486934050004
G6594-MONOMER[i],1.22591808736429
G6595-MONOMER[c],1.221567758925457
G6597-MONOMER[p],1.1554338856785629
G6598-MONOMER[c],1.1180620401130397
G6600-MONOMER[c],1.1521837489081181
G6601-MONOMER[c],1.583499490162956
G6602-MONOMER[c],2.3918844720039636
G6603-MONOMER[i],2.4789914086576346
G6604-MONOMER[c],1.8337550785027918
G6605-MONOMER[c],1.3814025428033025
G6606-MONOMER[c],1.4251831207879946
G6607-MONOMER[c],0.9774156497529511
G6608-MONOMER[i],0.9640618565204437
G6611-MONOMER[c],2.4428431359271623
G6612-MONOMER[m],2.288968913926077
G6614-MONOMER[c],2.275647397913322
G6615-MONOMER[p],2.726765922388681
G6616-MONOMER[c],3.288692775366967
G6617-MONOMER[c],2.057521612533568
G6618-MONOMER[c],2.453525600297944
G6619-MONOMER[m],0.0
G6621-MONOMER[c],2.365079285217447
G6622-MONOMER[i],2.8458941660256474
G6623-MONOMER[c],3.504180322498352
G6624-MONOMER[m],1.9935876102550076
G6625-MONOMER[c],0.453090964107818
G6627-MONOMER[c],1.9402161423911906
G6628-MONOMER[c],1.5786026988870558
G6629-MONOMER[e],0.41079131237145344
G6630-MONOMER[i],1.2657734487785097
G6631-MONOMER[m],0.0
G6633-MONOMER[c],2.718700982550735
G6634-MONOMER[c],1.7011341788722352
G6635-MONOMER[c],2.625595758619067
G6636-MONOMER[i],0.8562073738886308
G6637-MONOMER[i],2.3551983616933896
G6638-MONOMER[c],2.798053687165092
G6639-MONOMER[i],1.582561447143544
G6640-MONOMER[c],1.4722682696276275
G6641-MONOMER[c],1.6874071562045676
G6642-MONOMER[c],2.510550489985581
G6644-MONOMER[c],2.1142963314838545
G6645-MONOMER[c],2.2094846937826356
G6646-MONOMER[c],2.067332842596006
G6647-MONOMER[e],1.1343043038744198
G6651-MONOMER[c],1.0964291124759893
G6652-MONOMER[c],1.0640732248981701
G6653-MONOMER[c],1.0809690921151907
G6654-MONOMER[c],1.0152551286349123
G6655-MONOMER[c],1.0150648185838105
G6657-MONOMER[o],0.9894426408361627
G6658-MONOMER[c],1.3043549986751124
G6659-MONOMER[c],1.2965374838824955
G6660-MONOMER[c],4.519322730041812
G6661-MONOMER[c],1.9603677065814389
G6662-MONOMER[c],2.063769254423385
G6663-MONOMER[c],1.3502464230524005
G6664-MONOMER[c],1.5936218693666042
G6665-MONOMER[p],2.0397617843539186
G6668-MONOMER[i],3.568032090955791
G6669-MONOMER[c],1.235402552858544
G6670-MONOMER[c],1.287575569305811
G6671-MONOMER[c],1.7613844267190677
G6672-MONOMER[c],1.8992529142434396
G6673-MONOMER[c],2.176330075418955
G6674-MONOMER[i],2.0183658158486812
G6675-MONOMER[c],2.8238301111134945
G6676-MONOMER[c],0.40991581096812424
G6677-MONOMER[c],1.5143384140523701
G6679-MONOMER[c],0.8689175874245348
G6680-MONOMER[c],2.566448897204753
G6681-MONOMER[c],1.5589429566157087
G6682-MONOMER[c],1.5518377143304698
G6683-MONOMER[c],1.4652998396634613
G6684-MONOMER[c],1.517566611937073
G6685-MONOMER[c],1.5052264734190341
G6688-MONOMER[c],1.2588211925199886
G6689-MONOMER[c],1.2472934125815112
G6691-MONOMER[c],0.7458756391612532
G6693-MONOMER[c],1.3189105082573542
G6695-MONOMER[e],0.7092868354472288
G6696-MONOMER[c],0.6893913389457222
G6697-MONOMER[c],1.6185400058765396
G6698-MONOMER[c],1.7731222596087644
G6699-MONOMER[c],2.6841052035149935
G6700-MONOMER[m],1.247958503176625
G6701-MONOMER[i],2.336223680051898
G6702-MONOMER[m],2.603958620671653
G6703-MONOMER[i],1.5867371219035502
G6704-MONOMER[c],1.957233372043086
G6705-MONOMER[p],1.9562204014146822
G6706-MONOMER[c],1.407949567176904
G6708-MONOMER[c],0.9365105680083035
G6709-MONOMER[c],1.3248733494004894
G6710-MONOMER[c],1.2995210598363205
G6711-MONOMER[c],1.3246472948674932
G6712-MONOMER[c],1.2507067120811053
G6713-MONOMER[c],1.310153006391774
G6714-MONOMER[c],1.2220370633965476
G6715-MONOMER[c],1.23606759162786
G6716-MONOMER[c],1.2231102403086627
G6717-MONOMER[c],1.1915051327732784
G6718-MONOMER[c],1.5000718104670874
G6719-MONOMER[c],0.9568988044503435
G6720-MONOMER[c],1.9676591396070737
G6721-MONOMER[c],1.931423709808685
G6725-MONOMER[c],2.148240915448135
G6727-MONOMER[i],0.27711783825856984
G6728-MONOMER[i],0.27711783825856984
G6729-MONOMER[c],0.32842702892183956
G6730-MONOMER[i],0.2604121447557171
G6731-MONOMER[c],2.8283651521606075
G6732-MONOMER[c],1.8972308849156945
G6736-MONOMER[c],2.5290115502263215
G6737-MONOMER[c],2.7623384413673207
G6738-MONOMER[c],1.5553519363531065
G6741-MONOMER[c],1.8394898699698696
G6742-MONOMER[i],2.5203158867900988
G6743-MONOMER[c],1.346105570055282
G6745-MONOMER[c],2.005602373795289
G6746-MONOMER[c],2.1243030300928845
G6747-MONOMER[c],1.1062153205349223
G6749-MONOMER[c],2.027854478964044
G6750-MONOMER[c],1.9884691873225828
G6755-MONOMER[c],1.054996596170524
G6756-MONOMER[i],2.324400558115272
G6757-MONOMER[c],3.397462308149288
G6758-MONOMER[i],2.4962547696733552
G6759-MONOMER[c],2.533124487002109
G6760-MONOMER[c],1.9074171146430212
G6761-MONOMER[c],1.814460478113374
G6762-MONOMER[o],1.8976321908672436
G6763-MONOMER[p],4.231749364832377
G6765-MONOMER[c],1.0976684732108335
G6766-MONOMER[m],0.22938744281940981
G6769-MONOMER[c],1.1962233310205994
G6770-MONOMER[c],1.844898059296196
G6772-MONOMER[e],0.05799194697768673
G6773-MONOMER[o],0.0
G6774-MONOMER[c],2.397497185776609
G6776-MONOMER[c],1.9461696706046523
G6782-MONOMER[c],1.6529042679812456
G6783-MONOMER[i],1.8634740342047609
G6784-MONOMER[i],1.9102373174931422
G6785-MONOMER[o],2.070535270065927
G6787-MONOMER[c],0.9171459953183196
G6788-MONOMER[p],1.4160306800201419
G6789-MONOMER[c],0.7127521726800441
G6791-MONOMER[c],0.18480022382606306
G6792-MONOMER[l],0.09062827971723363
G6793-MONOMER[l],1.3255709106547078
G6794-MONOMER[l],1.3356973144527
G6795-MONOMER[m],1.341737209240608
G6798-MONOMER[c],1.6188832225888585
G6799-MONOMER[c],1.7388429236928953
G6804-MONOMER[c],1.4089351185864463
G6805-MONOMER[c],1.324876240271298
G6806-MONOMER[c],1.954803365553103
G6807-MONOMER[i],1.8613517731135243
G6808-MONOMER[i],0.3305466785736653
G6809-MONOMER[c],1.8423108632248573
G6810-MONOMER[i],1.92494105197875
G6811-MONOMER[c],1.9412999393605552
G6812-MONOMER[c],1.754515281862886
G6813-MONOMER[c],0.1656258253775163
G6814-MONOMER[c],2.44811757996065
G6815-MONOMER[c],2.104395818050238
G6816-MONOMER[c],0.9849154604030347
G6818-MONOMER[c],1.536131654977904
G6819-MONOMER[c],0.9304299769892915
G6820-MONOMER[c],0.600569079798986
G6821-MONOMER[e],0.6788220046050205
G6822-MONOMER[c],0.6445945657957098
G6823-MONOMER[c],3.991299734599007
G6824-MONOMER[c],0.0
G6825-MONOMER[c],0.9614519014527367
G6826-MONOMER[c],0.7901855791843504
G6827-MONOMER[c],0.7298292606917691
G6828-MONOMER[c],0.681378031657421
G6829-MONOMER[i],0.7933713397620655
G6830-MONOMER[c],0.953847897941102
G6831-MONOMER[c],0.9559762826933209
G6832-MONOMER[m],2.124185526407366
G6833-MONOMER[c],3.585183401063481
G6834-MONOMER[c],1.8418963445976284
G6835-MONOMER[c],1.82666688863515
G6838-MONOMER[c],1.6348340630447793
G6839-MONOMER[c],1.6448703184473328
G6840-MONOMER[i],1.7430294987055455
G6841-MONOMER[o],3.300133978204561
G6843-MONOMER[c],2.1229025217018944
G6844-MONOMER[e],2.4840776762131864
G6845-MONOMER[i],1.9493260727557538
G6846-MONOMER[i],1.8954737594637068
G6847-MONOMER[c],1.8942620243825086
G6848-MONOMER[i],0.9622235614901229
G6849-MONOMER[c],2.022524699368676
G6851-MONOMER[c],1.54811426083345
G6853-MONOMER[c],1.3361160311774354
G6855-MONOMER[p],2.043249825221134
G6856-MONOMER[c],1.9100011040690525
G6859-MONOMER[m],1.4742868824955069
G6860-MONOMER[c],3.000841790826765
G6862-MONOMER[c],1.5691748716911118
G6863-MONOMER[i],2.231690070808759
G6865-MONOMER[i],3.0060179400031215
G6866-MONOMER[o],0.2915145814009436
G6867-MONOMER[c],2.1163327033412003
G6868-MONOMER[c],2.603434398794436
G6869-MONOMER[c],2.2140370718837104
G6870-MONOMER[i],1.9638344121407874
G6871-MONOMER[i],1.9684601753066657
G6872-MONOMER[i],2.0639907543396134
G6873-MONOMER[c],2.0872003629492064
G6874-MONOMER[i],2.0004313639630222
G6875-MONOMER[i],1.9959999482580095
G6876-MONOMER[i],2.072591581397097
G6880-MONOMER[i],2.0997008075950183
G6881-MONOMER[o],3.9133053976929264
G6882-MONOMER[c],2.918839251852278
G6883-MONOMER[i],1.7226509665237382
G6884-MONOMER[m],1.5499740948145388
G6885-MONOMER[i],1.0571421579748184
G6886-MONOMER[p],2.455687285086896
G6887-MONOMER[c],2.6779430129719004
G6888-MONOMER[c],2.4290560663250624
G6889-MONOMER[c],1.3872952807752328
G6890-MONOMER[c],2.2195371061579285
G6892-MONOMER[p],2.295731141510631
G6894-MONOMER[m],2.2440873624240925
G6895-MONOMER[c],3.8714357434269084
G6896-MONOMER[c],1.9309806139925947
G6897-MONOMER[c],1.80723025587672
G6898-MONOMER[i],1.8205240018934146
G6899-MONOMER[p],1.81374589616989
G6900-MONOMER[c],1.7169939826253433
G6901-MONOMER[c],1.7248453512399897
G6902-MONOMER[c],1.6894097410367845
G6903-MONOMER[c],2.8716611494473474
G6904-MONOMER[p],2.45933075119962
G6905-MONOMER[c],2.8902100124683683
G6906-MONOMER[c],2.728857897070981
G6907-MONOMER[c],2.7611371547485093
G6908-MONOMER[c],3.0684923230547247
G6909-MONOMER[c],2.8432758776188085
G6911-MONOMER[c],2.9448457997813993
G6912-MONOMER[c],3.0066437758145037
G6913-MONOMER[c],3.07865677408652
G6914-MONOMER[i],2.1738107784811347
G6915-MONOMER[c],0.17866471823928518
G6918-MONOMER[c],1.1807358995374158
G6919-MONOMER[c],1.3440923313149815
G6920-MONOMER[c],1.0869424919159691
G6921-MONOMER[i],1.0793549640254783
G6922-MONOMER[c],1.0664098729763318
G6923-MONOMER[c],1.0464043209865468
G6924-MONOMER[c],2.094561814978615
G6925-MONOMER[i],1.2374769831612442
G6928-MONOMER[o],2.702505256274832
G6929-MONOMER[c],2.661294072032042
G6930-MONOMER[c],2.1039329776037623
G6931-MONOMER[i],2.2024562051340286
G6932-MONOMER[c],2.9835904638220345
G6933-MONOMER[i],0.6010174631255173
G6934-MONOMER[i],3.1009502259442128
G6935-MONOMER[c],1.7594890933824445
G6936-MONOMER[c],1.91870627685543
G6937-MONOMER[c],0.9931595040050467
G6938-MONOMER[c],2.5817294289756907
G6939-MONOMER[p],2.0858541856640396
G6945-MONOMER[i],1.7164641305290969
G6946-MONOMER[c],1.665778117761901
G6947-MONOMER[i],1.670580751258462
G6948-MONOMER[i],1.6838523637557044
G6949-MONOMER[p],1.6034864864296408
G6952-MONOMER[p],1.5609634101818786
G6953-MONOMER[i],1.2752566686356068
G6954-MONOMER[c],2.723839454315027
G6955-MONOMER[i],2.6993777349503123
G6956-MONOMER[i],1.9651536897700828
G6957-MONOMER[c],1.7413830871295148
G6958-MONOMER[c],1.1101445831480745
G6959-MONOMER[c],1.2508563684141616
G6960-MONOMER[c],1.130921149173186
G6961-MONOMER[c],1.035793013420605
G6963-MONOMER[c],1.147054134415096
G6964-MONOMER[c],2.4495506126707327
G6966-MONOMER[c],2.9449589343763334
G6967-MONOMER[c],1.8813826025239988
G6968-MONOMER[o],3.6549175490500065
G6969-MONOMER[c],2.3704347838315303
G6970-MONOMER[c],2.2757337534996602
G6971-MONOMER[i],0.109144469425068
G6972-MONOMER[i],1.0819178040173054
G6973-MONOMER[c],2.9027193593722096
G6974-MONOMER[i],0.0
G6975-MONOMER[i],1.9440957259325746
G6976-MONOMER[c],1.7994009935875195
G6978-MONOMER[c],2.3508638608141825
G6979-MONOMER[c],2.536404168961863
G6980-MONOMER[i],2.3589782527135563
G6981-MONOMER[m],3.187407995859593
G6982-MONOMER[c],0.4075515615632063
G6983-MONOMER[c],0.4599092375455554
G6984-MONOMER[i],1.1624190945302817
G6985-MONOMER[c],1.783042577733801
G6986-MONOMER[c],1.1876332848552877
G6988-MONOMER[c],0.3057883271792193
G6989-MONOMER[c],1.376538434572496
G6990-MONOMER[o],2.0728027018124493
G6991-MONOMER[c],2.484034383769592
G6992-MONOMER[c],1.163723710994464
G6993-MONOMER[c],3.4502675836940124
G6994-MONOMER[c],2.254596765326652
G6995-MONOMER[c],2.599229277400483
G6996-MONOMER[p],1.760140745343902
G6997-MONOMER[m],2.0692721584013998
G6998-MONOMER[i],1.496010339807136
G6999-MONOMER[i],0.7939343074053984
G7000-MONOMER[m],2.3283403206239934
G7001-MONOMER[i],2.5033623465534607
G7002-MONOMER[i],2.767250722086491
G7003-MONOMER[c],2.626195983513988
G7005-MONOMER[c],3.2319954539823126
G7006-MONOMER[i],1.3860127519169125
G7007-MONOMER[i],1.7382358402453375
G7008-MONOMER[c],1.9708477857991291
G7009-MONOMER[c],2.8421101259734662
G7010-MONOMER[m],2.202239414139653
G7011-MONOMER[c],1.7433207217588096
G7012-MONOMER[p],3.011644015044531
G7013-MONOMER[i],2.089438109818907
G7014-MONOMER[p],3.2774175839934383
G7015-MONOMER[i],2.3262149731631596
G7016-MONOMER[c],2.1769575161264108
G7019-MONOMER[i],1.4035016826191884
G7020-MONOMER[c],2.328817102683897
G7021-MONOMER[c],2.1322096589189043
G7022-MONOMER[p],0.7102686400356585
G7023-MONOMER[m],0.8241174808486704
G7024-MONOMER[c],2.3915119499844146
G7025-MONOMER[c],2.3947485641926343
G7026-MONOMER[c],1.7303275141591736
G7027-MONOMER[j],2.1038487084901867
G7028-MONOMER[i],2.4499249008137762
G7031-MONOMER[c],1.8549855574707454
G7033-MONOMER[c],2.031110889280117
G7035-MONOMER[c],2.836043018423823
G7036-MONOMER[c],1.8594328948143617
G7037-MONOMER[i],2.6301066678246925
G7039-MONOMER[p],3.863483794084369
G7040-MONOMER[c],1.6987055855780786
G7045-MONOMER[c],2.869505301143027
G7046-MONOMER[c],2.0767832109867004
G7048-MONOMER[c],2.0828003943808597
G7049-MONOMER[i],1.3744209928440723
G7050-MONOMER[c],2.202432019511518
G7051-MONOMER[i],2.2934930869108934
G7055-MONOMER[c],2.1089097634774947
G7056-MONOMER[m],1.8790609235287583
G7057-MONOMER[c],1.9332122091615935
G7058-MONOMER[p],1.9276824206586616
G7059-MONOMER[p],1.9322737552920826
G7060-MONOMER[i],1.922856065360157
G7061-MONOMER[c],1.6352699601009308
G7062-MONOMER[i],1.403656850658719
G7063-MONOMER[c],2.1852554359611407
G7064-MONOMER[o],0.5403182015865702
G7068-MONOMER[c],3.09124291161749
G7071-MONOMER[c],2.2239056769566
G7072-MONOMER[c],1.2829102614961794
G7073-MONOMER[p],1.8870963034268153
G7074-MONOMER[c],1.6073430139766196
G7080-MONOMER[o],2.4345093591446894
G7081-MONOMER[i],1.3575755603440913
G7082-MONOMER[c],1.3607286000601897
G7083-MONOMER[c],1.3095537506757922
G7084-MONOMER[c],1.357941165730819
G7085-MONOMER[c],1.329649635801475
G7086-MONOMER[c],1.3075533285259135
G7087-MONOMER[c],4.2569523248026515
G7088-MONOMER[c],0.5360500978858179
G7089-MONOMER[c],2.6855359111208745
G7090-MONOMER[m],3.166019615192562
G7093-MONOMER[c],3.179560684144935
G7094-MONOMER[c],0.8754821784360493
G7095-MONOMER[c],0.8862075180693452
G7096-MONOMER[c],0.8971308611638555
G7097-MONOMER[i],1.0440927155926476
G7098-MONOMER[i],1.017009934609775
G7099-MONOMER[c],1.2356305277809727
G7100-MONOMER[c],1.2438737740424677
G7101-MONOMER[i],1.2475664786088256
G7102-MONOMER[c],1.2911205724213608
G7103-MONOMER[c],0.6245571816227388
G7104-MONOMER[c],0.7261625559357321
G7105-MONOMER[i],0.7939549184947818
G7106-MONOMER[c],0.7930458406380266
G7107-MONOMER[o],0.8179592687451508
G7108-MONOMER[i],1.7894575121493035
G7109-MONOMER[c],0.8833159101187705
G7110-MONOMER[c],0.3023287739804229
G7111-MONOMER[i],0.8393315398192387
G7112-MONOMER[c],0.8639440852065216
G7117-MONOMER[c],2.7687473249665158
G7118-MONOMER[c],2.5507560930013056
G7119-MONOMER[c],2.312033147638657
G7122-MONOMER[c],0.8765783378725844
G7123-MONOMER[c],1.695576235385184
G7126-MONOMER[c],1.926916950555979
G7128-MONOMER[i],4.11516149281083
G7131-MONOMER[c],1.7054073927693973
G7132-MONOMER[c],1.6028136494144585
G7133-MONOMER[c],1.7344019339046166
G7134-MONOMER[c],2.008444612495463
G7137-MONOMER[c],2.0894660348864873
G7138-MONOMER[i],1.4082915606413393
G7139-MONOMER[c],2.710493695457853
G7144-MONOMER[m],2.1562916533102507
G7145-MONOMER[c],1.2760034595178151
G7146-MONOMER[i],2.0154696739606197
G7147-MONOMER[o],3.1912528351496436
G7148-MONOMER[i],1.5712408416939347
G7152-MONOMER[c],1.4333072681739576
G7153-MONOMER[c],1.419287621877887
G7156-MONOMER[i],1.5239309097140437
G7158-MONOMER[c],0.9656154206045018
G7160-MONOMER[c],0.5692185184444357
G7161-MONOMER[c],0.722489016744662
G7162-MONOMER[c],2.298276797202332
G7163-MONOMER[o],1.9583959794820716
G7164-MONOMER[c],1.6753196396981
G7165-MONOMER[p],0.9888453283757331
