Protein ID	half_life (units.min)	notes	assignment
sp|P0ACM5|YEGW_ECOLI	523.7094972	consistent	C-lim12_2
sp|P0ACN7|CYTR_ECOLI	665.2144734000001	consistent	C-lim12_2
sp|P0ACR2|YDHB_ECOLI	631.8865494	consistent	C-lim12_2
sp|P0ACS7|RPIR_ECOLI	923.4485478	consistent	C-lim12_2
sp|P0AD05|YECA_ECOLI	612.0872790000001	consistent	C-lim12_2
sp|P0AD14|BTSS_ECOLI	689.4549234	consistent	C-lim12_2
sp|P0AD42|PGPC_ECOLI	556.87134696	consistent	C-lim12_2
sp|P0AD61|KPYK1_ECOLI	701.6610798	consistent	C-lim12_2
sp|P0ADC1|LPTE_ECOLI	794.7753546	consistent	C-lim12_2
sp|P0ADE4|TAMA_ECOLI	793.6021296	consistent	C-lim12_2
sp|P0ADG4|SUHB_ECOLI	752.2388472	consistent	C-lim12_2
sp|P0ADP7|UBIJ_ECOLI	469.01263614	consistent	C-lim12_2
sp|P0ADQ2|YIID_ECOLI	602.5584954000001	consistent	C-lim12_2
sp|P0ADR6|RLMM_ECOLI	630.3413046	consistent	C-lim12_2
sp|P0ADS6|YGGE_ECOLI	789.3389964	consistent	C-lim12_2
sp|P0ADU2|YGIN_ECOLI	637.9340184	consistent	C-lim12_2
sp|P0ADV1|LPTA_ECOLI	645.0608927999999	consistent	C-lim12_2
sp|P0ADY1|PPID_ECOLI	810.4667898	consistent	C-lim12_2
sp|P0ADZ0|RL23_ECOLI	639.9648366	consistent	C-lim12_2
sp|P0ADZ4|RS15_ECOLI	788.0884902	consistent	C-lim12_2
sp|P0ADZ7|YAJC_ECOLI	712.1394750000001	consistent	C-lim12_2
sp|P0AE12|AMN_ECOLI	650.770962	consistent	C-lim12_2
sp|P0AE18|MAP1_ECOLI	650.970957	consistent	C-lim12_2
sp|P0AE34|ARTQ_ECOLI	719.8312776	consistent	C-lim12_2
sp|P0AE48|YTFP_ECOLI	545.22327594	consistent	C-lim12_2
sp|P0AE52|BCP_ECOLI	488.86145538000005	consistent	C-lim12_2
sp|P0AE88|CPXR_ECOLI	715.5050772	consistent	C-lim12_2
sp|P0AEB7|YOAB_ECOLI	825.012159	consistent	C-lim12_2
sp|P0AEC8|DCUS_ECOLI	738.632142	consistent	C-lim12_2
sp|P0AED7|DAPE_ECOLI	594.0024667800001	consistent	C-lim12_2
sp|P0AED9|DCM_ECOLI	398.624031	consistent	C-lim12_2
sp|P0AEE1|DCRB_ECOLI	720.9748451999999	consistent	C-lim12_2
sp|P0AEE8|DMA_ECOLI	617.6047361999999	consistent	C-lim12_2
sp|P0AEF0|DNAC_ECOLI	332.90341032000003	consistent	C-lim12_2
sp|P0AEI4|RIMO_ECOLI	469.90056066	consistent	C-lim12_2
sp|P0AEM6|FLIA_ECOLI	218.49851436	consistent	C-lim12_2
sp|P0AEN4|FTSL_ECOLI	520.49743998	consistent	C-lim12_2
sp|P0AEN8|FUCM_ECOLI	825.9464184000001	consistent	C-lim12_2
sp|P0AEZ3|MIND_ECOLI	639.7785240000001	consistent	C-lim12_2
sp|P0AF10|MTLR_ECOLI	807.6695094	consistent	C-lim12_2
sp|P0AF18|NAGA_ECOLI	696.1056666	consistent	C-lim12_2
sp|P0AF20|NAGC_ECOLI	753.4287084	consistent	C-lim12_2
sp|P0AF48|YJBQ_ECOLI	777.4221762	consistent	C-lim12_2
sp|P0AF67|TSAE_ECOLI	618.623145	consistent	C-lim12_2
sp|P0AFA7|NHAB_ECOLI	854.9734907999999	consistent	C-lim12_2
sp|P0AFC0|NUDB_ECOLI	297.93263844	consistent	C-lim12_2
sp|P0AFC7|NUOB_ECOLI	736.3872024	consistent	C-lim12_2
sp|P0AFD1|NUOE_ECOLI	592.99996386	consistent	C-lim12_2
sp|P0AFD6|NUOI_ECOLI	776.1964475999999	consistent	C-lim12_2
sp|P0AFG0|NUSG_ECOLI	610.0665233999999	consistent	C-lim12_2
sp|P0AFG6|ODO2_ECOLI	707.5038936000001	consistent	C-lim12_2
sp|P0AFI5|PBP7_ECOLI	353.6141673	consistent	C-lim12_2
sp|P0AFI7|PDXH_ECOLI	717.24504	consistent	C-lim12_2
sp|P0AFJ1|PHNA_ECOLI	632.7094596	consistent	C-lim12_2
sp|P0AFK9|POTD_ECOLI	845.508495	consistent	C-lim12_2
sp|P0AFP4|YBBO_ECOLI	890.4122352	consistent	C-lim12_2
sp|P0AFP6|GCH1L_ECOLI	631.5338766	consistent	C-lim12_2
sp|P0AFR4|YCIO_ECOLI	782.3103228	consistent	C-lim12_2
sp|P0AFT2|YECS_ECOLI	955.7362596	consistent	C-lim12_2
sp|P0AFV4|MEPS_ECOLI	528.77371524	consistent	C-lim12_2
sp|P0AFY8|SEQA_ECOLI	780.9976026	consistent	C-lim12_2
sp|P0AG07|RPE_ECOLI	717.8616834000001	consistent	C-lim12_2
sp|P0AG14|SOHB_ECOLI	691.9905168	consistent	C-lim12_2
sp|P0AG40|RIBF_ECOLI	653.388279	consistent	C-lim12_2
sp|P0AG51|RL30_ECOLI	594.9814008	consistent	C-lim12_2
sp|P0AG55|RL6_ECOLI	713.7071586	consistent	C-lim12_2
sp|P0AG59|RS14_ECOLI	538.6880699999999	consistent	C-lim12_2
sp|P0AG71|RMUC_ECOLI	469.43562132	consistent	C-lim12_2
sp|P0AG99|SECG_ECOLI	379.5241341	consistent	C-lim12_2
sp|P0AGA6|UHPA_ECOLI	547.85026092	consistent	C-lim12_2
sp|P0AGB6|RPOE_ECOLI	757.1402448	consistent	C-lim12_2
sp|P0AGD7|SRP54_ECOLI	527.4121013399999	consistent	C-lim12_2
sp|P0AGE0|SSB_ECOLI	514.04231214	consistent	C-lim12_2
sp|P0AGE4|SSTT_ECOLI	749.7852005999999	consistent	C-lim12_2
sp|P0AGE6|CHRR_ECOLI	673.4586402	consistent	C-lim12_2
sp|P0AGF2|CSDE_ECOLI	572.91542496	consistent	C-lim12_2
sp|P0AGG0|THIL_ECOLI	656.5198368	consistent	C-lim12_2
sp|P0AGG2|TESB_ECOLI	644.9035368	consistent	C-lim12_2
sp|P0AGG4|THIO2_ECOLI	367.2232752	consistent	C-lim12_2
sp|P0AGG8|TLDD_ECOLI	521.91535206	consistent	C-lim12_2
sp|P0AGI8|TRKA_ECOLI	704.1153654	consistent	C-lim12_2
sp|P0AGJ2|TRMH_ECOLI	704.3885496	consistent	C-lim12_2
sp|P0AGK4|YHBY_ECOLI	617.1773064	consistent	C-lim12_2
sp|P0C066|MLTC_ECOLI	641.712501	consistent	C-lim12_2
sp|P0C0R7|RLME_ECOLI	745.9878168	consistent	C-lim12_2
sp|P0C0S1|MSCS_ECOLI	769.4799138000001	consistent	C-lim12_2
sp|P0C0U4|RIMK_ECOLI	664.9273974	consistent	C-lim12_2
sp|P0CB39|EPTC_ECOLI	815.8710510000001	consistent	C-lim12_2
sp|P0DM85|CRFC_ECOLI	389.80722648	consistent	C-lim12_2
sp|P10371|HIS4_ECOLI	658.5596154	consistent	C-lim12_2
sp|P10408|SECA_ECOLI	663.614832	consistent	C-lim12_2
sp|P10902|NADB_ECOLI	528.29889816	consistent	C-lim12_2
sp|P10907|UGPC_ECOLI	760.2981312000001	consistent	C-lim12_2
sp|P10908|UGPQ_ECOLI	581.0756081999999	consistent	C-lim12_2
sp|P11880|MURF_ECOLI	601.899945	consistent	C-lim12_2
sp|P12282|MOEB_ECOLI	721.6930926	consistent	C-lim12_2
sp|P12994|YBHB_ECOLI	889.4915189999999	consistent	C-lim12_2
sp|P12995|BIOA_ECOLI	710.505225	consistent	C-lim12_2
sp|P13009|METH_ECOLI	496.01421888	consistent	C-lim12_2
sp|P13016|AMPD_ECOLI	538.21033758	consistent	C-lim12_2
sp|P13458|SBCC_ECOLI	640.7898798	consistent	C-lim12_2
sp|P13482|TREA_ECOLI	714.6342384	consistent	C-lim12_2
sp|P14081|SELB_ECOLI	577.8934017600001	consistent	C-lim12_2
sp|P14900|MURD_ECOLI	732.3938999999999	consistent	C-lim12_2
sp|P15034|AMPP_ECOLI	808.5668034	consistent	C-lim12_2
sp|P15038|HELD_ECOLI	550.77778596	consistent	C-lim12_2
sp|P15070|FLIN_ECOLI	482.04038166	consistent	C-lim12_2
sp|P15078|CSTA_ECOLI	717.0742002	consistent	C-lim12_2
sp|P15640|PUR2_ECOLI	634.8454794	consistent	C-lim12_2
sp|P15877|DHG_ECOLI	857.7121338	consistent	C-lim12_2
sp|P16095|SDHL_ECOLI	213.14005218	consistent	C-lim12_2
sp|P16528|ICLR_ECOLI	635.8964496000001	consistent	C-lim12_2
sp|P16692|PHNP_ECOLI	574.13524866	consistent	C-lim12_2
sp|P16703|CYSM_ECOLI	626.1538398	consistent	C-lim12_2
sp|P16926|MREC_ECOLI	619.0391304	consistent	C-lim12_2
sp|P17117|NFSA_ECOLI	592.56608478	consistent	C-lim12_2
sp|P17443|MURG_ECOLI	692.0319522	consistent	C-lim12_2
sp|P17802|MUTY_ECOLI	461.27242824	consistent	C-lim12_2
sp|P17846|CYSI_ECOLI	380.5350534	consistent	C-lim12_2
sp|P17993|UBIG_ECOLI	404.14440444	consistent	C-lim12_2
sp|P18843|NADE_ECOLI	665.2360848	consistent	C-lim12_2
sp|P19934|TOLA_ECOLI	770.5997262	consistent	C-lim12_2
sp|P20099|BISC_ECOLI	472.59975936	consistent	C-lim12_2
sp|P21151|FADA_ECOLI	621.4695654	consistent	C-lim12_2
sp|P21156|CYSD_ECOLI	179.11656072	consistent	C-lim12_2
sp|P21169|DCOR_ECOLI	556.150668	consistent	C-lim12_2
sp|P21170|SPEA_ECOLI	604.9802424000001	consistent	C-lim12_2
sp|P21177|FADB_ECOLI	485.20021974	consistent	C-lim12_2
sp|P21499|RNR_ECOLI	729.4337297999999	consistent	C-lim12_2
sp|P21507|SRMB_ECOLI	579.13684584	consistent	C-lim12_2
sp|P21645|LPXD_ECOLI	793.4616078	consistent	C-lim12_2
sp|P21865|KDPD_ECOLI	768.9084042	consistent	C-lim12_2
sp|P21893|RECJ_ECOLI	275.51106222	consistent	C-lim12_2
sp|P22186|MRAZ_ECOLI	735.8464577999999	consistent	C-lim12_2
sp|P22333|ADD_ECOLI	648.1032696	consistent	C-lim12_2
sp|P22524|MUKE_ECOLI	689.7320964	consistent	C-lim12_2
sp|P22525|YCBB_ECOLI	778.1141778	consistent	C-lim12_2
sp|P22731|LIVF_ECOLI	768.8398878	consistent	C-lim12_2
sp|P22939|ISPA_ECOLI	727.038069	consistent	C-lim12_2
sp|P23830|PSS_ECOLI	596.07779526	consistent	C-lim12_2
sp|P23839|YICC_ECOLI	585.6260844599999	consistent	C-lim12_2
sp|P23842|YFEA_ECOLI	825.4736634000001	consistent	C-lim12_2
sp|P23882|FMT_ECOLI	547.49888904	consistent	C-lim12_2
sp|P24186|FOLD_ECOLI	768.2774388	consistent	C-lim12_2
sp|P24192|HYPD_ECOLI	350.15206386	consistent	C-lim12_2
sp|P24205|LPXM_ECOLI	659.1303546	consistent	C-lim12_2
sp|P24215|UXUA_ECOLI	569.23055994	consistent	C-lim12_2
sp|P24230|RECG_ECOLI	652.0007255999999	consistent	C-lim12_2
sp|P24240|ASCB_ECOLI	309.8651544	consistent	C-lim12_2
sp|P25397|TEHB_ECOLI	556.9788483599999	consistent	C-lim12_2
sp|P25437|FRMA_ECOLI	649.4563224	consistent	C-lim12_2
sp|P25524|CODA_ECOLI	874.162776	consistent	C-lim12_2
sp|P25526|GABD_ECOLI	596.97294492	consistent	C-lim12_2
sp|P25535|UBII_ECOLI	446.66516208	consistent	C-lim12_2
sp|P25553|ALDA_ECOLI	618.0881358	consistent	C-lim12_2
sp|P25748|GALS_ECOLI	567.85758348	consistent	C-lim12_2
sp|P25798|FLIF_ECOLI	447.15636798	consistent	C-lim12_2
sp|P25888|RHLE_ECOLI	921.0990018	consistent	C-lim12_2
sp|P25894|LOIP_ECOLI	581.1670182600001	consistent	C-lim12_2
sp|P26602|UBIC_ECOLI	445.8139374	consistent	C-lim12_2
sp|P26646|ACUI_ECOLI	638.7537113999999	consistent	C-lim12_2
sp|P27127|RFAB_ECOLI	683.230428	consistent	C-lim12_2
sp|P27242|WAAU_ECOLI	712.2418739999999	consistent	C-lim12_2
sp|P27245|MARR_ECOLI	789.6663503999999	consistent	C-lim12_2
sp|P27249|GLND_ECOLI	528.09414582	consistent	C-lim12_2
sp|P27250|AHR_ECOLI	719.0359512	consistent	C-lim12_2
sp|P27296|DING_ECOLI	634.815789	consistent	C-lim12_2
sp|P27298|OPDA_ECOLI	561.94810824	consistent	C-lim12_2
sp|P27302|TKT1_ECOLI	602.2868808	consistent	C-lim12_2
sp|P27303|EMRA_ECOLI	883.1267082	consistent	C-lim12_2
sp|P27306|STHA_ECOLI	654.9808247999999	consistent	C-lim12_2
sp|P27833|WECE_ECOLI	800.7310212000001	consistent	C-lim12_2
sp|P28224|MLIC_ECOLI	826.4414766	consistent	C-lim12_2
sp|P28249|ASMA_ECOLI	700.8346152	consistent	C-lim12_2
sp|P28304|QOR1_ECOLI	595.32816792	consistent	C-lim12_2
sp|P28861|FENR_ECOLI	654.375732	consistent	C-lim12_2
sp|P30128|GREB_ECOLI	510.9426583200001	consistent	C-lim12_2
sp|P30140|THIH_ECOLI	64.35448188	consistent	C-lim12_2
sp|P30177|YBIB_ECOLI	635.044896	consistent	C-lim12_2
sp|P30178|HCXB_ECOLI	518.1874399799999	consistent	C-lim12_2
sp|P30750|METN_ECOLI	584.13062166	consistent	C-lim12_2
sp|P30859|ARTI_ECOLI	696.3784116	consistent	C-lim12_2
sp|P30864|YAFC_ECOLI	780.5828628	consistent	C-lim12_2
sp|P30870|GLNE_ECOLI	810.1848588	consistent	C-lim12_2
sp|P30958|MFD_ECOLI	708.4791768	consistent	C-lim12_2
sp|P31068|FLIH_ECOLI	331.35819684	consistent	C-lim12_2
sp|P31120|GLMM_ECOLI	760.9310028	consistent	C-lim12_2
sp|P31133|POTF_ECOLI	788.4525282	consistent	C-lim12_2
sp|P31134|POTG_ECOLI	686.2436172	consistent	C-lim12_2
sp|P31460|DGOR_ECOLI	619.1894490000001	consistent	C-lim12_2
sp|P31473|RAVA_ECOLI	707.0154642	consistent	C-lim12_2
sp|P31554|LPTD_ECOLI	807.5028678	consistent	C-lim12_2
sp|P31677|OTSA_ECOLI	366.1772295	consistent	C-lim12_2
sp|P31680|DJLA_ECOLI	698.5887252	consistent	C-lim12_2
sp|P31979|NUOF_ECOLI	617.1894318	consistent	C-lim12_2
sp|P32099|LPLA_ECOLI	681.6226836000001	consistent	C-lim12_2
sp|P32132|TYPA_ECOLI	619.4760713999999	consistent	C-lim12_2
sp|P32160|YIIQ_ECOLI	508.35679074	consistent	C-lim12_2
sp|P32718|ALSK_ECOLI	557.07104334	consistent	C-lim12_2
sp|P33012|SBMC_ECOLI	348.95571072	consistent	C-lim12_2
sp|P33136|OPGG_ECOLI	758.7927384	consistent	C-lim12_2
sp|P33195|GCSP_ECOLI	537.10997964	consistent	C-lim12_2
sp|P33355|YEHS_ECOLI	747.2535630000001	consistent	C-lim12_2
sp|P33602|NUOG_ECOLI	626.7791454	consistent	C-lim12_2
sp|P33644|POLOX_ECOLI	525.73661178	consistent	C-lim12_2
sp|P33937|NAPA_ECOLI	566.00198916	consistent	C-lim12_2
sp|P36553|HEM6_ECOLI	614.8054746	consistent	C-lim12_2
sp|P36566|CMOM_ECOLI	650.5321188	consistent	C-lim12_2
sp|P36649|CUEO_ECOLI	728.96574	consistent	C-lim12_2
sp|P36655|DSBD_ECOLI	832.7161206	consistent	C-lim12_2
sp|P36672|PTTBC_ECOLI	417.01484346	consistent	C-lim12_2
sp|P36771|LRHA_ECOLI	474.4834788	consistent	C-lim12_2
sp|P36999|RLMA_ECOLI	682.5777408	consistent	C-lim12_2
sp|P37013|NORR_ECOLI	458.00271702	consistent	C-lim12_2
sp|P37095|PEPB_ECOLI	639.1114272000001	consistent	C-lim12_2
sp|P37177|PT1P_ECOLI	648.6231204	consistent	C-lim12_2
sp|P37182|HYBD_ECOLI	705.4987998	consistent	C-lim12_2
sp|P37329|MODA_ECOLI	775.5434184	consistent	C-lim12_2
sp|P37339|LHGO_ECOLI	577.3216883399999	consistent	C-lim12_2
sp|P37344|PSPF_ECOLI	796.048359	consistent	C-lim12_2
sp|P37349|DHAM_ECOLI	643.8129366000001	consistent	C-lim12_2
sp|P37353|MENE_ECOLI	735.9889776	consistent	C-lim12_2
sp|P37613|PANZ_ECOLI	717.5082828000001	consistent	C-lim12_2
sp|P37617|ZNTA_ECOLI	445.69585302	consistent	C-lim12_2
sp|P37624|RBBA_ECOLI	821.6715156	consistent	C-lim12_2
sp|P37631|YHIN_ECOLI	817.4254530000001	consistent	C-lim12_2
sp|P37649|YHJK_ECOLI	788.8106376	consistent	C-lim12_2
sp|P37671|YIAJ_ECOLI	805.796589	consistent	C-lim12_2
sp|P37676|YIAO_ECOLI	566.8468057800001	consistent	C-lim12_2
sp|P37678|SGBH_ECOLI	577.2315771	consistent	C-lim12_2
sp|P37682|YIAU_ECOLI	737.7895026	consistent	C-lim12_2
sp|P37689|GPMI_ECOLI	670.1117718	consistent	C-lim12_2
sp|P37773|MPL_ECOLI	734.288058	consistent	C-lim12_2
sp|P37774|YECC_ECOLI	657.1742724000001	consistent	C-lim12_2
sp|P38051|MENF_ECOLI	639.0833946	consistent	C-lim12_2
sp|P38104|RSPA_ECOLI	701.6149266	consistent	C-lim12_2
sp|P38521|YGGL_ECOLI	599.1347797799999	consistent	C-lim12_2
sp|P39177|USPG_ECOLI	798.3611568	consistent	C-lim12_2
sp|P39199|PRMB_ECOLI	610.0981278	consistent	C-lim12_2
sp|P39265|ALSB_ECOLI	567.55234368	consistent	C-lim12_2
sp|P39298|YJFP_ECOLI	676.9093332	consistent	C-lim12_2
sp|P39315|QOR2_ECOLI	620.2596786	consistent	C-lim12_2
sp|P39358|YJHG_ECOLI	534.46728954	consistent	C-lim12_2
sp|P39359|YJHH_ECOLI	569.61545538	consistent	C-lim12_2
sp|P39371|NANM_ECOLI	809.8854293999999	consistent	C-lim12_2
sp|P39407|YJJU_ECOLI	300.66820164	consistent	C-lim12_2
sp|P39411|NCPP_ECOLI	509.09103888	consistent	C-lim12_2
sp|P39829|GARD_ECOLI	214.80723138	consistent	C-lim12_2
sp|P39835|GNTT_ECOLI	630.3903924	consistent	C-lim12_2
sp|P39838|RCSD_ECOLI	671.8402452	consistent	C-lim12_2
sp|P40191|PDXK_ECOLI	631.3906380000001	consistent	C-lim12_2
sp|P40710|NLPE_ECOLI	653.8213644	consistent	C-lim12_2
sp|P40719|QSEC_ECOLI	943.2108528	consistent	C-lim12_2
sp|P40874|MTOX_ECOLI	479.74758924	consistent	C-lim12_2
sp|P42596|RLMG_ECOLI	775.3229441999999	consistent	C-lim12_2
sp|P42624|YHAK_ECOLI	598.35222624	consistent	C-lim12_2
sp|P43329|HRPA_ECOLI	822.7269024	consistent	C-lim12_2
sp|P45470|YHBO_ECOLI	571.0520679	consistent	C-lim12_2
sp|P45531|TUSC_ECOLI	698.5395522	consistent	C-lim12_2
sp|P45568|DXR_ECOLI	579.57348594	consistent	C-lim12_2
sp|P45753|HOFM_ECOLI	780.7881282	consistent	C-lim12_2
sp|P45800|IGAA_ECOLI	910.3469832	consistent	C-lim12_2
sp|P46837|YHGF_ECOLI	466.76251182	consistent	C-lim12_2
sp|P46853|YHHX_ECOLI	712.3278492000001	consistent	C-lim12_2
sp|P51024|YAIL_ECOLI	251.07661092	consistent	C-lim12_2
sp|P52061|IXTPA_ECOLI	546.1293860999999	consistent	C-lim12_2
sp|P52101|GLRK_ECOLI	656.8959990000001	consistent	C-lim12_2
sp|P52612|FLII_ECOLI	292.34320092	consistent	C-lim12_2
sp|P52644|HSLJ_ECOLI	672.801354	consistent	C-lim12_2
sp|P52697|6PGL_ECOLI	750.7970478000001	consistent	C-lim12_2
sp|P56259|YIFN_ECOLI	608.325738	consistent	C-lim12_2
sp|P60240|RAPA_ECOLI	819.0101982	consistent	C-lim12_2
sp|P60293|MUKF_ECOLI	586.70524368	consistent	C-lim12_2
sp|P60422|RL2_ECOLI	703.2828648	consistent	C-lim12_2
sp|P60560|GUAC_ECOLI	596.33261634	consistent	C-lim12_2
sp|P60624|RL24_ECOLI	555.9489402	consistent	C-lim12_2
sp|P60872|YIDE_ECOLI	749.8948176	consistent	C-lim12_2
sp|P61175|RL22_ECOLI	679.2187242	consistent	C-lim12_2
sp|P61714|RISB_ECOLI	833.55669	consistent	C-lim12_2
sp|P62615|ISPE_ECOLI	655.2969612	consistent	C-lim12_2
sp|P63177|RLMB_ECOLI	628.7704391999999	consistent	C-lim12_2
sp|P63224|GMHA_ECOLI	677.970723	consistent	C-lim12_2
sp|P63386|MLAF_ECOLI	823.8331632000001	consistent	C-lim12_2
sp|P64448|YNBE_ECOLI	779.4776604	consistent	C-lim12_2
sp|P64604|MLAD_ECOLI	807.8879778	consistent	C-lim12_2
sp|P64624|YHEO_ECOLI	449.95376346	consistent	C-lim12_2
sp|P65292|YGDI_ECOLI	659.5313111999999	consistent	C-lim12_2
sp|P65367|YQCA_ECOLI	806.3110164	consistent	C-lim12_2
sp|P65556|YFCD_ECOLI	477.95157996	consistent	C-lim12_2
sp|P66948|BEPA_ECOLI	600.6122796	consistent	C-lim12_2
sp|P67095|YFCE_ECOLI	564.58867236	consistent	C-lim12_2
sp|P67660|YHAJ_ECOLI	701.7771084000001	consistent	C-lim12_2
sp|P67662|AAER_ECOLI	665.4209388	consistent	C-lim12_2
sp|P68567|RSMJ_ECOLI	710.4268686	consistent	C-lim12_2
sp|P68739|NFI_ECOLI	713.8974347999999	consistent	C-lim12_2
sp|P69441|KAD_ECOLI	709.5013494	consistent	C-lim12_2
sp|P69490|CCME_ECOLI	543.16863504	consistent	C-lim12_2
sp|P69503|APT_ECOLI	502.02769122	consistent	C-lim12_2
sp|P69795|PTQB_ECOLI	377.48772756	consistent	C-lim12_2
sp|P69853|DMSD_ECOLI	758.2116474	consistent	C-lim12_2
sp|P69924|RIR2_ECOLI	559.3042579199999	consistent	C-lim12_2
sp|P71298|INTF_ECOLI	185.45261394	consistent	C-lim12_2
sp|P75713|ALLE_ECOLI	699.3522156	consistent	C-lim12_2
sp|P75728|UBIF_ECOLI	481.373508	consistent	C-lim12_2
sp|P75745|YBGK_ECOLI	643.5354168	consistent	C-lim12_2
sp|P75746|YBGL_ECOLI	487.25142078	consistent	C-lim12_2
sp|P75785|OPGE_ECOLI	656.369334	consistent	C-lim12_2
sp|P75820|AMID_ECOLI	690.6341189999999	consistent	C-lim12_2
sp|P75821|YBJS_ECOLI	638.1705036	consistent	C-lim12_2
sp|P75864|RLMKL_ECOLI	631.4976288	consistent	C-lim12_2
sp|P75874|YCCU_ECOLI	626.7571968	consistent	C-lim12_2
sp|P75914|YCDX_ECOLI	621.0936144	consistent	C-lim12_2
sp|P75937|FLGE_ECOLI	241.87784856	consistent	C-lim12_2
sp|P75938|FLGF_ECOLI	261.7104342	consistent	C-lim12_2
sp|P75949|NAGZ_ECOLI	529.3059513000001	consistent	C-lim12_2
sp|P75957|LOLD_ECOLI	686.4668687999999	consistent	C-lim12_2
sp|P75959|NAGK_ECOLI	610.1759928	consistent	C-lim12_2
sp|P75960|NPD_ECOLI	626.330613	consistent	C-lim12_2
sp|P76016|DHAR_ECOLI	598.2590331	consistent	C-lim12_2
sp|P76034|YCIT_ECOLI	734.3260074	consistent	C-lim12_2
sp|P76049|YCJY_ECOLI	740.5196928	consistent	C-lim12_2
sp|P76129|DOSP_ECOLI	419.56330818	consistent	C-lim12_2
sp|P76143|LSRF_ECOLI	533.39547828	consistent	C-lim12_2
sp|P76177|YDGH_ECOLI	655.178226	consistent	C-lim12_2
sp|P76185|YDHJ_ECOLI	754.0825356	consistent	C-lim12_2
sp|P76187|YDHF_ECOLI	595.12530342	consistent	C-lim12_2
sp|P76223|YNJB_ECOLI	841.7270688	consistent	C-lim12_2
sp|P76243|YEAO_ECOLI	306.01845534	consistent	C-lim12_2
sp|P76250|DMLR_ECOLI	216.89520792	consistent	C-lim12_2
sp|P76256|TSAB_ECOLI	648.9886308	consistent	C-lim12_2
sp|P76268|KDGR_ECOLI	648.2050992000001	consistent	C-lim12_2
sp|P76329|MPGP_ECOLI	520.92362976	consistent	C-lim12_2
sp|P76330|YEDQ_ECOLI	760.7114934	consistent	C-lim12_2
sp|P76340|YEDW_ECOLI	656.6233554	consistent	C-lim12_2
sp|P76344|ZINT_ECOLI	789.7684614	consistent	C-lim12_2
sp|P76389|YEGH_ECOLI	914.2472418	consistent	C-lim12_2
sp|P76399|MDTC_ECOLI	899.9740698	consistent	C-lim12_2
sp|P76418|YEGU_ECOLI	594.91661808	consistent	C-lim12_2
sp|P76423|THIM_ECOLI	551.49602238	consistent	C-lim12_2
sp|P76440|PRET_ECOLI	195.4671006	consistent	C-lim12_2
sp|P76535|MURQ_ECOLI	512.76804564	consistent	C-lim12_2
sp|P76537|YFEY_ECOLI	893.609403	consistent	C-lim12_2
sp|P76539|YPEA_ECOLI	609.0538349999999	consistent	C-lim12_2
sp|P76541|EUTL_ECOLI	717.811182	consistent	C-lim12_2
sp|P76569|YFGD_ECOLI	442.96699128	consistent	C-lim12_2
sp|P76578|YFHM_ECOLI	838.8605556	consistent	C-lim12_2
sp|P76594|PKA_ECOLI	770.397603	consistent	C-lim12_2
sp|P77171|YDCI_ECOLI	288.73823802	consistent	C-lim12_2
sp|P77173|ZIPA_ECOLI	717.2471838	consistent	C-lim12_2
sp|P77256|AKRMG_ECOLI	567.74067228	consistent	C-lim12_2
sp|P77265|MDLA_ECOLI	734.04438	consistent	C-lim12_2
sp|P77280|YDJJ_ECOLI	561.9150331799999	consistent	C-lim12_2
sp|P77285|RSXG_ECOLI	703.9963722	consistent	C-lim12_2
sp|P77357|ABGA_ECOLI	343.72355682	consistent	C-lim12_2
sp|P77433|YKGG_ECOLI	332.88271638	consistent	C-lim12_2
sp|P77536|YKGF_ECOLI	252.09047184	consistent	C-lim12_2
sp|P77544|YFCF_ECOLI	646.0473618	consistent	C-lim12_2
sp|P77562|YAIW_ECOLI	692.6165483999999	consistent	C-lim12_2
sp|P77695|GNSB_ECOLI	703.2590544	consistent	C-lim12_2
sp|P77721|YDJF_ECOLI	609.4804074	consistent	C-lim12_2
sp|P77748|YDIJ_ECOLI	691.3528086	consistent	C-lim12_2
sp|P77756|QUEC_ECOLI	561.8307628199999	consistent	C-lim12_2
sp|P77775|YFCH_ECOLI	667.4804388	consistent	C-lim12_2
sp|P77806|YBDL_ECOLI	386.0092231800001	consistent	C-lim12_2
sp|P78055|FSAA_ECOLI	525.63081804	consistent	C-lim12_2
sp|P78067|YNJE_ECOLI	772.1247906	consistent	C-lim12_2
sp|P80668|FEAB_ECOLI	533.80432128	consistent	C-lim12_2
sp|Q46798|YGER_ECOLI	589.2532647	consistent	C-lim12_2
sp|Q46800|XDHB_ECOLI	379.56080856	consistent	C-lim12_2
sp|Q46829|BGLA_ECOLI	602.8545828	consistent	C-lim12_2
sp|Q46871|YQJH_ECOLI	596.6252467200001	consistent	C-lim12_2
sp|Q46906|YGCP_ECOLI	795.8817348	consistent	C-lim12_2
sp|Q47690|MMUM_ECOLI	588.08865612	consistent	C-lim12_2
sp|Q57261|TRUD_ECOLI	817.3958496	consistent	C-lim12_2
sp|Q93K97|ADPP_ECOLI	695.2717926	consistent	C-lim12_2
sp|P0AB06|YCBK_ECOLI	467.53059486	consistent	C-lim12_2
sp|P16431|HYCE_ECOLI	708.0414072	consistent	C-lim12_2
sp|P27297|BAX_ECOLI	366.8579664	consistent	C-lim12_2
sp|P28629|ADIA_ECOLI	695.0926944	consistent	C-lim12_2
