gene_name	cistron_name	monomer_name	prob_monomer_expressed
EG12025	EG12025_RNA	EG12025-MONOMER[p]	0.9717948717948718
EG12026	EG12026_RNA	EG12026-MONOMER[c]	1.0
EG12027	EG12027_RNA	EG12027-MONOMER[i]	0.9230769230769231
EG12028	EG12028_RNA	EG12028-MONOMER[c]	1.0
EG12030	EG12030_RNA	EG12030-MONOMER[c]	0.07948717948717948
EG12031	EG12031_RNA	EG12031-MONOMER[c]	0.2512820512820513
EG12033	EG12033_RNA	EG12033-MONOMER[c]	0.19743589743589743
EG12035	EG12035_RNA	EG12035-MONOMER[c]	1.0
EG12036	EG12036_RNA	EG12036-MONOMER[c]	0.9948717948717949
EG12042	EG12042_RNA	EG12042-MONOMER[c]	1.0
EG12043	EG12043_RNA	EG12043-MONOMER[c]	1.0
EG12044	EG12044_RNA	EG12044-MONOMER[c]	1.0
EG12045	EG12045_RNA	EG12045-MONOMER[c]	0.9641025641025641
EG12048	EG12048_RNA	EG12048-MONOMER[c]	1.0
EG12049	EG12049_RNA	EG12049-MONOMER[i]	1.0
EG12052	EG12052_RNA	EG12052-MONOMER[i]	0.7589743589743589
EG12053	EG12053_RNA	EG12053-MONOMER[i]	0.8487179487179487
EG12054	EG12054_RNA	EG12054-MONOMER[i]	0.7461538461538462
EG12069	EG12069_RNA	EG12069-MONOMER[c]	1.0
EG12073	EG12073_RNA	EG12073-MONOMER[i]	1.0
EG12080	EG12080_RNA	EG12080-MONOMER[c]	0.17435897435897435
EG12081	EG12081_RNA	EG12081-MONOMER[i]	0.8256410256410256
EG12094	EG12094_RNA	EG12094-MONOMER[c]	0.958974358974359
EG12096	EG12096_RNA	EG12096-MONOMER[c]	0.8794871794871795
EG12097	EG12097_RNA	EG12097-MONOMER[c]	1.0
EG12098	EG12098_RNA	EG12098-MONOMER[c]	1.0
EG12099	EG12099_RNA	EG12099-MONOMER[c]	1.0
EG12101	EG12101_RNA	EG12101-MONOMER[c]	1.0
EG12104	EG12104_RNA	EG12104-MONOMER[c]	1.0
EG12105	EG12105_RNA	EG12105-MONOMER[c]	1.0
EG12106	EG12106_RNA	EG12106-MONOMER[i]	0.764102564102564
EG12107	EG12107_RNA	EG12107-MONOMER[e]	0.7743589743589744
EG12108	EG12108_RNA	EG12108-MONOMER[c]	0.8589743589743589
EG12110	EG12110_RNA	EG12110-MONOMER[i]	1.0
EG12111	EG12111_RNA	EG12111-MONOMER[o]	1.0
EG12113	EG12113_RNA	EG12113-MONOMER[m]	0.4564102564102564
EG12114	EG12114_RNA	EG12114-MONOMER[c]	1.0
EG12115	EG12115_RNA	EG12115-MONOMER[i]	1.0
EG12116	EG12116_RNA	EG12116-MONOMER[c]	1.0
EG12117	EG12117_RNA	EG12117-MONOMER[o]	1.0
EG12119	EG12119_RNA	EG12119-MONOMER[c]	1.0
EG12120	EG12120_RNA	EG12120-MONOMER[e]	1.0
EG12121	EG12121_RNA	EG12121-MONOMER[c]	1.0
EG12122	EG12122_RNA	EG12122-MONOMER[c]	1.0
EG12123	EG12123_RNA	EG12123-MONOMER[c]	0.9564102564102565
EG12128	EG12128_RNA	EG12128-MONOMER[i]	1.0
EG12130	EG12130_RNA	EG12130-MONOMER[c]	1.0
EG12131	EG12131_RNA	EG12131-MONOMER[c]	1.0
EG12132	EG12132_RNA	EG12132-MONOMER[c]	1.0
EG12133	EG12133_RNA	EG12133-MONOMER[c]	1.0
EG12134	EG12134_RNA	EG12134-MONOMER[i]	0.9974358974358974
EG12137	EG12137_RNA	EG12137-MONOMER[o]	0.8974358974358975
EG12138	EG12138_RNA	EG12138-MONOMER[i]	0.7
EG12139	EG12139_RNA	EG12139-MONOMER[p]	1.0
EG12140	EG12140_RNA	EG12140-MONOMER[c]	0.9871794871794872
EG12146	EG12146_RNA	EG12146-MONOMER[c]	1.0
EG12147	EG12147_RNA	EG12147-MONOMER[c]	1.0
EG12154	EG12154_RNA	EG12154-MONOMER[i]	0.3923076923076923
EG12155	EG12155_RNA	EG12155-MONOMER[c]	0.18461538461538463
EG12158	EG12158_RNA	EG12158-MONOMER[c]	1.0
EG12159	EG12159_RNA	EG12159-MONOMER[c]	1.0
EG12163	EG12163_RNA	EG12163-MONOMER[c]	1.0
EG12165	EG12165_RNA	EG12165-MONOMER[c]	1.0
EG12166	EG12166_RNA	EG12166-MONOMER[i]	0.9128205128205128
EG12167	EG12167_RNA	EG12167-MONOMER[c]	1.0
EG12169	EG12169_RNA	EG12169-MONOMER[m]	0.8871794871794871
EG12171	EG12171_RNA	EG12171-MONOMER[c]	0.5538461538461539
EG12172	EG12172_RNA	EG12172-MONOMER[c]	1.0
EG12173	EG12173_RNA	EG12173-MONOMER[i]	0.2743589743589744
EG12176	EG12176_RNA	EG12176-MONOMER[c]	1.0
EG12177	EG12177_RNA	EG12177-MONOMER[c]	1.0
EG12179	EG12179_RNA	EG12179-MONOMER[c]	1.0
EG12180	EG12180_RNA	EG12180-MONOMER[o]	0.9948717948717949
EG12181	EG12181_RNA	EG12181-MONOMER[c]	1.0
EG12182	EG12182_RNA	EG12182-MONOMER[i]	1.0
EG12188	EG12188_RNA	EG12188-MONOMER[c]	1.0
EG12190	EG12190_RNA	EG12190-MONOMER[c]	1.0
EG12193	EG12193_RNA	EG12193-MONOMER[c]	0.9871794871794872
EG12194	EG12194_RNA	EG12194-MONOMER[c]	0.9666666666666667
EG12195	EG12195_RNA	EG12195-MONOMER[c]	0.5435897435897435
EG12196	EG12196_RNA	EG12196-MONOMER[c]	0.24615384615384617
EG12197	EG12197_RNA	EG12197-MONOMER[c]	1.0
EG12198	EG12198_RNA	EG12198-MONOMER[c]	0.8974358974358975
EG12200	EG12200_RNA	EG12200-MONOMER[c]	0.9692307692307692
EG12201	EG12201_RNA	EG12201-MONOMER[c]	1.0
EG12202	EG12202_RNA	EG12202-MONOMER[c]	1.0
EG12203	EG12203_RNA	EG12203-MONOMER[c]	1.0
EG12204	EG12204_RNA	EG12204-MONOMER[c]	1.0
EG12205	EG12205_RNA	EG12205-MONOMER[c]	1.0
EG12207	EG12207_RNA	EG12207-MONOMER[c]	1.0
EG12209	EG12209_RNA	EG12209-MONOMER[i]	1.0
EG12210	EG12210_RNA	EG12210-MONOMER[c]	1.0
EG12211	EG12211_RNA	EG12211-MONOMER[c]	1.0
EG12212	EG12212_RNA	EG12212-MONOMER[i]	1.0
EG12213	EG12213_RNA	EG12213-MONOMER[i]	1.0
EG12214	EG12214_RNA	EG12214-MONOMER[i]	1.0
EG12216	EG12216_RNA	EG12216-MONOMER[c]	1.0
EG12217	EG12217_RNA	EG12217-MONOMER[i]	0.9948717948717949
EG12220	EG12220_RNA	EG12220-MONOMER[i]	0.8487179487179487
EG12221	EG12221_RNA	EG12221-MONOMER[c]	1.0
EG12224	EG12224_RNA	EG12224-MONOMER[i]	1.0
EG12225	EG12225_RNA	EG12225-MONOMER[c]	0.4846153846153846
EG12229	EG12229_RNA	EG12229-MONOMER[c]	1.0
EG12231	EG12231_RNA	EG12231-MONOMER[i]	0.6076923076923076
EG12233	EG12233_RNA	EG12233-MONOMER[c]	1.0
EG12234	EG12234_RNA	EG12234-MONOMER[c]	1.0
EG12235	EG12235_RNA	EG12235-MONOMER[c]	0.6282051282051282
EG12237	EG12237_RNA	EG12237-MONOMER[c]	0.6230769230769231
EG12240	EG12240_RNA	EG12240-MONOMER[i]	0.5
EG12242	EG12242_RNA	EG12242-MONOMER[c]	0.4897435897435897
EG12243	EG12243_RNA	EG12243-MONOMER[c]	0.5846153846153846
EG12244	EG12244_RNA	EG12244-MONOMER[i]	0.6564102564102564
EG12246	EG12246_RNA	EG12246-MONOMER[c]	0.8487179487179487
EG12247	EG12247_RNA	EG12247-MONOMER[c]	0.9435897435897436
EG12248	EG12248_RNA	EG12248-MONOMER[i]	0.9974358974358974
EG12251	EG12251_RNA	EG12251-MONOMER[i]	1.0
EG12252	EG12252_RNA	EG12252-MONOMER[i]	1.0
EG12254	EG12254_RNA	EG12254-MONOMER[p]	0.9384615384615385
EG12256	EG12256_RNA	EG12256-MONOMER[i]	0.9230769230769231
EG12257	EG12257_RNA	EG12257-MONOMER[o]	0.4666666666666667
EG12258	EG12258_RNA	EG12258-MONOMER[e]	0.4948717948717949
EG12259	EG12259_RNA	EG12259-MONOMER[i]	0.558974358974359
EG12260	EG12260_RNA	EG12260-MONOMER[i]	0.4230769230769231
EG12262	EG12262_RNA	EG12262-MONOMER[c]	0.6128205128205129
EG12263	EG12263_RNA	EG12263-MONOMER[c]	1.0
EG12264	EG12264_RNA	EG12264-MONOMER[i]	1.0
EG12265	EG12265_RNA	EG12265-MONOMER[i]	1.0
EG12267	EG12267_RNA	EG12267-MONOMER[i]	0.6692307692307692
EG12269	EG12269_RNA	EG12269-MONOMER[m]	1.0
EG12270	EG12270_RNA	EG12270-MONOMER[i]	1.0
EG12271	EG12271_RNA	EG12271-MONOMER[m]	1.0
EG12273	EG12273_RNA	EG12273-MONOMER[c]	1.0
EG12274	EG12274_RNA	EG12274-MONOMER[i]	0.8
EG12277	EG12277_RNA	EG12277-MONOMER[c]	0.9974358974358974
EG12278	EG12278_RNA	EG12278-MONOMER[c]	1.0
EG12279	EG12279_RNA	EG12279-MONOMER[c]	0.3641025641025641
EG12280	EG12280_RNA	EG12280-MONOMER[c]	0.33076923076923076
EG12282	EG12282_RNA	EG12282-MONOMER[i]	0.31794871794871793
EG12283	EG12283_RNA	EG12283-MONOMER[p]	0.32564102564102565
EG12285	EG12285_RNA	EG12285-MONOMER[c]	0.3
EG12286	EG12286_RNA	EG12286-MONOMER[c]	0.3
EG12287	EG12287_RNA	EG12287-MONOMER[c]	0.32051282051282054
EG12288	EG12288_RNA	EG12288-MONOMER[o]	0.4358974358974359
EG12289	EG12289_RNA	EG12289-MONOMER[c]	0.8333333333333334
EG12290	EG12290_RNA	EG12290-MONOMER[i]	0.23076923076923078
EG12291	EG12291_RNA	EG12291-MONOMER[i]	0.28974358974358977
EG12293	EG12293_RNA	EG12293-MONOMER[c]	0.1717948717948718
EG12295	EG12295_RNA	EG12295-MONOMER[c]	1.0
EG12297	EG12297_RNA	EG12297-MONOMER[i]	1.0
EG12298	EG12298_RNA	EG12298-MONOMER[c]	1.0
EG12303	EG12303_RNA	EG12303-MONOMER[c]	1.0
EG12308	EG12308_RNA	EG12308-MONOMER[c]	0.9102564102564102
EG12309	EG12309_RNA	EG12309-MONOMER[c]	0.9974358974358974
EG12310	EG12310_RNA	EG12310-MONOMER[c]	1.0
EG12311	EG12311_RNA	EG12311-MONOMER[c]	1.0
EG12312	EG12312_RNA	EG12312-MONOMER[c]	1.0
EG12313	EG12313_RNA	EG12313-MONOMER[c]	1.0
EG12314	EG12314_RNA	EG12314-MONOMER[c]	1.0
EG12315	EG12315_RNA	EG12315-MONOMER[e]	0.6410256410256411
EG12318	EG12318_RNA	EG12318-MONOMER[p]	1.0
EG12319	EG12319_RNA	EG12319-MONOMER[c]	1.0
EG12323	EG12323_RNA	EG12323-MONOMER[c]	0.9641025641025641
EG12325	EG12325_RNA	EG12325-MONOMER[l]	0.358974358974359
EG12326	EG12326_RNA	EG12326-MONOMER[l]	0.37948717948717947
EG12327	EG12327_RNA	EG12327-MONOMER[e]	0.36153846153846153
EG12328	EG12328_RNA	EG12328-MONOMER[l]	0.21025641025641026
EG12329	EG12329_RNA	EG12329-MONOMER[i]	0.9871794871794872
EG12330	EG12330_RNA	EG12330-MONOMER[c]	1.0
EG12332	EG12332_RNA	EG12332-MONOMER[c]	1.0
EG12333	EG12333_RNA	EG12333-MONOMER[i]	0.9538461538461539
EG12334	EG12334_RNA	EG12334-MONOMER[m]	0.9461538461538461
EG12335	EG12335_RNA	EG12335-MONOMER[c]	0.6282051282051282
EG12336	EG12336_RNA	EG12336-MONOMER[c]	1.0
EG12337	EG12337_RNA	EG12337-MONOMER[m]	0.9076923076923077
EG12338	EG12338_RNA	EG12338-MONOMER[c]	0.9666666666666667
EG12339	EG12339_RNA	EG12339-MONOMER[c]	0.9615384615384616
EG12341	EG12341_RNA	EG12341-MONOMER[i]	1.0
EG12342	EG12342_RNA	EG12342-MONOMER[c]	0.9692307692307692
EG12344	EG12344_RNA	EG12344-MONOMER[c]	0.8923076923076924
EG12345	EG12345_RNA	EG12345-MONOMER[c]	1.0
EG12347	EG12347_RNA	EG12347-MONOMER[i]	1.0
EG12352	EG12352_RNA	EG12352-MONOMER[c]	1.0
EG12354	EG12354_RNA	EG12354-MONOMER[c]	0.7538461538461538
EG12356	EG12356_RNA	EG12356-MONOMER[c]	0.5641025641025641
EG12357	EG12357_RNA	EG12357-MONOMER[i]	0.44358974358974357
EG12359	EG12359_RNA	EG12359-MONOMER[e]	0.5435897435897435
EG12360	EG12360_RNA	EG12360-MONOMER[c]	1.0
EG12363	EG12363_RNA	EG12363-MONOMER[l]	0.36923076923076925
EG12365	EG12365_RNA	EG12365-MONOMER[c]	1.0
EG12366	EG12366_RNA	EG12366-MONOMER[c]	1.0
EG12370	EG12370_RNA	EG12370-MONOMER[c]	0.8974358974358975
EG12371	EG12371_RNA	EG12371-MONOMER[i]	1.0
EG12372	EG12372_RNA	EG12372-MONOMER[c]	1.0
EG12373	EG12373_RNA	EG12373-MONOMER[c]	1.0
EG12374	EG12374_RNA	EG12374-MONOMER[c]	1.0
EG12375	EG12375_RNA	EG12375-MONOMER[i]	1.0
EG12376	EG12376_RNA	EG12376-MONOMER[i]	1.0
EG12378	EG12378_RNA	EG12378-MONOMER[c]	1.0
EG12379	EG12379_RNA	EG12379-MONOMER[c]	1.0
EG12384	EG12384_RNA	EG12384-MONOMER[c]	0.3230769230769231
EG12385	EG12385_RNA	EG12385-MONOMER[i]	0.9666666666666667
EG12386	EG12386_RNA	EG12386-MONOMER[c]	1.0
EG12387	EG12387_RNA	EG12387-MONOMER[c]	0.9256410256410257
EG12388	EG12388_RNA	EG12388-MONOMER[e]	0.11282051282051282
EG12391	EG12391_RNA	EG12391-MONOMER[c]	1.0
EG12394	EG12394_RNA	EG12394-MONOMER[c]	1.0
EG12395	EG12395_RNA	EG12395-MONOMER[i]	1.0
EG12396	EG12396_RNA	EG12396-MONOMER[i]	0.9615384615384616
EG12397	EG12397_RNA	EG12397-MONOMER[p]	0.7897435897435897
EG12399	EG12399_RNA	EG12399-MONOMER[c]	1.0
EG12401	EG12401_RNA	EG12401-MONOMER[c]	1.0
EG12402	EG12402_RNA	EG12402-MONOMER[c]	0.9666666666666667
EG12403	EG12403_RNA	EG12403-MONOMER[c]	1.0
EG12404	EG12404_RNA	EG12404-MONOMER[c]	1.0
EG12405	EG12405_RNA	EG12405-MONOMER[o]	0.9333333333333333
EG12406	EG12406_RNA	EG12406-MONOMER[c]	0.9948717948717949
EG12407	EG12407_RNA	EG12407-MONOMER[p]	1.0
EG12409	EG12409_RNA	EG12409-MONOMER[c]	0.5051282051282051
EG12410	EG12410_RNA	EG12410-MONOMER[c]	1.0
EG12421	EG12421_RNA	EG12421-MONOMER[c]	1.0
EG12422	EG12422_RNA	EG12422-MONOMER[p]	1.0
EG12424	EG12424_RNA	EG12424-MONOMER[c]	1.0
EG12428	EG12428_RNA	EG12428-MONOMER[c]	1.0
EG12429	EG12429_RNA	EG12429-MONOMER[c]	0.9794871794871794
EG12431	EG12431_RNA	EG12431-MONOMER[c]	1.0
EG12432	EG12432_RNA	EG12432-MONOMER[c]	0.5128205128205128
EG12433	EG12433_RNA	EG12433-MONOMER[c]	1.0
EG12434	EG12434_RNA	EG12434-MONOMER[c]	1.0
EG12436	EG12436_RNA	EG12436-MONOMER[i]	1.0
EG12438	EG12438_RNA	EG12438-MONOMER[c]	1.0
EG12440	EG12440_RNA	EG12440-MONOMER[c]	1.0
EG12443	EG12443_RNA	EG12443-MONOMER[c]	1.0
EG12444	EG12444_RNA	EG12444-MONOMER[m]	0.6538461538461539
EG12445	EG12445_RNA	EG12445-MONOMER[i]	0.8564102564102564
EG12446	EG12446_RNA	EG12446-MONOMER[c]	0.9948717948717949
EG12448	EG12448_RNA	EG12448-MONOMER[o]	0.9128205128205128
EG12449	EG12449_RNA	EG12449-MONOMER[c]	1.0
EG12450	EG12450_RNA	EG12450-MONOMER[c]	0.7564102564102564
EG12454	EG12454_RNA	EG12454-MONOMER[c]	1.0
EG12455	EG12455_RNA	EG12455-MONOMER[i]	0.9794871794871794
EG12600	EG12600_RNA	EG12600-MONOMER[c]	1.0
EG12605	EG12605_RNA	EG12605-MONOMER[c]	0.9230769230769231
EG12609	EG12609_RNA	EG12609-MONOMER[c]	0.9948717948717949
EG12610	EG12610_RNA	EG12610-MONOMER[c]	1.0
EG12611	EG12611_RNA	EG12611-MONOMER[c]	1.0
EG12624	EG12624_RNA	EG12624-MONOMER[c]	1.0
EG12633	EG12633_RNA	EG12633-MONOMER[c]	1.0
EG12634	EG12634_RNA	EG12634-MONOMER[c]	0.4461538461538462
EG12656	EG12656_RNA	EG12656-MONOMER[c]	1.0
EG12657	EG12657_RNA	EG12657-MONOMER[c]	1.0
EG12658	EG12658_RNA	EG12658-MONOMER[i]	0.5692307692307692
EG12666	EG12666_RNA	EG12666-MONOMER[i]	1.0
EG12689	EG12689_RNA	EG12689-MONOMER[c]	1.0
EG12690	EG12690_RNA	EG12690-MONOMER[c]	1.0
EG12691	EG12691_RNA	EG12691-MONOMER[c]	1.0
EG12692	EG12692_RNA	EG12692-MONOMER[c]	1.0
EG12693	EG12693_RNA	EG12693-MONOMER[c]	1.0
EG12694	EG12694_RNA	EG12694-MONOMER[c]	0.7051282051282052
EG12702	EG12702_RNA	EG12702-MONOMER[c]	0.6025641025641025
EG12703	EG12703_RNA	EG12703-MONOMER[c]	1.0
EG12704	EG12704_RNA	EG12704-MONOMER[p]	0.6820512820512821
EG12705	EG12705_RNA	EG12705-MONOMER[c]	1.0
EG12707	EG12707_RNA	EG12707-MONOMER[i]	1.0
EG12708	EG12708_RNA	EG12708-MONOMER[i]	0.7538461538461538
EG12709	EG12709_RNA	EG12709-MONOMER[i]	1.0
EG12710	EG12710_RNA	EG12710-MONOMER[c]	1.0
EG12712	EG12712_RNA	EG12712-MONOMER[c]	1.0
EG12713	EG12713_RNA	EG12713-MONOMER[i]	1.0
EG12717	EG12717_RNA	EG12717-MONOMER[c]	1.0
EG12794	EG12794_RNA	EG12794-MONOMER[c]	1.0
EG12799	EG12799_RNA	EG12799-MONOMER[i]	1.0
EG12830	EG12830_RNA	EG12830-MONOMER[c]	1.0
EG12842	EG12842_RNA	EG12842-MONOMER[m]	0.9948717948717949
EG12843	EG12843_RNA	EG12843-MONOMER[i]	1.0
EG12844	EG12844_RNA	EG12844-MONOMER[c]	1.0
EG12845	EG12845_RNA	EG12845-MONOMER[c]	0.6487179487179487
EG12850	EG12850_RNA	EG12850-MONOMER[p]	0.5974358974358974
EG12851	EG12851_RNA	EG12851-MONOMER[c]	1.0
EG12854	EG12854_RNA	EG12854-MONOMER[p]	1.0
EG12855	EG12855_RNA	EG12855-MONOMER[c]	1.0
EG12857	EG12857_RNA	EG12857-MONOMER[i]	1.0
EG12859	EG12859_RNA	EG12859-MONOMER[p]	1.0
EG12860	EG12860_RNA	EG12860-MONOMER[c]	1.0
EG12861	EG12861_RNA	EG12861-MONOMER[c]	1.0
EG12865	EG12865_RNA	EG12865-MONOMER[c]	1.0
EG12866	EG12866_RNA	EG12866-MONOMER[c]	1.0
EG12867	EG12867_RNA	EG12867-MONOMER[i]	1.0
EG12868	EG12868_RNA	EG12868-MONOMER[c]	1.0
EG12870	EG12870_RNA	EG12870-MONOMER[i]	0.6076923076923076
EG12874	EG12874_RNA	EG12874-MONOMER[i]	0.9487179487179487
EG12875	EG12875_RNA	EG12875-MONOMER[o]	1.0
EG12876	EG12876_RNA	EG12876-MONOMER[c]	1.0
EG12877	EG12877_RNA	EG12877-MONOMER[c]	0.617948717948718
EG12878	EG12878_RNA	EG12878-MONOMER[c]	1.0
EG12879	EG12879_RNA	EG12879-MONOMER[c]	1.0
EG12880	EG12880_RNA	EG12880-MONOMER[i]	0.9974358974358974
EG12933	EG12933_RNA	EG12933-MONOMER[c]	1.0
EG13217	EG13217_RNA	EG13217-MONOMER[c]	0.8897435897435897
EG13236	EG13236_RNA	EG13236-MONOMER[c]	0.6128205128205129
EG20249	EG20249_RNA	EG20249-MONOMER[c]	1.0
EG20253	EG20253_RNA	EG20253-MONOMER[c]	0.9897435897435898
EG50001	EG50001_RNA	EG50001-MONOMER[c]	1.0
EG50002	EG50002_RNA	EG50002-MONOMER[c]	1.0
EG50003	EG50003_RNA	EG50003-MONOMER[c]	1.0
EG50004	EG50004_RNA	EG50004-MONOMER[c]	1.0
EG11439	EG11439_RNA	EMRB-MONOMER[i]	1.0
EG11693	EG11693_RNA	EMRD-MONOMER[i]	0.11282051282051282
EG10629	EG10629_RNA	EMRE-MONOMER[i]	0.9948717948717949
EG13283	EG13283_RNA	EMRY-MONOMER[i]	0.2128205128205128
EG10258	EG10258_RNA	ENOLASE-MONOMER[c]	1.0
EG11528	EG11528_RNA	ENOYL-ACP-REDUCT-NADH-MONOMER[c]	1.0
EG10259	EG10259_RNA	ENTA-MONOMER[c]	1.0
EG10260	EG10260_RNA	ENTB-MONOMER[c]	1.0
EG10261	EG10261_RNA	ENTC-MONOMER[c]	1.0
EG10262	EG10262_RNA	ENTD-MONOMER[m]	1.0
EG10263	EG10263_RNA	ENTE-MONOMER[c]	1.0
EG10264	EG10264_RNA	ENTF-MONOMER[c]	1.0
EG10269	EG10269_RNA	ENVZ-MONOMER[c]	1.0
EG10368	EG10368_RNA	ERYTH4PDEHYDROG-MONOMER[c]	1.0
G0-9461	G0-9461_RNA	ERYTHRON4PDEHYDROG-MONOMER[c]	1.0
EG50006	EG50006_RNA	EUTB-MONOMER[c]	0.9974358974358974
EG50007	EG50007_RNA	EUTC-MONOMER[c]	0.9948717948717949
EG11609	EG11609_RNA	EVGA-MONOMER[c]	0.9948717948717949
EG11610	EG11610_RNA	EVGS-MONOMER[p]	0.9897435897435898
EG12738	EG12738_RNA	EXUT-MONOMER[i]	0.9
EG10283	EG10283_RNA	F16B-MONOMER[c]	1.0
EG10273	EG10273_RNA	FABA-MONOMER[c]	1.0
EG10274	EG10274_RNA	FABB-MONOMER[c]	1.0
EG10277	EG10277_RNA	FABH-MONOMER[c]	1.0
EG11284	EG11284_RNA	FABZ-MONOMER[m]	1.0
EG10278	EG10278_RNA	FADA-MONOMER[c]	0.9307692307692308
EG10279	EG10279_RNA	FADB-MONOMER[c]	0.9666666666666667
EG11788	EG11788_RNA	FCL-MONOMER[c]	0.4641025641025641
EG11227	EG11227_RNA	FDNG-MONOMER[m]	0.17435897435897435
EG11228	EG11228_RNA	FDNH-MONOMER[m]	0.4076923076923077
EG11229	EG11229_RNA	FDNI-MONOMER[m]	0.45384615384615384
EG11858	EG11858_RNA	FDOG-MONOMER[c]	0.9948717948717949
EG11857	EG11857_RNA	FDOH-MONOMER[m]	1.0
EG11856	EG11856_RNA	FDOI-MONOMER[i]	1.0
EG10287	EG10287_RNA	FECB-MONOMER[p]	1.0
EG10288	EG10288_RNA	FECC-MONOMER[i]	1.0
EG10289	EG10289_RNA	FECD-MONOMER[i]	1.0
EG10290	EG10290_RNA	FECE-MONOMER[i]	1.0
EG12102	EG12102_RNA	FEOB-MONOMER[i]	1.0
EG10294	EG10294_RNA	FEPB-MONOMER[p]	1.0
EG10295	EG10295_RNA	FEPC-MONOMER[i]	1.0
EG10296	EG10296_RNA	FEPD-MONOMER[i]	1.0
EG10298	EG10298_RNA	FEPG-MONOMER[i]	1.0
EG11328	EG11328_RNA	FERREDOXIN-MONOMER[c]	1.0
EG10797	EG10797_RNA	FGAMSYN-MONOMER[c]	1.0
EG10303	EG10303_RNA	FHUB-MONOMER[i]	1.0
EG10304	EG10304_RNA	FHUC-MONOMER[i]	1.0
EG10305	EG10305_RNA	FHUD-MONOMER[p]	1.0
EG10318	EG10318_RNA	FLAVODOXIN1-MONOMER[c]	1.0
EG12697	EG12697_RNA	FLAVODOXIN2-MONOMER[c]	1.0
EG10628	EG10628_RNA	FLAVONADPREDUCT-MONOMER[c]	1.0
G358	G358_RNA	FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN[j]	1.0
G359	G359_RNA	FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN[j]	1.0
G362	G362_RNA	FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN[j]	1.0
G363	G363_RNA	FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN[o]	1.0
G364	G364_RNA	FLGH-FLAGELLAR-L-RING[j]	1.0
G365	G365_RNA	FLGI-FLAGELLAR-P-RING[j]	1.0
EG11347	EG11347_RNA	FLIF-FLAGELLAR-MS-RING[i]	1.0
EG11654	EG11654_RNA	FLIG-FLAGELLAR-SWITCH-PROTEIN[i]	1.0
EG10323	EG10323_RNA	FLIM-FLAGELLAR-C-RING-SWITCH[i]	1.0
EG10324	EG10324_RNA	FLIN-FLAGELLAR-C-RING-SWITCH[m]	1.0
EG10334	EG10334_RNA	FMNREDUCT-MONOMER[c]	1.0
EG11258	EG11258_RNA	FOCA-MONOMER[i]	1.0
G7309	G7309_RNA	FOCB-MONOMER[i]	0.4076923076923077
EG10327	EG10327_RNA	FOLC-MONOMER[c]	1.0
EG10328	EG10328_RNA	FOLD-MONOMER[c]	1.0
EG10285	EG10285_RNA	FORMATEDEHYDROGH-MONOMER[c]	0.40512820512820513
EG11819	EG11819_RNA	FORMYLTHFDEFORMYL-MONOMER[c]	1.0
EG10508	EG10508_RNA	FPPSYN-MONOMER[c]	1.0
EG10336	EG10336_RNA	FRUA-MONOMER[i]	0.9923076923076923
G7990	G7990_RNA	FRUB-MONOMER[i]	1.0
G7129	G7129_RNA	FRUCBISALD-CLASSI-MONOMER[c]	1.0
EG10282	EG10282_RNA	FRUCTBISALD-CLASSII-MONOMER[c]	1.0
EG11864	EG11864_RNA	FRVA-MONOMER[m]	0.34615384615384615
EG11863	EG11863_RNA	FRVB-MONOMER[i]	0.3384615384615385
EG11909	EG11909_RNA	FRWB-MONOMER[c]	0.1794871794871795
EG11908	EG11908_RNA	FRWC-MONOMER[i]	0.16666666666666666
G6256	G6256_RNA	FSR-MONOMER[i]	1.0
EG10340	EG10340_RNA	FTSE-MONOMER[c]	1.0
EG10345	EG10345_RNA	FTSX-MONOMER[o]	1.0
EG11457	EG11457_RNA	FUC4NACTRANS-MONOMER[m]	0.9923076923076923
EG10349	EG10349_RNA	FUCISOM-MONOMER[c]	0.5230769230769231
EG10352	EG10352_RNA	FUCP-MONOMER[m]	0.6948717948717948
EG10348	EG10348_RNA	FUCPALDOL-MONOMER[c]	0.4846153846153846
EG10350	EG10350_RNA	FUCULOKIN-MONOMER[c]	0.6564102564102564
EG10331	EG10331_RNA	FUM-FE-S[c]	0.9333333333333333
EG10330	EG10330_RNA	FUM-FLAVO[c]	0.9384615384615385
EG10332	EG10332_RNA	FUM-MEMB1[m]	0.9179487179487179
EG10333	EG10333_RNA	FUM-MEMB2[m]	0.9282051282051282
EG10356	EG10356_RNA	FUMA-MONOMER[c]	1.0
EG10357	EG10357_RNA	FUMB-MONOMER[c]	0.18461538461538463
EG10358	EG10358_RNA	FUMC-MONOMER[c]	1.0
G357	G357_RNA	G357-MONOMER[p]	1.0
G360	G360_RNA	G360-MONOMER[c]	1.0
G361	G361_RNA	G361-MONOMER[c]	1.0
G366	G366_RNA	G366-MONOMER[p]	1.0
G369	G369_RNA	G369-MONOMER[c]	1.0
G370	G370_RNA	G370-MONOMER[i]	1.0
G377	G377_RNA	G377-MONOMER[c]	1.0
G378	G378_RNA	G378-MONOMER[c]	1.0
G379	G379_RNA	G379-MONOMER[j]	1.0
G495	G495_RNA	G495-MONOMER[c]	1.0
