	Uniprot accession	Protein name	Gene name	MinimalMedia_1	MinimalMedia_2	MinimalMedia_mean
296	P0A6X1	HEM1_ECOLI	hemA	0.4716469253475284	0.5331637116094629	0.5024053184784956
297	P0A6X3	HFQ_ECOLI	hfq	0.6478415549583265	0.3524334877547576	0.500137521356542
298	P0A6X7	IHFA_ECOLI	ihfA	0.3280129824194656	0.6695380228674568	0.4987755026434611
299	P0A6Y1	IHFB_ECOLI	ihfB	0.4730894638565379	0.9194678033900467	0.6962786336232923
300	P0A6Y5	HSLO_ECOLI	hslO	0.665202728940019	1.165760999224418	0.9154818640822182
301	P0A6Y8	DNAK_ECOLI	dnaK	0.7719630442328725	0.894270221477546	0.8331166328552093
302	P0A6Z1	HSCA_ECOLI	hscA	0.8272472067628287	0.8461271075608361	0.8366871571618324
303	P0A6Z3	HTPG_ECOLI	htpG	0.7950811362885187	0.8981483563715813	0.84661474633005
304	P0A705	IF2_ECOLI	infB	0.7664824709365906	0.9999830543906116	0.8832327626636012
305	P0A707	IF3_ECOLI	infC	0.6376168726060651	0.8506045264100237	0.7441106995080444
306	P0A715	KDSA_ECOLI	kdsA	0.9670075597757876	0.6911647457415121	0.8290861527586498
307	P0A717	KPRS_ECOLI	prs	0.727363140966898	0.978744855433286	0.853053998200092
308	P0A720	KTHY_ECOLI	tmk	0.7086113048552085	0.5820614584679545	0.6453363816615816
309	P0A722	LPXA_ECOLI	lpxA	0.7035008155758099	1.98144041800203	1.34247061678892
310	P0A725	LPXC_ECOLI	lpxC	0.1482232571888369	0.1384326829614835	0.1433279700751601
311	P0A729	YCEF_ECOLI	yceF	0.6923155863920651	0.6979888015819481	0.6951521939870067
312	P0A731	MGSA_ECOLI	mgsA	0.7124080874766342		0.7124080874766342
313	P0A734	MINE_ECOLI	minE	0.3635845416889989	0.7701158387628247	0.5668501902259118
314	P0A738	MOAC_ECOLI	moaC	0.7083043608455319	0.730987195482012	0.719645778163772
315	P0A742	MSCL_ECOLI	mscL	0.6805396662064448	0.6503238825562065	0.6654317743813256
316	P0A744	MSRA_ECOLI	msrA	0.7052857510741436	0.8618045585181255	0.7835451547961345
317	P0A746	MSRB_ECOLI	msrB	1.354518956146654	0.6924163827052285	1.023467669425942
318	P0A749	MURA_ECOLI	murA	0.6457216622182648	0.8657928029334477	0.7557572325758563
319	P0A752	NADD_ECOLI	nadD	0.6824778267938035	0.6215574702295794	0.6520176485116915
320	P0A754	KEFF_ECOLI	kefF	0.7407364619798301	0.7000927070936022	0.7204145845367161
321	P0A756	KEFG_ECOLI	kefG	0.6816738277856313	1.822344549621748	1.252009188703689
322	P0A759	NAGB_ECOLI	nagB	0.6809314091723105	0.7274292191285404	0.7041803141504255
323	P0A761	NANE_ECOLI	nanE	0.741253436835857	0.6880354345707678	0.7146444357033124
324	P0A763	NDK_ECOLI	ndk	0.8885125526390613	0.7604690435114971	0.8244907980752791
325	P0A769	MNTH_ECOLI	mntH	0.6320505561606338	0.5531585751567006	0.5926045656586671
326	P0A776	RPPH_ECOLI	rppH	0.7590318026289115	0.8603924897178418	0.8097121461733766
327	P0A780	NUSB_ECOLI	nusB	0.8091646786658501	0.7836357128132153	0.7964001957395327
328	P0A784	ORN_ECOLI	orn	0.7956479415913967	1.590246508350933	1.192947224971165
329	P0A786	PYRB_ECOLI	pyrB	0.6347235929069963	0.5888593985998998	0.611791495753448
330	P0A790	PAND_ECOLI	panD	0.495942739786947	0.5927745926947442	0.5443586662408456
331	P0A794	PDXJ_ECOLI	pdxJ	1.09469317236906	0.7277976511790847	0.9112454117740724
332	P0A796	PFKA_ECOLI	pfkA	0.988312461847582	0.975921472247411	0.9821169670474964
333	P0A799	PGK_ECOLI	pgk	0.8578426060855351	0.8009664539061859	0.8294045299958606
334	P0A7A2	GPMB_ECOLI	gpmB	0.8995732358450426	0.7094370457951685	0.8045051408201056
335	P0A7A5	PIMT_ECOLI	pcm	0.6978966652926583	0.8007520708138144	0.7493243680532363
336	P0A7A7	PLSB_ECOLI	plsB	0.68453411568932	0.7228565449513269	0.7036953303203235
337	P0A7A9	IPYR_ECOLI	ppa	0.6439939538505193	1.125202013603077	0.884597983726798
338	P0A7B1	PPK1_ECOLI	ppk	0.7414038559915215	0.7802492496865779	0.7608265528390497
339	P0A7B3	NADK_ECOLI	nadK	0.6756195353055698	0.7730278915162999	0.7243237134109348
340	P0A7B5	PROB_ECOLI	proB	0.7417598388075709	0.6387730640152135	0.6902664514113922
341	P0A7B8	HSLV_ECOLI	hslV	0.6956011568133207	0.8325002756104759	0.7640507162118984
342	P0A7C2	LEXA_ECOLI	lexA	0.5413228713211401	1.367826251581544	0.9545745614513425
343	P0A7C6	PEPE_ECOLI	pepE	0.7595539581567361		0.7595539581567361
344	P0A7D1	PTH_ECOLI	pth	0.7994771519589443	0.7084929173826916	0.7539850346708179
345	P0A7D4	PURA_ECOLI	purA	0.7479638593319404	0.731035458153757	0.7394996587428487
346	P0A7D7	PUR7_ECOLI	purC	0.8651647493919411	0.8110000764444832	0.8380824129182122
347	P0A7E1	PYRD_ECOLI	pyrD	0.7458418730910925	0.7163025234663836	0.731072198278738
348	P0A7E3	PYRE_ECOLI	pyrE	0.7326498349949471	0.7099114902834002	0.7212806626391737
349	P0A7E5	PYRG_ECOLI	pyrG	0.7761792326500043	0.9518490028461892	0.8640141177480968
350	P0A7E9	PYRH_ECOLI	pyrH	0.9912138675715316	1.215818404096188	1.10351613583386
351	P0A7F3	PYRI_ECOLI	pyrI	0.5793086652831214	2	1.289654332641561
352	P0A7F6	SPED_ECOLI	speD	0.8743648744378577	0.6663392101579773	0.7703520422979175
353	P0A7F9	QUEA_ECOLI	queA	0.9841554078637192	0.6628593171594114	0.8235073625115653
354	P0A7G2	RBFA_ECOLI	rbfA	0.7103387701600352	0.7475077070414817	0.7289232386007585
355	P0A7G6	RECA_ECOLI	recA	0.9796191735407536	0.9762566617480096	0.9779379176443816
356	P0A7H0	RECF_ECOLI	recF	0.8003570738530655	0.6715864877118257	0.7359717807824456
357	P0A7H6	RECR_ECOLI	recR	0.8460717784739803	0.709618225175602	0.7778450018247911
358	P0A7I0	RF1_ECOLI	prfA	0.9791395438418352	0.9979989759556352	0.9885692598987352
359	P0A7I4	RF3_ECOLI	prfC	0.72329015023698	0.7801380486623734	0.7517140994496767
360	P0A7I7	RIBA_ECOLI	ribA	0.6448302834907849	0.7214908068434683	0.6831605451671265
361	P0A7J0	RIBB_ECOLI	ribB	0.6036793730049461	0.5293877398732375	0.5665335564390919
362	P0A7J3	RL10_ECOLI	rplJ	0.7667423984034926	0.8374006631106369	0.8020715307570647
363	P0A7J7	RL11_ECOLI	rplK	0.7858341676705549	0.9938294614473372	0.8898318145589461
364	P0A7K2	RL7_ECOLI	rplL	0.6910516988727351	0.8197785201986112	0.7554151095356731
365	P0A7K6	RL19_ECOLI	rplS	0.6547289798329298	0.8159710203997709	0.7353500001163503
366	P0A7L0	RL1_ECOLI	rplA	0.9006960950616276	0.7807005177420915	0.8406983064018596
367	P0A7L3	RL20_ECOLI	rplT	0.7196301466692383	0.7538358234483881	0.7367329850588131
368	P0A7L8	RL27_ECOLI	rpmA	0.7757129338589184	0.8068223705646836	0.791267652211801
369	P0A7M2	RL28_ECOLI	rpmB	0.5986194607836967	0.7001923387461378	0.6494058997649172
370	P0A7M6	RL29_ECOLI	rpmC	0.3161599737296342	0.9497168470909234	0.6329384104102789
371	P0A7M9	RL31_ECOLI	rpmE	0.6171998419689714	0.7464250574487757	0.6818124497088736
372	P0A7N1	RL31B_ECOLI	ykgM	0.6286232276247404	0.7545941341999054	0.691608680912323
373	P0A7N4	RL32_ECOLI	rpmF	0.7057014930799391	0.8124794326516515	0.7590904628657953
374	P0A7P5	RL34_ECOLI	rpmH	0.460589926943776	0.6477292269273018	0.554159576935539
375	P0A7Q6	RL36_ECOLI	rpmJ	0.5552502304874616	0.4565779690256276	0.5059140997565446
376	P0A7R1	RL9_ECOLI	rplI	0.7676025009724606	0.8200440852961938	0.7938232931343272
377	P0A7R5	RS10_ECOLI	rpsJ	0.6565132820420589	1.111339169234499	0.883926225638279
378	P0A7R9	RS11_ECOLI	rpsK	0.9298595301987131	0.7819541805963297	0.8559068553975214
379	P0A7S3	RS12_ECOLI	rpsL	0.7042870920832375	0.6631012917389383	0.6836941919110879
380	P0A7S9	RS13_ECOLI	rpsM	0.5903665683023593	0.6695436573208011	0.6299551128115802
381	P0A7T3	RS16_ECOLI	rpsP	0.6076674586669762	0.7128058328267861	0.6602366457468811
382	P0A7T7	RS18_ECOLI	rpsR	0.5229703660645606	0.7672245899010368	0.6450974779827987
383	P0A7U3	RS19_ECOLI	rpsS	0.6041919429238013	0.6443946115427825	0.6242932772332919
384	P0A7U7	RS20_ECOLI	rpsT	0.4122286317110182	0.8124062411572918	0.612317436434155
385	P0A7V0	RS2_ECOLI	rpsB	0.7120240465496475	0.8618063382527281	0.7869151924011878
386	P0A7V3	RS3_ECOLI	rpsC	0.8487182705406833	1.041085151651147	0.944901711095915
387	P0A7V8	RS4_ECOLI	rpsD	0.8937334043677488	1.083399011159866	0.9885662077638072
388	P0A7W1	RS5_ECOLI	rpsE	0.8227596933266288	0.7387068096353588	0.7807332514809938
389	P0A7W7	RS8_ECOLI	rpsH	0.7038563007816104	0.7717328774083135	0.737794589094962
390	P0A7X3	RS9_ECOLI	rpsI	0.7340613396859366	0.9458384853965396	0.8399499125412381
391	P0A7X6	RIMM_ECOLI	rimM	0.7487637025145217	0.6682906199866658	0.7085271612505938
392	P0A7Y0	RNC_ECOLI	rnc	0.8647401377192876	0.6845204999934782	0.7746303188563829
393	P0A7Y4	RNH_ECOLI	rnhA	0.8486907479317739		0.8486907479317739
394	P0A7Y8	RNPA_ECOLI	rnpA	0.5070417055948394	0.9352481874704484	0.7211449465326438
395	P0A7Z0	RPIA_ECOLI	rpiA	0.7503713930153479	0.6838288126739108	0.7171001028446293
396	P0A7Z4	RPOA_ECOLI	rpoA	0.8372192729561767	0.8012278759646162	0.8192235744603964
397	P0A800	RPOZ_ECOLI	rpoZ	0.3112807512055596	0.5737590549246494	0.4425199030651044
398	P0A805	RRF_ECOLI	frr	0.6211437710618793	0.6796309718585423	0.6503873714602109
399	P0A809	RUVA_ECOLI	ruvA	0.4283320783890232	0.558777026825901	0.4935545526074621
400	P0A812	RUVB_ECOLI	ruvB	1.208607350722333	0.6018979491258969	0.9052526499241152
401	P0A814	RUVC_ECOLI	ruvC	0.665436860132193	0.669172184611831	0.667304522372012
402	P0A817	METK_ECOLI	metK	0.7408985731513282	1.051629585007685	0.8962640790795067
403	P0A821	SELA_ECOLI	selA	0.5758131334628271	0.6732411656556774	0.6245271495592523
404	P0A823	SFSA_ECOLI	sfsA	1.687975720584668	0.7716158192915367	1.229795769938102
405	P0A825	GLYA_ECOLI	glyA	0.804904803665407	0.8005491225325766	0.8027269630989917
406	P0A830	DCTA_ECOLI	dctA	0.5955603287955539	0.963401549093202	0.779480938944378
407	P0A832	SSRP_ECOLI	smpB	0.7204090876096322	0.7754283109399914	0.7479186992748118
408	P0A836	SUCC_ECOLI	sucC	0.83087150483328	0.9852111864282748	0.9080413456307774
409	P0A840	SURE_ECOLI	surE	0.7985564808853058	0.7103443883515648	0.7544504346184353
410	P0A843	TATE_ECOLI	tatE	0.3880715071339252	1.049494344048388	0.7187829255911564
411	P0A847	TGT_ECOLI	tgt	0.621896512502834	0.7422234723714173	0.6820599924371256
412	P0A850	TIG_ECOLI	tig	0.7915150879303858	0.968639165273755	0.8800771266020704
413	P0A853	TNAA_ECOLI	tnaA	2	1.116235028624189	1.558117514312094
414	P0A855	TOLB_ECOLI	tolB	0.8329523361094464	0.66290220848293	0.7479272722961883
415	P0A858	TPIS_ECOLI	tpiA	0.8427563258909091	0.7325008941718533	0.7876286100313812
416	P0A862	TPX_ECOLI	tpx	1.058060699782164	0.7313473430004848	0.8947040213913242
417	P0A867	TALA_ECOLI	talA	1.157818147304138	0.8446804568704044	1.001249302087271
418	P0A870	TALB_ECOLI	talB	0.7471251014949671	0.8978654649032833	0.8224952831991252
419	P0A873	TRMD_ECOLI	trmD	0.7471529960999194	1.14651769874443	0.9468353474221748
420	P0A877	TRPA_ECOLI	trpA	0.7205989554483649	0.8537968312959744	0.7871978933721697
421	P0A879	TRPB_ECOLI	trpB	0.8558411580415711	0.691378661691888	0.7736099098667295
422	P0A881	TRPR_ECOLI	trpR	0.382431140060594	1.074819747283367	0.7286254436719805
423	P0A884	TYSY_ECOLI	thyA	0.6857292529654565	0.7172044022872128	0.7014668276263347
424	P0A887	UBIE_ECOLI	ubiE	0.8471750534690672	0.4420537970243388	0.644614425246703
425	P0A890	TUSA_ECOLI	tusA	0.3935718884569293		0.3935718884569293
426	P0A894	RAPZ_ECOLI	rapZ	1.395960052510232	0.6221930366166113	1.009076544563422
427	P0A898	YBEY_ECOLI	ybeY	0.6612023626734743		0.6612023626734743
428	P0A8A0	YEBC_ECOLI	yebC	0.7110003282644064	0.7361645374657986	0.7235824328651025
429	P0A8A2	YEEN_ECOLI	yeeN	0.6888956352046929	0.7709913500247436	0.7299434926147182
430	P0A8A4	PSRP_ECOLI	ppsR	0.7085549295622577	0.8651862088293483	0.786870569195803
431	P0A8A8	RIMP_ECOLI	rimP	0.8754260153733746	0.7460399761269937	0.8107329957501841
432	P0A8B2	YFCN_ECOLI	yfcN	0.65430213104237	0.7582952636996942	0.7062986973710321
433	P0A8B5	YBAB_ECOLI	ybaB	0.6266460144391609	2	1.313323007219581
434	P0A8C1	YBJQ_ECOLI	ybjQ	0.6625221668360246	2	1.331261083418012
435	P0A8C4	YGFB_ECOLI	ygfB	0.6973641070918812	0.7133085915193546	0.705336349305618
436	P0A8D0	NRDR_ECOLI	nrdR	1.424799992363523	0.7447701111746203	1.084785051769072
437	P0A8D3	YAII_ECOLI	yaiI	0.7221708404234773	0.5207186347528027	0.62144473758814
438	P0A8D6	YMDB_ECOLI	ymdB	0.7151926707467346	0.6998247564034491	0.7075087135750919
439	P0A8E1	YCFP_ECOLI	ycfP	0.7021208390513481	0.8521192712547144	0.7771200551530313
440	P0A8E5	YACL_ECOLI	yacL	0.6691083118044114	0.7075	0.6883041559022057
441	P0A8E7	YAJQ_ECOLI	yajQ	0.648834487333507	1.062643842366184	0.8557391648498454
442	P0A8F0	UPP_ECOLI	upp	0.7429925807298451	1.338692497167294	1.040842538948569
443	P0A8F4	URK_ECOLI	udk	0.815841371361017	0.6860153478235795	0.7509283595922982
444	P0A8F8	UVRB_ECOLI	uvrB	0.6434877798345665	0.7014358064965678	0.6724617931655672
445	P0A8G0	UVRC_ECOLI	uvrC	0.7953589792100092	1.168044269547754	0.9817016243788814
446	P0A8G3	UXAC_ECOLI	uxaC	1.627267459139413	0.8652361254545688	1.246251792296991
447	P0A8G6	NQOR_ECOLI	wrbA	0.7333929559569933	0.7191945176325226	0.726293736794758
448	P0A8G9	EX7S_ECOLI	xseB	0.2485007387941935		0.2485007387941935
449	P0A8H6	YIHI_ECOLI	yihI	2	1.036186770677301	1.518093385338651
450	P0A8I1	YQGF_ECOLI	yqgF	0.738965781297804	0.7694965154331375	0.7542311483654707
451	P0A8I3	YAAA_ECOLI	yaaA	0.6856856092521961	0.9090563081383984	0.7973709586952973
452	P0A8I5	TRMB_ECOLI	trmB	0.6357657826528282	0.70871561769101	0.6722407001719191
453	P0A8I8	RLMH_ECOLI	rlmH	0.6565867695249984	0.687479053966711	0.6720329117458548
454	P0A8J2	DNAT_ECOLI	dnaT	0.5984337823224202	0.8213673750976437	0.7099005787100319
455	P0A8J4	YBED_ECOLI	ybeD	0.4893493216092294	0.7907808977984099	0.6400651097038197
456	P0A8J8	RHLB_ECOLI	rhlB	0.724084924285261	0.7503679748963691	0.737226449590815
457	P0A8K1	PSD_ECOLI	psd	0.6993137514830595	0.6404570083994626	0.6698853799412611
458	P0A8K5	YAEP_ECOLI	yaeP	0.374921402422061		0.374921402422061
459	P0A8L1	SYS_ECOLI	serS	0.7014632405237684	0.8254492902220146	0.7634562653728916
460	P0A8L7	YCIU_ECOLI	yciU	0.7417575150991836		0.7417575150991836
461	P0A8M0	SYN_ECOLI	asnS	1.264044329240214	0.7494273204371823	1.006735824838698
462	P0A8M3	SYT_ECOLI	thrS	0.7044364702130153	0.7095164133668068	0.706976441789911
463	P0A8M6	YEEX_ECOLI	yeeX	0.3121334459924399	0.922376394036073	0.6172549200142564
464	P0A8N0	MATP_ECOLI	matP	0.4919818777842134	0.939341695384512	0.7156617865843626
465	P0A8N3	SYK1_ECOLI	lysS	1.416033654123038	0.8011904243461122	1.108612039234575
466	P0A8N5	SYK2_ECOLI	lysU	0.953955488760407	0.9793999170071772	0.966677702883792
467	P0A8N7	EPMA_ECOLI	epmA	0.7335256973209819	0.674061549701984	0.703793623511483
468	P0A8P1	LFTR_ECOLI	aat	0.3744570253358764		0.3744570253358764
469	P0A8P3	FETP_ECOLI	yggX	0.3678428856582547	0.7438496595330099	0.5558462725956322
470	P0A8P6	XERC_ECOLI	xerC	0.4804275060198811	0.6898433722236462	0.5851354391217637
471	P0A8P8	XERD_ECOLI	xerD	0.5522403360010413	0.5186494531246074	0.5354448945628243
472	P0A8Q0	FRDC_ECOLI	frdC	0.8388654747671478	0.7409818096319915	0.7899236421995697
473	P0A8Q6	CLPS_ECOLI	clpS	0.3786352354532256	0.3653177443226608	0.3719764898879432
474	P0A8R0	RRAA_ECOLI	rraA	0.9332752636575103	0.6451916792059577	0.789233471431734
475	P0A8R4	SLYX_ECOLI	slyX	0.3241592668883116		0.3241592668883116
476	P0A8R7	YCJF_ECOLI	ycjF	0.6380964259830727	0.7138916503088987	0.6759940381459857
477	P0A8R9	HDFR_ECOLI	hdfR	0.6480508977743248	0.7150606343317496	0.6815557660530371
478	P0A8S1	ARGP_ECOLI	argP	0.7337448406199736	0.8047235124197101	0.7692341765198418
479	P0A8T1	PRMA_ECOLI	prmA	0.597336507009485	0.8949300154802692	0.7461332612448771
480	P0A8T7	RPOC_ECOLI	rpoC	0.6521265194107464	0.842879095457745	0.7475028074342457
481	P0A8U0	SYDP_ECOLI	syd	0.8410471982916125	0.6915348351187354	0.766291016705174
482	P0A8U2	YAFD_ECOLI	yafD	0.3885046284167673	0.7075	0.5480023142083836
483	P0A8U6	METJ_ECOLI	metJ	0.2978608409950564	1.004787602323167	0.6513242216591115
484	P0A8V0	RBN_ECOLI	rbn	0.5952042214682562	0.6409045472122986	0.6180543843402775
485	P0A8V2	RPOB_ECOLI	rpoB	0.7862629897640988	0.7753567294978065	0.7808098596309527
486	P0A8V6	FADR_ECOLI	fadR	1.594577154558828	0.7677426592925082	1.181159906925668
487	P0A8W0	NANR_ECOLI	nanR	0.6504221564734716	2	1.325211078236736
488	P0A8W2	SLYA_ECOLI	slyA	0.6203006345340168	0.9723480585577712	0.796324346545894
489	P0A8W5	YQGE_ECOLI	yqgE	0.836833470626687	0.6878864785644775	0.7623599745955822
490	P0A8W8	YFBU_ECOLI	yfbU	0.6738442651273613	0.7431686011449676	0.7085064331361645
491	P0A8X0	YJGA_ECOLI	yjgA	1.633182387127415	0.7685062560634492	1.200844321595432
492	P0A8X2	YCEI_ECOLI	yceI	0.6886078578669583	0.994959794795586	0.8417838263312722
493	P0A8Y1	YJJG_ECOLI	yjjG	0.6474610181528341	0.7158189631775614	0.6816399906651978
494	P0A8Y3	YIHX_ECOLI	yihX	1.53290994981403	0.7468432630889843	1.139876606451507
495	P0A8Y5	YIDA_ECOLI	yidA	0.6481794761093543	0.7076806014179339	0.6779300387636441
496	P0A8Y8	ENTH_ECOLI	entH	0.692681864269743	0.7273357805342947	0.7100088224020189
497	P0A8Z0	YCIA_ECOLI	yciA	0.6658924153128726	0.5351845399447934	0.600538477628833
498	P0A8Z3	YBGC_ECOLI	ybgC	0.7379148875564796	0.8475101735885484	0.792712530572514
499	P0A901	BLC_ECOLI	blc	0.7769753786081418	0.6224288569642458	0.6997021177861937
500	P0A903	BAMC_ECOLI	bamC	0.8085928651556737	0.7087056564153768	0.7586492607855253
501	P0A905	SLYB_ECOLI	slyB	0.7047229969456174	0.7098098423503469	0.7072664196479821
502	P0A908	MIPA_ECOLI	mipA	0.6362049604500739	0.6953469781083208	0.6657759692791974
503	P0A910	OMPA_ECOLI	ompA	1.049610710842502	0.8376061568838753	0.9436084338631884
504	P0A912	PAL_ECOLI	pal	0.6604201213110584	1.677917001793267	1.169168561552163
505	P0A915	OMPW_ECOLI	ompW	1.329798154140173	1.01277334586825	1.171285750004212
506	P0A917	OMPX_ECOLI	ompX	0.7343834633659795	0.960063231338689	0.8472233473523343
507	P0A921	PA1_ECOLI	pldA	0.6968187892118738	0.7928466368732233	0.7448327130425485
508	P0A924	PGPB_ECOLI	pgpB	0.6831188146203806		0.6831188146203806
509	P0A927	TSX_ECOLI	tsx	0.78188309423702	2	1.39094154711851
510	P0A932	GFCE_ECOLI	gfcE	0.6915769808749985	0.700777618589849	0.6961772997324238
511	P0A935	MLTA_ECOLI	mltA	0.9873196712945956	0.751412841934083	0.8693662566143393
512	P0A940	BAMA_ECOLI	bamA	0.688072847078302	0.7188249151180807	0.7034488810981914
513	P0A944	RIMI_ECOLI	rimI	0.7073054889936474		0.7073054889936474
514	P0A948	RIMJ_ECOLI	rimJ	0.7576818665380866	0.9578906163432418	0.8577862414406642
515	P0A951	ATDA_ECOLI	speG	1.048908175051121	0.8658230360290988	0.95736560554011
516	P0A953	FABB_ECOLI	fabB	0.6860007110249107	0.7057357151259952	0.695868213075453
517	P0A955	ALKH_ECOLI	eda	0.7614342162933189	0.8131697175854615	0.7873019669393901
518	P0A959	ALAA_ECOLI	alaA	0.6435362861685607	0.6449293428212894	0.6442328144949251
519	P0A962	ASPG1_ECOLI	ansA	0.701799613540615	0.8089190237429736	0.7553593186417944
520	P0A964	CHEW_ECOLI	cheW	0.4361712596352227	0.6932871127088621	0.5647291861720424
521	P0A972	CSPE_ECOLI	cspE	0.5391541136021349	0.6810404038429979	0.6100972587225664
522	P0A978	CSPG_ECOLI	cspG	0.4482259634659945		0.4482259634659945
523	P0A988	DPO3B_ECOLI	dnaN	1.023725130724005	0.7192807944904714	0.8715029626072379
524	P0A991	ALF1_ECOLI	fbaB	0.768162078643299	1.655819137700119	1.211990608171709
525	P0A993	F16PA_ECOLI	fbp	0.6000371364149916	1.250028246556248	0.9250326914856196
526	P0A998	FTNA_ECOLI	ftnA	1.304734748117899	0.6930405638280439	0.9988876559729712
527	P0A9A2	FTNB_ECOLI	ftnB	0.1428249972469673		0.1428249972469673
528	P0A9A6	FTSZ_ECOLI	ftsZ	0.5096447985156389	0.5338424709903163	0.5217436347529776
529	P0A9A9	FUR_ECOLI	fur	0.8142006164045416	0.5760806500663712	0.6951406332354564
530	P0A9B2	G3P1_ECOLI	gapA	0.7828891880790647	0.7394287932473461	0.7611589906632055
531	P0A9B6	E4PD_ECOLI	epd	0.6772540141685851	0.5665401186099761	0.6218970663892807
532	P0A9C3	GALM_ECOLI	galM	0.7680693419281707	0.7167284733001829	0.7423989076141768
533	P0A9C5	GLN1B_ECOLI	glnA	0.8131387500175217	0.6476695716563482	0.7304041608369349
534	P0A9C9	GLPX_ECOLI	glpX	0.8930224649584692	0.810234480800382	0.8516284728794256
535	P0A9D2	GSTA_ECOLI	gstA	1.356620792100667	0.749426161179232	1.05302347663995
536	P0A9D4	CYSE_ECOLI	cysE	0.6746405377607404	0.6790508744359313	0.6768457060983358
537	P0A9D8	DAPD_ECOLI	dapD	0.6578074069946267	0.9203393570295724	0.7890733820120995
538	P0A9E0	ARAC_ECOLI	araC	0.4098159368012285		0.4098159368012285
539	P0A9E5	FNR_ECOLI	fnr	0.5286916987901934	0.5286442896751279	0.5286679942326606
540	P0A9F1	MNTR_ECOLI	mntR	0.6583459904846922	0.7588904175843542	0.7086182040345232
541	P0A9F3	CYSB_ECOLI	cysB	0.7356715947942727	0.8308312183566459	0.7832514065754592
542	P0A9F6	GCVA_ECOLI	gcvA	0.7781330995283913	0.6745504262087523	0.7263417628685718
543	P0A9F9	METR_ECOLI	metR	0.4333759245562923	0.7415924103818399	0.5874841674690661
544	P0A9G4	CUER_ECOLI	cueR	0.4319814528067563		0.4319814528067563
545	P0A9G6	ACEA_ECOLI	aceA	0.6988994504361585	0.6320969713389328	0.6654982108875457
546	P0A9G8	MODE_ECOLI	modE	1.393997960978735	2	1.696998980489367
547	P0A9H1	MUG_ECOLI	mug	0.6618490843305007	0.7151018461859805	0.6884754652582405
548	P0A9H5	BTUR_ECOLI	btuR	0.7123094440818705	0.6495280054183319	0.6809187247501012
549	P0A9H7	CFA_ECOLI	cfa	0.3523823613554829	0.4669141586075408	0.4096482599815119
550	P0A9H9	CHEZ_ECOLI	cheZ	0.551084561915331	0.6169817185646569	0.5840331402399939
551	P0A9I3	GCVR_ECOLI	gcvR	1.117618496280527	0.8005938286984908	0.959106162489509
552	P0A9J0	RNG_ECOLI	rng	0.904288775607182	0.7650197816410447	0.8346542786241133
553	P0A9J4	PANE_ECOLI	panE	0.7098655295942429		0.7098655295942429
554	P0A9J6	RBSK_ECOLI	rbsK	0.714385731252154	2	1.357192865626077
555	P0A9J8	PHEA_ECOLI	pheA	0.6868864866506288	0.5964062457365468	0.6416463661935878
