Gene id	half_life (units.min)
narQ	720.0
mliC	720.0
dcd	288.71147395557915
asmA	681.113944861359
qorA	358.59719070464377
pabC	334.886278236306
mltG	720.0
holA	497.8222940513984
trmO	352.9469955985284
metQ	695.7349115556204
fpr	337.05720169686
nrdD	157.7442945808617
treC	143.30530818831357
holC	647.7384724108956
dadX	594.2656444834338
cydD	720.0
ftsN	321.0627829047146
yceH	578.7239784860373
hemE	356.2577155327914
flgL	15.90543417001587
pepT	584.3989720351369
nadC	349.61795981231626
leuB	303.43017243684716
leuD	181.35300707563968
greB	278.06841814784275
thiC	84.7609076134233
thiE	285.43735803075833
thiF	241.8012331082949
thiG	95.18972434279303
thiH	56.86186124542929
ybiB	350.5810663005745
hcxB	301.40158767813267
moaA	37.07100714313876
moaD	285.4200407462374
moaE	346.51703523041596
metN	345.6149573098172
basR	319.8008336267475
basS	359.49922617607183
eptA	644.470921684365
baeS	675.885904074273
rnb	348.06067414405703
artI	354.17157139752663
artJ	559.1344210777746
dkgB	323.2442260035851
yafC	720.0
glnE	720.0
ygiF	639.6498322682196
mfd	686.5843817717946
panB	720.0
modF	313.9806711856103
yedD	720.0
yedE	266.2311537696528
fliH	218.2008960551093
aas	720.0
glmM	720.0
potF	720.0
potG	355.12599927559376
sseA	344.5695937228271
acrB	720.0
yicH	354.29599273221856
yicJ	255.39003851227247
ade	191.62409957290302
yidR	355.2382585854433
dgoR	332.41280962660755
adeP	720.0
ravA	345.4523677519103
thiQ	356.10305256806055
thiB	659.3503775311812
lptD	720.0
nfrA	678.6506743857534
hchA	311.4621807272479
panC	330.152305616709
otsA	231.46862326555572
djlA	358.41953444179774
narP	204.86524797047042
nnr	604.4978690123706
yciK	346.21841188739614
yddA	317.2240603945498
yddB	558.5701929719229
pqqL	353.84287834216855
nuoF	337.5791540367389
lplA	352.5807280103839
hemN	253.85943853459506
bipA	348.11084797836867
yihT	517.8293150012692
yihW	306.8027700719862
yiiM	543.3558021443181
yiiQ	315.51498668793243
mobA	354.0658385692784
fdhD	287.6913288889527
gph	333.3994578259673
nudC	305.2035794476062
fsaB	234.20293033417008
yjaG	720.0
rluF	246.65311701580987
dusA	325.93617828590067
yjcE	335.90619586637706
actP	720.0
yeeA	324.08983631436337
sbmC	234.10558447008881
yeiG	720.0
psuG	265.4733886105239
yeiR	339.458739127969
opgG	720.0
gcvP	296.8582912194146
yebE	269.2247219963371
yebF	265.7758451586882
purT	357.41878773490566
recT	227.6670912356444
lldD	225.8887224017458
flgK	23.074467774036588
yehS	703.4333693489214
yehX	297.37378833159806
yehZ	341.79912059128173
bglX	720.0
tktB	337.739244444866
sgrR	338.4121757772574
nuoC	685.5542716237476
nuoG	343.3833781589052
rluD	349.9526181377368
yfiH	306.4923531375889
selU	352.22872085298985
yejA	720.0
yejF	720.0
radD	263.0131047337102
yejK	624.5085602936574
napA	271.21814677239075
ahpF	281.33322623150457
amiA	213.05459626905935
hemF	314.3640371976128
cobS	720.0
cobT	277.8325166144044
cmoM	327.36544496629824
cueO	358.64439769634293
dsbD	720.0
cbpA	720.0
treB	253.50763324211675
treR	720.0
zapD	720.0
acnB	282.71330578181306
rdgC	563.2746857939991
lrhA	282.0787426182692
yadG	696.574997212692
yegD	307.5412771643324
rsmB	720.0
gatR	720.0
pgm	583.1592126652153
rlmN	80.89352517053317
lasT	337.2041835668147
clcA	720.0
hrpB	278.8841609276858
btuF	264.4676476302137
purU	631.6518571122426
pepB	623.4406390230954
fxsA	701.1212184713166
ptsP	346.60230340840985
hybD	342.20611737998973
dppF	696.1578975896724
ybcH	687.5944298235534
intS	332.02346095117673
modA	720.0
glcB	331.2407248504147
csiR	221.21386609320948
lhgO	328.71369536662644
pspF	720.0
dhaM	602.1764454577026
rpiB	335.70914306562224
xylF	324.6062117627699
ucpA	613.5301613738627
iaaA	299.2189891221903
panZ	714.7740831294168
yhhM	698.015284250817
zntA	272.9021383817132
acpT	296.26281764730606
yhiI	720.0
yhiN	720.0
rlmJ	642.7392020877102
yhjD	244.47803009632253
yhjG	342.9300442104316
kdgK	357.41595727586287
yhjJ	589.8717917843348
yhjK	720.0
bcsC	670.8010264922094
bcsZ	720.0
bcsB	643.372380947169
bcsG	256.8885543988306
eptB	290.40395861366216
ghrB	329.89068562078387
yiaJ	720.0
yiaO	554.0628347785125
sgbH	310.321321398921
yiaU	653.522045002488
aldB	305.87380870990233
gpmI	334.9479019251986
envC	346.6601928755663
rfaF	334.5255283170016
rluB	347.5181218642793
ydiF	311.89208080959685
yfhH	258.7132119181717
kduD	248.86279915257475
mpl	720.0
yecC	315.20082889942194
chbG	270.8393124638771
gltI	681.0196744488329
uspF	345.01352217268425
yfjD	570.6336087915431
cysJ	299.43120572903797
menF	289.321391935095
rspA	627.4716385345248
rspB	207.27934106562032
nfsB	202.9128078097148
ygdG	352.3996518633739
yggL	324.5550887872691
torR	307.7677378108862
degQ	599.7496271536877
uxuB	259.17564506923304
uxuR	231.51871191448333
znuA	332.6617405231188
yeaD	720.0
erfK	338.25227979700253
flu	265.50833215092194
ytfJ	297.1288774800211
prmB	344.4944174207442
alsB	548.7594670079845
epmB	84.444015446712
mscM	720.0
rsgA	340.5160645020562
bsmA	693.9013864633105
yjfP	343.11571540536136
ulaD	306.3232275563402
ytfB	300.14599657302614
qorB	350.4765913023693
tamB	357.9801069568893
ytfQ	718.2625536111252
yjgM	306.8827177820971
yjgR	323.30661450174705
yjhC	669.3732897370554
yjhU	690.5449172440734
yjhG	301.9036644526976
yjhH	285.61548410949405
nanM	720.0
iadA	720.0
yjiR	274.9597326231692
mdoB	130.45501438376732
rsmC	694.2206983636638
yjjU	233.35407931367803
yjjJ	354.007647642349
yjjX	301.29058782937705
nrdE	182.38637552277913
garD	193.4700667673763
ybaL	720.0
ydfG	646.70491636074
gntT	602.1502081208256
rcsD	668.0038182583975
opgD	720.0
pdxK	303.9992035218611
nlpE	643.1973130591506
solA	329.0975000749271
azoR	203.32014001415166
rihA	351.1959775389854
patA	22.664606900848607
fadH	296.3043053378947
rlmG	352.4665803024081
ygjR	316.81167070030773
uxaA	233.75127340069457
yqjG	720.0
tdcE	127.30941443877245
obgE	215.07102670096404
agaB	303.898682432364
hrpA	720.0
nudL	302.0089030048199
ycaK	585.2523731051184
lpxH	720.0
pqiB	720.0
uup	348.91978069769266
kdsD	316.37171672681484
nanK	300.26042597828274
lpoA	336.8282156889045
yraR	720.0
yhbO	318.9236579691244
fkpA	688.587870308187
tusC	359.9082733137257
frlR	308.0698706229338
yhfZ	318.18019597104137
ais	295.8838960215877
dxr	319.49492678273936
proQ	270.7986537082503
luxS	242.9642749901757
hcxA	316.7480627583737
tsaC	336.83754348363124
hofM	704.9288976320131
nudE	314.6300147205369
yrfF	720.0
cpoB	528.1524019408308
hexR	271.073303201236
yedI	355.30212032094585
ybhC	698.9695329188496
yhdP	720.0
yhgF	281.44521113680105
rtcB	96.20523609291367
yhhW	318.44768366520464
yhhX	335.0813322490247
aaaT	289.5904895222406
ftsK	53.43674427426185
mlc	355.0901899216713
puuE	172.98342810696644
yaiL	193.89731359793004
ycjG	558.7535501721046
yecM	217.30550538891526
rdgB	306.120162201973
yggW	289.2290527262206
qseB	330.6985257443229
hisQ	337.41324026395785
tilS	346.7949249796737
glrK	648.3437084046978
rstA	302.0083027649929
ygbI	319.9392960700805
ldhA	358.1791392850185
hslJ	328.3964445669807
ydbH	648.0404978069172
ydbK	201.10243782981775
pgl	663.7577362879039
rlmD	307.37723793874335
ygaP	537.7018775436895
wecF	689.195358786435
ysgA	271.309361262079
rapA	720.0
mukF	325.484691734344
truB	312.23427746608377
rsmH	343.3949525893238
rplB	688.5585797222526
rplC	353.74632245999555
gmk	532.1923458582313
guaC	596.1036851246629
hisH	318.89155098000043
rplX	293.82986632408756
speB	709.1040175735806
hisF	331.6003810103984
lipA	73.74588895707869
rplD	703.7188662954144
msbA	337.77643901840133
hisG	296.49122076637195
lepA	329.366048668768
ybjL	720.0
yidE	319.7407844614364
hisS	628.1935142619216
rplV	638.6724678300347
lolA	340.729476497149
lolB	707.6713151467937
can	359.03827522732666
ribE	720.0
rffH	641.239008949551
mdh	339.1770494913533
fldA	318.3607541903874
rplE	614.0217013456679
mdoH	720.0
ispE	628.6982521198896
ispG	281.12052709440894
ispH	223.34764412847875
gpmA	620.1169236581214
yaeH	333.19375581582807
nfuA	204.02602720063032
rlmB	349.97717686106
kup	720.0
gmhA	353.14495327601554
gmhB	720.0
clpB	355.6885425870093
mlaF	720.0
yheS	257.8300380496903
yhbS	594.7444689279376
amiC	291.0996167110368
zntB	687.5244453914148
ypfJ	311.49271556592845
ynbE	720.0
ydcL	619.8446671361503
ydfZ	249.8607201715743
yeaK	293.6797699359337
rcnB	322.47194849705886
yfcL	203.22514125040956
queE	259.8385141112807
yqjD	338.5097444125312
yqjE	321.85224789077375
yqjI	280.4312845329137
yraP	342.9995114220869
mlaB	323.20675241936704
mlaD	720.0
zapE	342.79699198993364
yheO	281.69565494423307
ygdI	315.27083353091695
ygdR	278.01031133927216
yqcA	720.0
yfcD	271.5801346009067
queD	720.0
diaA	333.7156550921862
bepA	304.99045088263887
yggS	342.8961759353639
rsmI	708.1357467867504
yfcE	328.84540009636726
yqhA	708.5675981141604
ynfC	98.46859096532928
yqfB	311.78854076258773
yhaJ	339.4710757222533
aaeR	659.533941360075
yhbP	720.0
cutC	584.1100578708965
rfaD	677.2067911937268
grcA	87.4906333058496
yjbJ	662.6872735960908
rsmJ	667.2431004760098
atpE	355.74507294221064
nfi	677.8157419233678
pepA	702.3114122452907
rplY	337.89684048613526
infA	320.27948038569616
baeR	332.21352641106665
rcsF	720.0
tatB	264.4598370026908
tatA	320.2134479755268
adk	677.1945269252304
fadD	238.68211176518028
ccmE	535.2381054455258
apt	274.49673664369413
lpp	295.3794127219751
crr	320.1159226634409
ptsG	720.0
chbB	218.4070412188799
manX	720.0
manZ	720.0
fruB	720.0
ptsN	311.02956512920895
potA	714.4110114570852
csrA	451.2013566166234
fucI	307.14954735175377
nrdB	341.93479201737193
hda	341.7382880040026
intF	52.634955962978175
rclB	212.63196532871083
yahK	351.7532420964568
yahO	286.5266653261413
allE	649.8289550777832
ubiF	261.13190302382077
ybfF	344.6663626701704
ybgK	343.59513213684954
ybgL	461.25489141171835
ybhK	327.2128411836265
ybhG	670.8921475124057
fiu	720.0
opgE	609.7412635494799
ybiU	260.5635945173618
ybiV	720.0
gsiA	237.15884645419584
gsiB	720.0
gsiC	686.4957857313156
ybjI	237.53556143239902
ybjP	720.0
amiD	674.5258735136208
ybjS	596.9130576720811
ybjT	720.0
ltaE	352.819454201617
macA	720.0
macB	720.0
ycaO	307.8688446568675
gloC	592.6374905522254
ycbX	608.6802487313208
rlmL	627.0139234997274
ycbZ	359.53655104471466
yccU	592.9611247722984
rlmI	678.9698740040147
ghrA	338.37548151821136
ycdX	299.57554756600183
ycdY	720.0
yceM	352.77684490530635
flgE	72.2833843118403
nagZ	447.36665097756133
comR	101.46302924429136
ycfS	90.68551303464925
lolE	720.0
nagK	298.95246805372574
cobB	287.1063385674078
rluE	304.2551586791934
cohE	591.5220804203967
bluR	181.037205148558
ycgJ	720.0
pliG	319.2885580893559
ycgM	671.7506998027758
ldcA	299.9246568438663
ycgR	72.69327808703808
dhaL	325.76838514116685
dhaK	341.9054607895456
dhaR	258.4966381562566
oppD	329.1925955240243
yciT	330.3511185095639
yciW	74.77836073252362
ycjX	650.4329013804804
ycjY	674.1556881167136
ttcA	97.98145081773852
paaX	303.91341904317795
ydcP	114.63649513243962
ydcS	720.0
mnaT	346.314018989791
curA	331.65040895957014
yncD	720.0
yncE	720.0
ddpA	286.3907353832763
dosP	256.04612228316506
lsrF	306.1357833700641
tam	598.436617997381
sad	283.0565086775798
ynfB	304.37569521238254
ydgD	264.3365590103869
ydgH	343.94498876078035
ydhJ	672.5618194051032
ydhF	342.46609269749564
mepH	326.07661642317663
ynhG	720.0
yniB	720.0
astD	330.0180418283788
ydjY	720.0
ynjA	720.0
ynjB	720.0
yeaC	13.854608668348284
yeaE	336.8400830183051
yeaJ	720.0
dmlR	56.89438884051084
dmlA	265.2288103798873
tsaB	343.653508245259
kdgR	354.5944314153493
msrC	322.9971473550396
yebT	720.0
rsmF	347.52180567295267
cmoA	284.74267246040273
cmoB	720.0
dcyD	720.0
yedP	315.25636796573286
yedQ	720.0
yedW	624.4548202042513
msrP	334.7624787365237
zinT	720.0
mtfA	69.83055869447058
wzzB	336.61801033340214
yegH	720.0
mdtA	720.0
mdtC	720.0
yegP	349.93981634705153
yegQ	220.76320445796947
yegR	337.22449757782766
yegS	344.05856359476894
yegU	302.5123120953288
thiD	357.4265539049812
thiM	293.6630950336096
preT	68.46813913526358
rtn	355.05837033140284
yfaT	720.0
arnD	323.30922192436293
yfbR	720.0
sixA	63.65385253546812
fadI	720.0
mlaA	720.0
murQ	316.80732470163605
yfeX	511.3039603852342
yfeY	720.0
ypeA	334.7170210792017
eutL	358.37132444367194
maeB	356.90314148541097
ypfH	358.2013354137354
tmcA	720.0
yfgD	307.2950268509452
yfgM	282.2266961633919
yfhM	720.0
pka	720.0
guaD	614.5974719480022
hldE	344.3264209847764
ydhS	312.20355744666836
pdxY	299.88365611206234
ydcI	189.54284567211042
paaY	698.0872286567022
mnmC	329.0618491721335
dsbG	675.9214217074812
rclA	626.5096944308928
ybdK	569.9771020509019
murR	720.0
hxpB	720.0
ykgE	280.10545313193944
ydjG	338.1273251315538
nemA	127.55335360031982
mdlA	299.63127411701174
ydjJ	278.9935030930537
rsxG	341.75293743177735
yfdH	720.0
fetB	333.5430777286514
ydeN	720.0
borD	576.9344633746043
mscK	333.3208662879993
mppA	604.8666860861034
glxK	289.42636641182395
ydgJ	332.2151414628166
rclR	307.4315604026342
ybbN	660.7639262492586
arnA	292.8966337318191
fadJ	717.866448320184
allC	231.7928001300183
ykgG	224.87433009208763
alaC	235.07179302098262
sufS	521.835033204529
ylaB	720.0
cusS	720.0
dxs	643.537466344236
ydjH	304.6366484705202
sufC	322.12387469550174
ybbP	720.0
sufB	187.19250105515388
ydjN	681.3191432520024
ykgF	208.34591707567907
yfcF	354.1112073819647
ydhQ	69.01155833784792
yahJ	597.2101077360787
ynfL	718.3040362186008
ydeP	141.04168486538651
yaiW	669.8606924099957
mhpR	92.7248224521978
anmK	341.7053786513034
astC	266.5219282660933
ycjW	324.5504262716045
yfeW	622.6835294394547
hxpA	603.912467418618
sutR	316.3661143318556
ybcM	229.81745305764235
ydiU	274.173386138004
prr	324.589387963163
sufD	234.42228207317862
arnB	286.59881667199244
gnsB	350.8751063642435
fadM	317.4060945775137
ybaY	331.7981476696581
thiI	277.4531041110363
ydjF	357.686855812282
ydcR	325.10336254508417
yajO	302.2838373555086
oppF	615.947460044715
yniA	312.5601687702256
ydiJ	345.8703928084091
queC	321.7552148422869
bamB	720.0
yfcH	351.8196359617365
maa	228.90312981486935
ydgA	359.1775923167331
ybdL	233.80629382676725
yfaY	315.90941387683523
ynjE	720.0
feaB	313.68275872723746
atoC	333.8153492314505
ygeR	328.76206432440824
xdhB	290.1268326177595
ghxQ	299.6940973506972
bglA	353.65776305882514
yghU	337.82601202130314
gpr	686.9522096715828
yqhD	693.5834910815106
dkgA	707.3596522699997
ygiS	357.79508441275954
yqiC	720.0
yqjH	567.4850258985382
ispD	635.306807033847
ygcP	720.0
queF	332.5306104351465
csdA	335.1136347120388
tcdA	345.99859119275845
kduI	614.6392877952684
yqeF	81.25309381733538
yajL	309.0642364035255
fadE	86.02728699754117
yafJ	720.0
tauA	720.0
sapA	353.0704802507909
yafV	313.47207816161693
mmuP	247.74559137497548
mmuM	300.5194891484181
truD	720.0
copA	303.9534562971879
dgoD	208.02511567266168
nudF	347.21429945073635
lacZ	323.8628729221406
lamB	720.0
araG	235.33682220572686
ycbK	40.78001867717429
dedA	301.5985426502019
livH	720.0
trkH	720.0
paaJ	201.98057184256962
garK	300.96082398255544
msyB	236.37413745533706
adiA	308.5775349733817
yicI	720.0
caiD	297.45100681424753
yihQ	720.0
yiiS	296.88757968033
yjcC	720.0
ydcF	344.1387818305336
yjiN	720.0
ygjH	284.54966619158876
yhcH	330.38310106746235
kefB	720.0
ybaE	111.20200918770402
glcF	79.71214352555737
ldcC	639.0149344616951
clsC	322.62242586328733
lsrB	347.3915708162465
ugd	215.3556374422262
yphG	297.56948835712046
yphF	612.64279280757
hlyE	282.6727825595191
yajR	326.8142096552442
ygeV	87.70181820834894
malF	720.0
uidA	327.8197196710492
ebgA	720.0
pldB	676.867063589139
glpT	709.9972656155251
araB	241.4904272150473
ybbA	330.65536213278625
exuT	355.9973953153748
dosC	189.59775750702505
ycbJ	234.8987164350826
fucA	286.58712198113676
araH	242.4558441974119
astA	273.35683138759003
glcD	217.22424687315427
yjcH	350.5664974625565
pnuC	710.804673005274
yejB	720.0
xylH	303.4386730427978
aceK	641.021424278844
chbF	597.099421578534
narY	332.15726169193726
narZ	690.1349360642873
polB	294.29758381898444
malS	720.0
pdxI	331.6171104164997
ycgB	63.022267716703325
ydeI	313.11049584491366
prpC	99.6197120543559
yihV	357.03015131297377
alsA	720.0
aidB	354.40538660127197
torA	720.0
mlrA	231.8555713590126
yohF	311.5346394708766
xylG	442.43592349611254
dlgD	313.9026959016986
lyx	242.77357706414082
sgcA	279.1832006417768
sgcQ	339.2180623283351
sgcC	720.0
sgcX	656.7190589118054
yjhP	295.9307214080644
yjiL	219.83967291539918
nanT	229.1634558168486
glcE	72.95608316933195
ygcE	241.7235813241996
lsrG	219.52862397816966
ygeY	313.58233887273786
malK	720.0
fryB	241.2631507030147
nanC	720.0
paaK	41.50805818250509
ydcJ	210.1210653163212
yddH	249.2005569217281
astE	118.61328034605216
astB	310.1924656892219
yeaH	82.41747684231072
yedK	323.2101922035652
yegV	287.5763024763616
arnT	720.0
eutQ	250.86576236100282
ypfG	351.58810771417455
csiD	47.649701889715075
ynjD	645.119037322332
rhmD	237.90967616753298
prpD	252.2986121936844
lsrA	282.1883884902437
ydaM	47.39145031567366
lsrK	93.25235703353957
yfcG	290.58208385969533
prpB	247.60726538785667
allB	73.754228705304
prpR	241.215946802982
arnC	696.3132744745374
ydcT	611.798540198685
xdhA	112.54308408173893
xdhC	87.80663884228686
ygeW	293.2543397657756
idi	537.7133701174752
otnI	220.93945576619808
ytfR	640.3177999611672
