Filtered Monomer ID,Log10 Average Protein Count
EG10627-MONOMER[p],1.8197371686687078
EG10634-MONOMER[c],2.9499756351979722
EG10651-MONOMER[c],2.761753570488929
EG10656-MONOMER[c],2.3271125395303915
EG10657-MONOMER[i],3.056596810271025
EG10658-MONOMER[m],2.990456986558132
EG10662-MONOMER[c],2.0969813986554677
EG10665-MONOMER[c],3.2347701296572717
EG10666-MONOMER[c],3.392001360049692
EG10667-MONOMER[c],3.3232250629492137
EG10668-MONOMER[c],1.2651681561674148
EG10669-MONOMER[o],5.14929952563256
EG10670-MONOMER[o],3.3175482410353765
EG10671-MONOMER[o],5.109431150715276
EG10673-MONOMER[o],4.627039392877817
EG10679-MONOMER[i],2.3983185022446327
EG10680-MONOMER[c],3.2827703343618
EG10684-MONOMER[o],4.346544597918638
EG10686-MONOMER[c],2.1381090217039747
EG10687-MONOMER[c],2.51473536825249
EG10689-MONOMER[c],2.1643321586519417
EG10690-MONOMER[c],2.5157414472855417
EG10694-MONOMER[c],2.8364431559477445
EG10695-MONOMER[c],3.4198670272418443
EG10696-MONOMER[i],2.9307186401780068
EG10697-MONOMER[c],2.602710111475476
EG10698-MONOMER[c],3.085714556507152
EG10711-MONOMER[c],2.910770103681514
EG10712-MONOMER[c],2.0086199236790003
EG10715-MONOMER[c],0.13581002149651447
