# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_clim_half_lives_to_flat.py on Tue Mar 17 16:06:48 2026
id	common_name	half_life (units.min)
"1-PFK-MONOMER"	"fruK"	580.2362011623622
"KGTP-MONOMER"	"kgtP"	580.2362011623622
"EG12365-MONOMER"	"prkB"	580.2362011623622
"MALE-MONOMER"	"malE"	580.2362011623622
"EG11637-MONOMER"	"marC"	1137.7655994632705
"EG10572-MONOMER"	"mazG"	580.2362011623622
"EG12656-MONOMER"	"mdaB"	580.2362011623622
"METHYLENETHFREDUCT-MONOMER"	"metF"	580.2362011623622
"EG10597-MONOMER"	"minD"	580.2362011623622
"MONOMER0-1501"	"moaB"	580.2362011623622
"EG11511-MONOMER"	"mogA"	580.2362011623622
"MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN"	"motB"	53.04707681846508
"EG10611-MONOMER"	"mrp"	580.2362011623622
"PD00369"	"mtlR"	580.2362011623622
"EG11090-MONOMER"	"mtn"	580.2362011623622
"G6561-MONOMER"	"murJ"	580.2362011623622
"NAG6PDEACET-MONOMER"	"nagA"	580.2362011623622
"PD00266"	"nagC"	580.2362011623622
"EG10634-MONOMER"	"umpH"	580.2362011623622
"NARL-MONOMER"	"narL"	580.2362011623622
"EG11878-MONOMER"	"zapB"	580.2362011623622
"EG11919-MONOMER"	"yjbB"	580.2362011623622
"EG11935-MONOMER"	"yjbQ"	580.2362011623622
"EG11936-MONOMER"	"yjbR"	580.2362011623622
"EG11939-MONOMER"	"ghxP"	580.2362011623622
"EG11951-MONOMER"	"yjcO"	96.09296088952932
"G7828-MONOMER"	"yjdI"	279.5962549033176
"EG11212-MONOMER"	"nsrR"	580.2362011623622
"EG11757-MONOMER"	"tsaE"	580.2362011623622
"G7834-MONOMER"	"yjeI"	580.2362011623622
"G7885-MONOMER"	"rraB"	404.9606664648392
"G7877-MONOMER"	"ridA"	580.2362011623622
"G7883-MONOMER"	"tabA"	580.2362011623622
"G7888-MONOMER"	"lptF"	580.2362011623622
"NARX-MONOMER"	"narX"	580.2362011623622
"NHAB-MONOMER"	"nhaB"	580.2362011623622
"EG12371-MONOMER"	"nlpI"	580.2362011623622
"PROTEIN-NRII"	"glnL"	580.2362011623622
"PROTEIN-NRI"	"glnG"	580.2362011623622
"H2NEOPTERINP3PYROPHOSPHOHYDRO-MONOMER"	"nudB"	459.91577810885263
"NUOA-MONOMER"	"nuoA"	580.2362011623622
"NUOB-MONOMER"	"nuoB"	580.2362011623622
"NUOE-MONOMER"	"nuoE"	580.2362011623622
"NUOH-MONOMER"	"nuoH"	580.2362011623622
"NUOI-MONOMER"	"nuoI"	580.2362011623622
"NUOK-MONOMER"	"nuoK"	580.2362011623622
"NUOM-MONOMER"	"nuoM"	580.2362011623622
"NUPC-MONOMER"	"nupC"	580.2362011623622
"EG10665-MONOMER"	"nusA"	580.2362011623622
"EG10667-MONOMER"	"nusG"	580.2362011623622
"E1O-MONOMER"	"sucA"	580.2362011623622
"E2O-MONOMER"	"sucB"	580.2362011623622
"E1P-MONOMER"	"aceE"	580.2362011623622
"EG10668-MONOMER"	"ogt"	580.2362011623622
"OPPB-MONOMER"	"oppB"	580.2362011623622
"OPPC-MONOMER"	"oppC"	580.2362011623622
"EG11391-MONOMER"	"osmY"	580.2362011623622
"EG10686-MONOMER"	"parC"	580.2362011623622
"EG12015-MONOMER"	"pbpG"	119.19480851042044
"PDXH-MONOMER"	"pdxH"	580.2362011623622
"G7310-MONOMER"	"yfgO"	580.2362011623622
"EG10711-MONOMER"	"yjdM"	580.2362011623622
"PHOB-MONOMER"	"phoB"	580.2362011623622
"PITA-MONOMER"	"pitA"	580.2362011623622
"EG10741-MONOMER"	"tldE"	580.2362011623622
"POTB-MONOMER"	"potB"	580.2362011623622
"POTC-MONOMER"	"potC"	580.2362011623622
"POTD-MONOMER"	"potD"	580.2362011623622
"EG10757-MONOMER"	"ppiA"	580.2362011623622
"PPX-MONOMER"	"ppx"	580.2362011623622
"PROX-MONOMER"	"proX"	552.2833571604174
"EG10776-MONOMER"	"pspA"	580.2362011623622
"EG10777-MONOMER"	"pspB"	580.2362011623622
"EG10778-MONOMER"	"pspC"	580.2362011623622
"G6269-MONOMER"	"ybbO"	580.2362011623622
"G6379-MONOMER"	"ybgI"	580.2362011623622
"YBHR-MONOMER"	"ybhR"	580.2362011623622
"EG12303-MONOMER"	"ycfH"	580.2362011623622
"EG12120-MONOMER"	"rssA"	580.2362011623622
"YCHM-MONOMER"	"dauA"	333.6791296809845
"G6635-MONOMER"	"yciO"	580.2362011623622
"G6862-MONOMER"	"folM"	580.2362011623622
"EG10013-MONOMER"	"mepM"	68.39908588887994
"G7037-MONOMER"	"tcyL"	580.2362011623622
"EG12006-MONOMER"	"btsR"	580.2362011623622
"G7186-MONOMER"	"yfbS"	580.2362011623622
"EG11285-MONOMER"	"glrR"	580.2362011623622
"RIBOFLAVIN-SYN-MONOMER"	"ribC"	580.2362011623622
"G7147-MONOMER"	"mepS"	92.27784205152548
"EG10839-MONOMER"	"rfaH"	580.2362011623622
"G6337-MONOMER"	"rnk"	92.89948298270649
"G6097-MONOMER"	"rof"	168.14253567087886
"EG11681-MONOMER"	"hpf"	580.2362011623622
"EG11738-MONOMER"	"rsd"	373.63452053247136
"EG12341-MONOMER"	"rseA"	29.281867574814743
"G7348-MONOMER"	"rseB"	580.2362011623622
"EG12025-MONOMER"	"sanA"	580.2362011623622
"SBMA-MONOMER"	"sbmA"	580.2362011623622
"EG12197-MONOMER"	"seqA"	580.2362011623622
"EG11601-MONOMER"	"sseB"	580.2362011623622
"EG10978-MONOMER"	"sspB"	580.2362011623622
"EG11295-MONOMER"	"wzzE"	580.2362011623622
"UBIX-MONOMER"	"ubiX"	580.2362011623622
"RIBULP3EPIM-MONOMER"	"rpe"	580.2362011623622
"EG10956-MONOMER"	"sohB"	580.2362011623622
"PRPPAMIDOTRANS-MONOMER"	"purF"	580.2362011623622
"PURE-MONOMER"	"purE"	580.2362011623622
"RELA-MONOMER"	"relA"	580.2362011623622
"SPOT-MONOMER"	"spoT"	580.2362011623622
"EG12295-MONOMER"	"yibN"	580.2362011623622
"EG10845-MONOMER"	"rho"	580.2362011623622
"RHTB-MONOMER"	"rhtB"	78.76064719200491
"RIBF-MONOMER"	"ribF"	580.2362011623622
"EG10878-MONOMER"	"rplQ"	580.2362011623622
"EG50001-MONOMER"	"rplU"	580.2362011623622
"EG10888-MONOMER"	"rpmD"	580.2362011623622
"EG10869-MONOMER"	"rplF"	580.2362011623622
"EG10913-MONOMER"	"rpsN"	580.2362011623622
"EG10916-MONOMER"	"rpsQ"	580.2362011623622
"EG10900-MONOMER"	"rpsA"	580.2362011623622
"EG11472-MONOMER"	"rmuC"	580.2362011623622
"EG11094-MONOMER"	"sbcD"	580.2362011623622
"SBP-MONOMER"	"sbp"	580.2362011623622
"UGPB-MONOMER"	"ugpB"	580.2362011623622
"PSTS-MONOMER"	"pstS"	580.2362011623622
"EG11292-MONOMER"	"yghA"	580.2362011623622
"SECB"	"secB"	580.2362011623622
"SECD"	"secD"	580.2362011623622
"SECF"	"secF"	580.2362011623622
"SECG"	"secG"	580.2362011623622
"SECY"	"secY"	580.2362011623622
"UHPA-MONOMER"	"uhpA"	580.2362011623622
"PSERPHOSPHA-MONOMER"	"serB"	580.2362011623622
"RPOE-MONOMER"	"rpoE"	580.2362011623622
"UHPT-MONOMER"	"uhpT"	174.59538943084564
"EG10950-MONOMER"	"slt"	580.2362011623622
"EG10951-MONOMER"	"ytjB"	580.2362011623622
"G6886-MONOMER"	"sodC"	580.2362011623622
"SUPEROX-DISMUTFE-MONOMER"	"sodB"	580.2362011623622
"EG10300-MONOMER"	"ffh"	580.2362011623622
"EG10976-MONOMER"	"ssb"	580.2362011623622
"YGJU-MONOMER"	"sstT"	580.2362011623622
"EG11723-MONOMER"	"yieF"	580.2362011623622
"SUCCCOASYN-ALPHA"	"sucD"	580.2362011623622
"G7455-MONOMER"	"csdE"	580.2362011623622
"THI-P-KIN-MONOMER"	"thiL"	580.2362011623622
"THIOESTERII-MONOMER"	"tesB"	580.2362011623622
"RED-THIOREDOXIN2-MONOMER"	"trxC"	206.89773901990984
"G7689-MONOMER"	"tldD"	580.2362011623622
"YHHJ-MONOMER"	"yhhJ"	580.2362011623622
"PSTC-MONOMER"	"pstC"	580.2362011623622
"RBSC-MONOMER"	"rbsC"	580.2362011623622
"TRKA-MONOMER"	"trkA"	580.2362011623622
"EG10967-MONOMER"	"trmH"	580.2362011623622
"EG11786-MONOMER"	"yfiF"	580.2362011623622
"EG11888-MONOMER"	"trmL"	580.2362011623622
"TYRS-MONOMER"	"tyrS"	580.2362011623622
"4OHBENZOATE-OCTAPRENYLTRANSFER-MONOMER"	"ubiA"	132.93098437933074
"EG12794-MONOMER"	"yhbY"	580.2362011623622
"G7326-MONOMER"	"iscR"	122.87223728992753
"G7626-MONOMER"	"tdcF"	580.2362011623622
"G7358-MONOMER"	"ratA"	20.412166027664476
"EG12366-MONOMER"	"rsmE"	580.2362011623622
"EG11251-MONOMER"	"ychA"	18.621803909794295
"URAA-MONOMER"	"uraA"	580.2362011623622
"EG10879-MONOMER"	"rplR"	580.2362011623622
"EG12159-MONOMER"	"ppnP"	580.2362011623622
"EG11534-MONOMER"	"ibpA"	119.90100942456164
"EG11535-MONOMER"	"ibpB"	94.240697857988
"G7533-MONOMER"	"mltC"	580.2362011623622
"EG11131-MONOMER"	"relE"	580.2362011623622
"EG11191-MONOMER"	"slmA"	580.2362011623622
"EG11831-MONOMER"	"srkA"	580.2362011623622
"EG10680-MONOMER"	"osmC"	580.2362011623622
"PROP-MONOMER"	"proP"	580.2362011623622
"EG11507-MONOMER"	"rlmE"	580.2362011623622
"EG11160-MONOMER"	"mscS"	580.2362011623622
"EG10580-MONOMER"	"mepA"	64.52656569281153
"EG10852-MONOMER"	"rimK"	580.2362011623622
"EG10463-MONOMER"	"degP"	580.2362011623622
"G6622-MONOMER"	"emtA"	344.38130467557255
"EG11914-MONOMER"	"eptC"	580.2362011623622
"EG11037-MONOMER"	"tufB"	580.2362011623622
"MONOMER0-4251"	"insC3"	7.536101025030822
"G7255-MONOMER"	"insL3"	72.43846712206602
"EG10863-MONOMER"	"rph"	580.2362011623622
"G7541-MONOMER"	"yghJ"	580.2362011623622
"EG11210-MONOMER"	"rdcA"	580.2362011623622
"RCSC-MONOMER"	"rcsC"	580.2362011623622
"RCSB-MONOMER"	"rcsB"	580.2362011623622
"EG10854-MONOMER"	"rlpA"	580.2362011623622
"EG10346-MONOMER"	"ftsY"	580.2362011623622
"GLNQ-MONOMER"	"glnQ"	580.2362011623622
"PRIBFAICARPISOM-MONOMER"	"hisA"	580.2362011623622
"ENTE-MONOMER"	"entE"	580.2362011623622
"EG10280-MONOMER"	"fadL"	580.2362011623622
"SECA"	"secA"	580.2362011623622
"EG10488-MONOMER"	"iap"	250.29211541690782
"LIPIDADISACCHARIDESYNTH-MONOMER"	"lpxB"	580.2362011623622
"EG10861-MONOMER"	"rnhB"	235.86177230311296
"EG10238-MONOMER"	"dnaE"	580.2362011623622
"L-ASPARTATE-OXID-MONOMER"	"nadB"	580.2362011623622
"UGPC-MONOMER"	"ugpC"	580.2362011623622
"GLYCPDIESTER-CYTO-MONOMER"	"ugpQ"	580.2362011623622
"N-ACETYLGLUTPREDUCT-MONOMER"	"argC"	580.2362011623622
"ARGSUCCINLYA-MONOMER"	"argH"	580.2362011623622
"ENTF-MONOMER"	"entF"	580.2362011623622
"QUINOLINATE-SYNTHA-MONOMER"	"nadA"	108.76859540318131
"EG11183-MONOMER"	"damX"	580.2362011623622
"EG11162-MONOMER"	"fumE"	371.81456899251356
"ARGS-MONOMER"	"argS"	580.2362011623622
"UDP-NACMURALGLDAPAALIG-MONOMER"	"murF"	580.2362011623622
"AROC-MONOMER"	"aroC"	580.2362011623622
"EG10153-MONOMER"	"moeA"	580.2362011623622
"EG10154-MONOMER"	"moeB"	580.2362011623622
"EG11058-MONOMER"	"ung"	580.2362011623622
"URPHOS-MONOMER"	"udp"	580.2362011623622
"EG11238-MONOMER"	"ybhB"	580.2362011623622
"DAPASYN-MONOMER"	"bioA"	580.2362011623622
"BIOTIN-SYN-MONOMER"	"bioB"	65.80479723516869
"7KAPSYN-MONOMER"	"bioF"	580.2362011623622
"DETHIOBIOTIN-SYN-MONOMER"	"bioD"	580.2362011623622
"EG10122-MONOMER"	"bioH"	580.2362011623622
"HOMOCYSMETB12-MONOMER"	"metH"	580.2362011623622
"EG10041-MONOMER"	"ampD"	580.2362011623622
"EG10284-MONOMER"	"fdhE"	273.12292546793964
"HYDROPEROXIDI-MONOMER"	"katG"	580.2362011623622
"AERGLYC3PDEHYDROG-MONOMER"	"glpD"	417.86014362396463
"EG10286-MONOMER"	"fecA"	580.2362011623622
"RPOS-MONOMER"	"rpoS"	19.67541301026512
"EG10927-MONOMER"	"sbcC"	580.2362011623622
"TREHALAPERI-MONOMER"	"treA"	580.2362011623622
"EG10018-MONOMER"	"csrD"	580.2362011623622
"EG11237-MONOMER"	"chiA"	580.2362011623622
"PD01103"	"mngR"	580.2362011623622
"NHAA-MONOMER"	"nhaA"	580.2362011623622
"EG10853-MONOMER"	"rimL"	580.2362011623622
"EG10942-MONOMER"	"selB"	580.2362011623622
"PROV-MONOMER"	"proV"	113.49937575699292
"EG11014-MONOMER"	"topB"	219.71544553517867
"HYDG-MONOMER"	"zraR"	580.2362011623622
"FUMB-MONOMER"	"fumB"	580.2362011623622
"UDP-NACMURALA-GLU-LIG-MONOMER"	"murD"	580.2362011623622
"EG10574-MONOMER"	"mcrB"	580.2362011623622
"EG10575-MONOMER"	"mcrC"	580.2362011623622
"EG10827-MONOMER"	"recE"	580.2362011623622
"EG10697-MONOMER"	"pepP"	580.2362011623622
"EG10426-MONOMER"	"helD"	580.2362011623622
"EG10534-MONOMER"	"ligA"	580.2362011623622
"ENTA-MONOMER"	"entA"	580.2362011623622
"EG10381-MONOMER"	"glgX"	580.2362011623622
"FLIN-FLAGELLAR-C-RING-SWITCH"	"fliN"	580.2362011623622
"EG10167-MONOMER"	"cstA"	580.2362011623622
"PD00283"	"srlR"	580.2362011623622
"FGAMSYN-MONOMER"	"purL"	580.2362011623622
"EG10229-MONOMER"	"flk"	580.2362011623622
"EG10695-MONOMER"	"pepD"	580.2362011623622
"EG10955-MONOMER"	"prlF"	509.56463435591843
"AICARTRANSIMPCYCLO-CPLX"	"purH"	580.2362011623622
"GLYCRIBONUCSYN-MONOMER"	"purD"	580.2362011623622
"DGTPTRIPHYDRO-MONOMER"	"dgt"	580.2362011623622
"AROE-MONOMER"	"aroE"	580.2362011623622
"GLUCDEHYDROG-MONOMER"	"gcd"	580.2362011623622
"AMYLOMALT-MONOMER"	"malQ"	580.2362011623622
"AROP-MONOMER"	"aroP"	580.2362011623622
"LSERINEDEAM1-MONOMER"	"sdaA"	185.71797679552964
"EG10595-MONOMER"	"miaA"	580.2362011623622
"EG10943-MONOMER"	"selD"	580.2362011623622
"EG11038-MONOMER"	"tus"	580.2362011623622
"PD04099"	"iclR"	580.2362011623622
"PROS-MONOMER"	"proS"	580.2362011623622
"CYSA-MONOMER"	"cysA"	207.28505226385175
"EG10712-MONOMER"	"yjdN"	580.2362011623622
"EG10724-MONOMER"	"phnO"	184.33584432874144
"EG10725-MONOMER"	"phnP"	580.2362011623622
"CYSP-MONOMER"	"cysP"	580.2362011623622
"CYST-MONOMER"	"cysU"	580.2362011623622
"ACSERLYB-MONOMER"	"cysM"	580.2362011623622
"EG10306-MONOMER"	"fhuE"	580.2362011623622
"EG10609-MONOMER"	"mreC"	580.2362011623622
"MEND-MONOMER"	"menD"	580.2362011623622
"EG10973-MONOMER"	"gutQ"	580.2362011623622
"EG11261-MONOMER"	"nfsA"	580.2362011623622
"L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER"	"glmS"	580.2362011623622
"EG10155-MONOMER"	"cirA"	580.2362011623622
"NACGLCTRANS-MONOMER"	"murG"	580.2362011623622
"CHD-MONOMER"	"betA"	1914.725051971764
"BADH-MONOMER"	"betB"	580.2362011623622
"EG10627-MONOMER"	"mutY"	580.2362011623622
"BETACOMP-MONOMER"	"cysI"	580.2362011623622
"PAPSSULFOTRANS-MONOMER"	"cysH"	339.29740023254465
"EG10763-MONOMER"	"priA"	580.2362011623622
"UDP-NACMUR-ALA-LIG-MONOMER"	"murC"	580.2362011623622
"DHHB-METHYLTRANSFER-MONOMER"	"ubiG"	580.2362011623622
"NICOTINATEPRIBOSYLTRANS-MONOMER"	"pncB"	571.9497006140465
"EG10596-MONOMER"	"minC"	580.2362011623622
"ACETYLORNTRANSAM-MONOMER"	"argD"	580.2362011623622
"EG11214-MONOMER"	"yjjA"	296.20694374491643
"RSTB-MONOMER"	"rstB"	580.2362011623622
"DMSA-MONOMER"	"dmsA"	1137.7655994632705
"PD00361"	"malI"	580.2362011623622
"NAD-SYNTH-MONOMER"	"nadE"	580.2362011623622
"EG10374-MONOMER"	"ggt"	580.2362011623622
"PD02936"	"fhlA"	580.2362011623622
"PDXA-MONOMER"	"pdxA"	580.2362011623622
"EUTC-MONOMER"	"eutC"	580.2362011623622
"MALX-MONOMER"	"malX"	162.37102621433564
"GLUCOSE-1-PHOSPHAT-MONOMER"	"agp"	580.2362011623622
"EG11007-MONOMER"	"tolA"	580.2362011623622
"EG10687-MONOMER"	"parE"	580.2362011623622
"EG10124-MONOMER"	"bisC"	580.2362011623622
"EG10307-MONOMER"	"fic"	580.2362011623622
"FRUA-MONOMER"	"fruA"	580.2362011623622
"FADA-MONOMER"	"fadA"	580.2362011623622
"CYSD-MONOMER"	"cysD"	172.2949434635315
"EG10698-MONOMER"	"pepQ"	580.2362011623622
"ORNDECARBOX-BIO-MONOMER"	"speC"	580.2362011623622
"ARGDECARBOXBIO-MONOMER"	"speA"	580.2362011623622
"FADB-MONOMER"	"fadB"	580.2362011623622
"HYDROPEROXIDII-MONOMER"	"katE"	580.2362011623622
"EG10856-MONOMER"	"rna"	580.2362011623622
"GLTP-MONOMER"	"gltP"	580.2362011623622
"EG11126-MONOMER"	"yciF"	580.2362011623622
"EG11125-MONOMER"	"yciE"	580.2362011623622
"EG11241-MONOMER"	"ycaC"	580.2362011623622
"NICOTINAMID-MONOMER"	"pncA"	580.2362011623622
"EG11259-MONOMER"	"rnr"	580.2362011623622
"EG10975-MONOMER"	"srmB"	580.2362011623622
"EG10859-MONOMER"	"rne"	580.2362011623622
"EG11236-MONOMER"	"pdeL"	580.2362011623622
"EG11095-MONOMER"	"acpH"	480.3679693593958
"MALTODEXGLUCOSID-MONOMER"	"malZ"	580.2362011623622
"PKII-MONOMER"	"pykA"	580.2362011623622
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO"	"lpxD"	580.2362011623622
"EG10210-MONOMER"	"dbpA"	580.2362011623622
"EG11239-MONOMER"	"ybhA"	248.34865385571146
"KDPD-MONOMER"	"kdpD"	580.2362011623622
"KDPE-MONOMER"	"kdpE"	580.2362011623622
"CYSS-MONOMER"	"cysS"	580.2362011623622
"ASPS-MONOMER"	"aspS"	580.2362011623622
"EG10830-MONOMER"	"recJ"	419.712240423766
"ASNSYNB-MONOMER"	"asnB"	580.2362011623622
"EG11084-MONOMER"	"mraZ"	580.2362011623622
"UDP-NACMURALGLDAPLIG-MONOMER"	"murE"	580.2362011623622
"EG10043-MONOMER"	"cysQ"	580.2362011623622
"GABATRANSAM-MONOMER"	"gabT"	580.2362011623622
"PEPCARBOXYKIN-MONOMER"	"pck"	580.2362011623622
"ADENODEAMIN-MONOMER"	"add"	580.2362011623622
"EG10618-MONOMER"	"mukB"	580.2362011623622
"EG11252-MONOMER"	"mukE"	580.2362011623622
"EG11253-MONOMER"	"ldtD"	580.2362011623622
"EG11082-MONOMER"	"rihC"	580.2362011623622
"GLUTRACE-MONOMER"	"murI"	580.2362011623622
"LIVM-MONOMER"	"livM"	580.2362011623622
"LIVF-MONOMER"	"livF"	580.2362011623622
"FPPSYN-MONOMER"	"ispA"	580.2362011623622
"EG11022-MONOMER"	"trmA"	580.2362011623622
"MGLC-MONOMER"	"mglC"	580.2362011623622
"EG10564-MONOMER"	"malY"	580.2362011623622
"EG11201-MONOMER"	"yigA"	156.80426311792326
"EG11208-MONOMER"	"arpA"	1137.7655994632705
"TDK-MONOMER"	"tdk"	580.2362011623622
"EG11281-MONOMER"	"mutL"	580.2362011623622
"KDGALDOL-MONOMER"	"garL"	580.2362011623622
"PEPSYNTH-MONOMER"	"ppsA"	580.2362011623622
"PSERTRANSAM-MONOMER"	"serC"	580.2362011623622
"EG10255-MONOMER"	"eco"	580.2362011623622
"PHOSPHASERSYN-MONOMER"	"pssA"	580.2362011623622
"PHOP-MONOMER"	"phoP"	580.2362011623622
"PHOQ-MONOMER"	"phoQ"	580.2362011623622
"EG11192-MONOMER"	"yicC"	580.2362011623622
"EG11145-MONOMER"	"pdeA"	580.2362011623622
"OPPA-MONOMER"	"oppA"	580.2362011623622
"CYSN-MONOMER"	"cysN"	131.68263469285236
"DPPA-MONOMER"	"dppA"	580.2362011623622
"EG10765-MONOMER"	"priC"	336.58388998958446
"EG10760-MONOMER"	"prc"	580.2362011623622
"EG10758-MONOMER"	"ppiB"	580.2362011623622
"PROTOHEME-FERROCHELAT-MONOMER"	"hemH"	580.2362011623622
"EG11101-MONOMER"	"aes"	580.2362011623622
"EG10442-MONOMER"	"hipB"	1914.725051971764
"EG10443-MONOMER"	"hipA"	580.2362011623622
"FEPC-MONOMER"	"fepC"	580.2362011623622
"EG11268-MONOMER"	"fmt"	580.2362011623622
"ALDHDEHYDROG-MONOMER"	"puuC"	264.31339849862235
"CYDC-MONOMER"	"cydC"	580.2362011623622
"GSAAMINOTRANS-MONOMER"	"hemL"	580.2362011623622
"EG10462-MONOMER"	"htpX"	580.2362011623622
"EG11133-MONOMER"	"nlpC"	33.22853726706953
"ACETYLORNDEACET-MONOMER"	"argE"	580.2362011623622
"EG10625-MONOMER"	"mutS"	580.2362011623622
"EG11288-MONOMER"	"mak"	580.2362011623622
"EG10168-MONOMER"	"lnt"	580.2362011623622
"EG10212-MONOMER"	"dcp"	580.2362011623622
"EG11189-MONOMER"	"waaC"	580.2362011623622
"ACRD-MONOMER"	"acrD"	580.2362011623622
"EG11147-MONOMER"	"yffB"	580.2362011623622
"EG10266-MONOMER"	"acrE"	1914.725051971764
"BIOTIN-CARBOXYL-MONOMER"	"accC"	580.2362011623622
"FOLD-MONOMER"	"folD"	580.2362011623622
"EG11116-MONOMER"	"trhO"	19.466564893968197
"EG10486-MONOMER"	"hypD"	580.2362011623622
"EG10487-MONOMER"	"hypE"	580.2362011623622
"EG11166-MONOMER"	"ygiD"	580.2362011623622
"EG10612-MONOMER"	"mrr"	580.2362011623622
"EG10021-MONOMER"	"yjiA"	580.2362011623622
"MYRISTOYLACYLTRAN-MONOMER"	"lpxM"	580.2362011623622
"MANNONDEHYDRAT-MONOMER"	"uxuA"	580.2362011623622
"EG10841-MONOMER"	"fliD"	41.98377362014013
"HOLO-ACP-SYNTH-MONOMER"	"acpS"	580.2362011623622
"EG10202-MONOMER"	"dacB"	580.2362011623622
"EG10829-MONOMER"	"recG"	580.2362011623622
"EG10456-MONOMER"	"hmp"	549.016718826765
"EG10085-MONOMER"	"ascB"	251.0865264620313
"EG10087-MONOMER"	"ascG"	580.2362011623622
"EG11092-MONOMER"	"crl"	396.85011598000085
"EG11108-MONOMER"	"ybgA"	580.2362011623622
"RPON-MONOMER"	"rpoN"	580.2362011623622
"EG11296-MONOMER"	"radA"	580.2362011623622
"EG11004-MONOMER"	"ptrB"	580.2362011623622
"EG11884-MONOMER"	"tehB"	580.2362011623622
"ADHC-MONOMER"	"frmA"	580.2362011623622
"ACONITASE-MONOMER"	"acnA"	580.2362011623622
"EG10437-MONOMER"	"hflX"	580.2362011623622
"EG10997-MONOMER"	"mnmE"	580.2362011623622
"CYTDEAM-MONOMER"	"codA"	580.2362011623622
"SUCCSEMIALDDEHYDROG-MONOMER"	"gabD"	580.2362011623622
"OCTAPRENYL-METHOXYPHENOL-OH-MONOMER"	"ubiH"	580.2362011623622
"EG11333-MONOMER"	"ubiI"	580.2362011623622
"EG11298-MONOMER"	"yhdE"	580.2362011623622
"RIBOFLAVINSYNDEAM-MONOMER"	"ribD"	580.2362011623622
"PPPGPPHYDRO-MONOMER"	"gpp"	580.2362011623622
"LACTALDDEHYDROG-MONOMER"	"aldA"	580.2362011623622
"HOMOCYSMET-MONOMER"	"metE"	580.2362011623622
"EG11188-MONOMER"	"htrL"	580.2362011623622
"YIDC"	"yidC"	580.2362011623622
"LYSP-MONOMER"	"lysP"	580.2362011623622
"EG11339-MONOMER"	"waaG"	580.2362011623622
"EG11340-MONOMER"	"waaP"	580.2362011623622
"EG11341-MONOMER"	"waaQ"	580.2362011623622
"EG11344-MONOMER"	"mnmA"	580.2362011623622
"EG11345-MONOMER"	"hflD"	580.2362011623622
"EG11290-MONOMER"	"yeiB"	1137.7655994632705
"PD00261"	"galS"	580.2362011623622
"FLIF-FLAGELLAR-MS-RING"	"fliF"	580.2362011623622
"EG11235-MONOMER"	"rhlE"	580.2362011623622
"EG11291-MONOMER"	"loiP"	580.2362011623622
"H2PTERIDINEPYROPHOSPHOKIN-MONOMER"	"folK"	580.2362011623622
"NACMURLALAAMI2-MONOMER"	"amiB"	216.79614346127386
"CHORPYRLY-MONOMER"	"ubiC"	580.2362011623622
"EG11388-MONOMER"	"fliS"	13.32880098781881
"ALPHA-AMYL-CYTO-MONOMER"	"amyA"	580.2362011623622
"MALIC-NAD-MONOMER"	"maeA"	580.2362011623622
"EG11315-MONOMER"	"yhdH"	580.2362011623622
"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"	"plsC"	1137.7655994632705
"EG11376-MONOMER"	"ftsP"	580.2362011623622
"PD00291"	"cynR"	369.5114720899461
"EG11350-MONOMER"	"waaS"	580.2362011623622
"EG11351-MONOMER"	"waaB"	580.2362011623622
"EG11352-MONOMER"	"waaO"	580.2362011623622
"EG11353-MONOMER"	"waaJ"	580.2362011623622
"EG11432-MONOMER"	"yfeD"	580.2362011623622
"EG11425-MONOMER"	"waaY"	580.2362011623622
"EG11426-MONOMER"	"waaZ"	121.22914411701662
"EG11423-MONOMER"	"waaU"	580.2362011623622
"PD00364"	"marR"	1137.7655994632705
"EG11437-MONOMER"	"plsX"	580.2362011623622
"GCVT-MONOMER"	"gcvT"	580.2362011623622
"GLND-MONOMER"	"glnD"	580.2362011623622
"EG11436-MONOMER"	"ahr"	468.521186775541
"PD04413"	"nadR"	580.2362011623622
"EG11357-MONOMER"	"dinG"	580.2362011623622
"EG11441-MONOMER"	"prlC"	580.2362011623622
"TETRAACYLDISACC4KIN-MONOMER"	"lpxK"	580.2362011623622
"TRANSKETOI-MONOMER"	"tktA"	580.2362011623622
"EG11354-MONOMER"	"emrA"	580.2362011623622
"EG11362-MONOMER"	"gluQ"	313.1546892326873
"UDHA-MONOMER"	"sthA"	580.2362011623622
"EG11430-MONOMER"	"roxA"	580.2362011623622
"EG10015-MONOMER"	"rodZ"	580.2362011623622
"ACS-MONOMER"	"acs"	580.2362011623622
"UDPGLCNACEPIM-MONOMER"	"wecB"	580.2362011623622
"UDPMANNACADEHYDROG-MONOMER"	"wecC"	580.2362011623622
"DTDPGLUCDEHYDRAT2-MONOMER"	"rffG"	580.2362011623622
"TDPFUCACTRANS-MONOMER"	"rffC"	580.2362011623622
"RFFTRANS-MONOMER"	"wecE"	580.2362011623622
"UDPMANACATRANS-MONOMER"	"rffM"	580.2362011623622
"YIFK-MONOMER"	"thrP"	580.2362011623622
