"index"	"gene_id"	"protein_id"	"translation_efficiency"
362	"EG10979"	"E1O-MONOMER[c]"	0.00017428232590907566
363	"EG10024"	"E1P-MONOMER[c]"	0.00030914364952919367
364	"EG10980"	"E2O-MONOMER[c]"	0.0004128831292369766
365	"EG10025"	"E2P-MONOMER[c]"	0.00033611591425321724
366	"EG10543"	"E3-MONOMER[i]"	0.00034234028303568463
367	"EG10003"	"EG10003-MONOMER[i]"	0.00032159238709412774
368	"EG10004"	"EG10004-MONOMER[c]"	0.00013486132362011813
369	"EG10010"	"EG10010-MONOMER[o]"	0.00023086518965757816
370	"EG10011"	"EG10011-MONOMER[c]"	0.0004294814459902219
371	"EG10013"	"EG10013-MONOMER[e]"	0.0001452352715908963
372	"EG10015"	"EG10015-MONOMER[c]"	0.0001639083779382974
373	"EG10018"	"EG10018-MONOMER[i]"	4.1495791883113256e-05
374	"EG10021"	"EG10021-MONOMER[c]"	0.00021577811779218905
375	"EG10037"	"EG10037-MONOMER[c]"	0.00023086518965757826
376	"EG10040"	"EG10040-MONOMER[p]"	0.00040873355004866573
377	"EG10041"	"EG10041-MONOMER[c]"	0.00022615206576296717
378	"EG10042"	"EG10042-MONOMER[i]"	9.54403213311605e-05
379	"EG10043"	"EG10043-MONOMER[c]"	0.00031121843912334954
380	"EG10044"	"EG10044-MONOMER[i]"	0.00047720160665580243
381	"EG10047"	"EG10047-MONOMER[c]"	1.2448737564933968e-05
382	"EG10048"	"EG10048-MONOMER[c]"	0.0002178529073863445
383	"EG10083"	"EG10083-MONOMER[c]"	0.00014938485077920763
384	"EG10085"	"EG10085-MONOMER[c]"	0.00023086518965757813
385	"EG10087"	"EG10087-MONOMER[c]"	0.00019295543225647662
386	"EG10090"	"EG10090-MONOMER[c]"	0.0002308651896575782
387	"EG10106"	"EG10106-MONOMER[i]"	4.149579188311324e-06
388	"EG10108"	"EG10108-MONOMER[c]"	0.0005664175592044957
389	"EG10113"	"EG10113-MONOMER[c]"	0.00015353442996751904
390	"EG10114"	"EG10114-MONOMER[c]"	0.0002308651896575782
391	"EG10116"	"EG10116-MONOMER[c]"	0.00023086518965757816
392	"EG10119"	"EG10119-MONOMER[c]"	7.054284620129251e-05
393	"EG10122"	"EG10122-MONOMER[c]"	0.00029669491196425966
394	"EG10124"	"EG10124-MONOMER[c]"	0.0001307117444318067
395	"EG10125"	"EG10125-MONOMER[c]"	0.00032989154547075067
396	"EG10126"	"EG10126-MONOMER[e]"	0.0002904705431817927
397	"EG10136"	"EG10136-MONOMER[c]"	9.751511092531608e-05
398	"EG10143"	"EG10143-MONOMER[c]"	0.0002308651896575781
399	"EG10144"	"EG10144-MONOMER[c]"	0.00023086518965757802
400	"EG10145"	"EG10145-MONOMER[i]"	0.00023086518965757797
401	"EG10153"	"EG10153-MONOMER[c]"	0.000338190703847373
402	"EG10154"	"EG10154-MONOMER[c]"	9.544032133116046e-05
403	"EG10155"	"EG10155-MONOMER[o]"	0.00016183358834414164
404	"EG10156"	"EG10156-MONOMER[c]"	0.0001452352715908964
405	"EG10157"	"EG10157-MONOMER[c]"	0.00023030164495127877
406	"EG10158"	"EG10158-MONOMER[c]"	0.00026142348886361343
407	"EG10159"	"EG10159-MONOMER[c]"	0.00019503022185063233
408	"EG10167"	"EG10167-MONOMER[i]"	0.000122412586055184
409	"EG10168"	"EG10168-MONOMER[i]"	9.95899005194718e-05
410	"EG10169"	"EG10169-MONOMER[i]"	4.564537107142458e-05
411	"EG10201"	"EG10201-MONOMER[i]"	0.000319517597499972
412	"EG10202"	"EG10202-MONOMER[p]"	0.0001950302218506323
413	"EG10203"	"EG10203-MONOMER[i]"	0.00037138733735386407
414	"EG10204"	"EG10204-MONOMER[c]"	3.527142310064626e-05
415	"EG10210"	"EG10210-MONOMER[c]"	0.00023652601373374546
416	"EG10211"	"EG10211-MONOMER[c]"	0.00014108569240258505
417	"EG10212"	"EG10212-MONOMER[c]"	0.00045022934193177875
418	"EG10215"	"EG10215-MONOMER[c]"	0.0003049940703408824
419	"EG10216"	"EG10216-MONOMER[i]"	0.0001265621652434954
420	"EG10218"	"EG10218-MONOMER[i]"	0.00012448737564933982
421	"EG10226"	"EG10226-MONOMER[c]"	0.0002344512241395898
422	"EG10227"	"EG10227-MONOMER[c]"	0.00023086518965757797
423	"EG10228"	"EG10228-MONOMER[c]"	0.00023086518965757813
424	"EG10229"	"EG10229-MONOMER[c]"	0.00014108569240258513
425	"EG10230"	"EG10230-MONOMER[c]"	0.000479276396249958
426	"EG10236"	"EG10236-MONOMER[c]"	7.469242538960387e-05
427	"EG10237"	"EG10237-MONOMER[c]"	0.00015768400915583023
428	"EG10238"	"EG10238-MONOMER[c]"	3.9421002288957585e-05
429	"EG10239"	"EG10239-MONOMER[c]"	2.2822685535712293e-05
430	"EG10240"	"EG10240-MONOMER[c]"	0.0002178529073863445
431	"EG10241"	"EG10241-MONOMER[c]"	0.00047305202746749113
432	"EG10242"	"EG10242-MONOMER[c]"	0.00014523527159089643
433	"EG10243"	"EG10243-MONOMER[c]"	0.00024482517211036817
434	"EG10244"	"EG10244-MONOMER[c]"	0.0002137033281980332
435	"EG10246"	"EG10246-MONOMER[e]"	6.63932670129812e-05
436	"EG10252"	"EG10252-MONOMER[c]"	0.0002308651896575779
437	"EG10253"	"EG10253-MONOMER[c]"	0.00023086518965757816
438	"EG10255"	"EG10255-MONOMER[p]"	0.0010249460595128975
439	"EG10266"	"EG10266-MONOMER[i]"	0.00023086518965757813
440	"EG10270"	"EG10270-MONOMER[c]"	0.00017013274672076433
441	"EG10271"	"EG10271-MONOMER[i]"	0.0002406755929220568
442	"EG10272"	"EG10272-MONOMER[i]"	0.00011411342767856152
443	"EG10280"	"EG10280-MONOMER[o]"	0.00035271423100646256
444	"EG10284"	"EG10284-MONOMER[c]"	0.0002655730680519246
445	"EG10286"	"EG10286-MONOMER[e]"	0.00010166469011362756
446	"EG10292"	"EG10292-MONOMER[p]"	0.00010581426930193889
447	"EG10293"	"EG10293-MONOMER[e]"	0.00023086518965757824
448	"EG10297"	"EG10297-MONOMER[i]"	0.00023086518965757807
449	"EG10299"	"EG10299-MONOMER[c]"	0.00023086518965757813
450	"EG10300"	"EG10300-MONOMER[c]"	0.00026557306805192495
451	"EG10302"	"EG10302-MONOMER[e]"	0.0002178529073863446
452	"EG10306"	"EG10306-MONOMER[e]"	0.00023086518965757816
453	"EG10307"	"EG10307-MONOMER[c]"	0.00023086518965757816
454	"EG10308"	"EG10308-MONOMER[s]"	0.000661857880535657
455	"EG10309"	"EG10309-MONOMER[c]"	0.0003236671766882834
456	"EG10310"	"EG10310-MONOMER[p]"	0.0002308651896575781
457	"EG10311"	"EG10311-MONOMER[e]"	4.357058147726891e-05
458	"EG10312"	"EG10312-MONOMER[c]"	0.00023086518965757813
459	"EG10313"	"EG10313-MONOMER[s]"	0.00023086518965757816
460	"EG10314"	"EG10314-MONOMER[s]"	0.00023086518965757816
461	"EG10315"	"EG10315-MONOMER[s]"	0.0002308651896575782
462	"EG10320"	"EG10320-MONOMER[c]"	0.00019917980103894355
463	"EG10321"	"EG10321-MONOMER[s]"	0.00011411342767856145
464	"EG10322"	"EG10322-MONOMER[s]"	0.0002308651896575782
465	"EG10329"	"EG10329-MONOMER[c]"	0.0001846562738798541
466	"EG10335"	"EG10335-MONOMER[c]"	0.0003589385997889298
467	"EG10339"	"EG10339-MONOMER[c]"	7.884200457791517e-05
468	"EG10341"	"EG10341-MONOMER[i]"	3.319663350649062e-05
469	"EG10342"	"EG10342-MONOMER[i]"	3.94210022889576e-05
470	"EG10343"	"EG10343-MONOMER[c]"	0.0002925453327759485
471	"EG10344"	"EG10344-MONOMER[i]"	4.3570581477268914e-05
472	"EG10346"	"EG10346-MONOMER[i]"	0.0002178529073863445
473	"EG10347"	"EG10347-MONOMER[p]"	0.00027179743683439174
474	"EG10355"	"EG10355-MONOMER[c]"	0.0003402654934415287
475	"EG10360"	"EG10360-MONOMER[c]"	0.00014523527159089643
476	"EG10370"	"EG10370-MONOMER[c]"	0.00013486132362011802
477	"EG10373"	"EG10373-MONOMER[i]"	0.00023086518965757816
478	"EG10374"	"EG10374-MONOMER[p]"	0.00023086518965757824
479	"EG10375"	"EG10375-MONOMER[c]"	0.00017220753631491995
480	"EG10376"	"EG10376-MONOMER[c]"	0.00033611591425321724
481	"EG10381"	"EG10381-MONOMER[c]"	2.4897475129867957e-05
482	"EG10395"	"EG10395-MONOMER[c]"	0.00017428232590907574
483	"EG10397"	"EG10397-MONOMER[i]"	0.00010996384849025014
484	"EG10415"	"EG10415-MONOMER[c]"	0.0005249217673213823
485	"EG10416"	"EG10416-MONOMER[c]"	0.0005435948736687837
486	"EG10423"	"EG10423-MONOMER[c]"	0.00020125459063309925
487	"EG10424"	"EG10424-MONOMER[c]"	0.0003174428079058163
488	"EG10426"	"EG10426-MONOMER[c]"	0.00015145964037336336
489	"EG10434"	"EG10434-MONOMER[i]"	0.00013486132362011804
490	"EG10435"	"EG10435-MONOMER[i]"	0.00017220753631492009
491	"EG10436"	"EG10436-MONOMER[i]"	0.00017220753631492006
492	"EG10437"	"EG10437-MONOMER[c]"	4.1495791883113256e-05
493	"EG10438"	"EG10438-MONOMER[c]"	0.00042118228761359953
494	"EG10439"	"EG10439-MONOMER[c]"	0.00035063944141230745
495	"EG10442"	"EG10442-MONOMER[c]"	0.00023086518965757816
496	"EG10443"	"EG10443-MONOMER[c]"	0.00019088064266232097
497	"EG10454"	"EG10454-MONOMER[c]"	0.00010788905889609446
498	"EG10455"	"EG10455-MONOMER[e]"	0.0003900604437012646
499	"EG10456"	"EG10456-MONOMER[c]"	0.0006162125094642317
500	"EG10458"	"EG10458-MONOMER[c]"	0.0003527142310064626
501	"EG10459"	"EG10459-MONOMER[c]"	0.00015560921956167463
502	"EG10460"	"EG10460-MONOMER[c]"	0.00019503022185063233
503	"EG10461"	"EG10461-MONOMER[i]"	0.000473052027467491
504	"EG10462"	"EG10462-MONOMER[i]"	0.00024897475129867974
505	"EG10463"	"EG10463-MONOMER[i]"	0.0005290713465096934
506	"EG10466"	"EG10466-MONOMER[c]"	0.0006535587221590332
507	"EG10467"	"EG10467-MONOMER[c]"	0.0005083234505681378
508	"EG10471"	"EG10471-MONOMER[c]"	0.00023086518965757802
509	"EG10472"	"EG10472-MONOMER[c]"	0.00023086518965757797
510	"EG10473"	"EG10473-MONOMER[c]"	0.00023086518965757797
511	"EG10474"	"EG10474-MONOMER[c]"	0.00023086518965757788
512	"EG10481"	"EG10481-MONOMER[c]"	0.0002308651896575781
513	"EG10483"	"EG10483-MONOMER[i]"	0.00023086518965757824
514	"EG10484"	"EG10484-MONOMER[c]"	0.00023086518965757816
515	"EG10485"	"EG10485-MONOMER[c]"	0.0002308651896575782
516	"EG10486"	"EG10486-MONOMER[c]"	0.00016183358834414189
517	"EG10487"	"EG10487-MONOMER[c]"	0.00012863695483765112
518	"EG10488"	"EG10488-MONOMER[e]"	0.00012241258605518417
519	"EG10490"	"EG10490-MONOMER[c]"	0.0003859108645129533
520	"EG10504"	"EG10504-MONOMER[c]"	0.00037968649573048646
521	"EG10505"	"EG10505-MONOMER[c]"	0.0002655730680519248
522	"EG10506"	"EG10506-MONOMER[c]"	6.224368782466985e-05
523	"EG10507"	"EG10507-MONOMER[c]"	1.6598316753245303e-05
524	"EG10513"	"EG10513-MONOMER[i]"	0.00023086518965757826
525	"EG10515"	"EG10515-MONOMER[i]"	0.0002308651896575781
526	"EG10523"	"EG10523-MONOMER[c]"	0.0002842461743993259
527	"EG10528"	"EG10528-MONOMER[e]"	0.00026349827845776913
528	"EG10529"	"EG10529-MONOMER[c]"	0.0002987697015584154
529	"EG10530"	"EG10530-MONOMER[i]"	7.884200457791518e-05
530	"EG10534"	"EG10534-MONOMER[c]"	0.0003195175974999721
531	"EG10535"	"EG10535-MONOMER[i]"	0.000230865189657578
532	"EG10542"	"EG10542-MONOMER[c]"	0.00021370332819803332
533	"EG10544"	"EG10544-MONOMER[o]"	0.0004709772378733357
534	"EG10548"	"EG10548-MONOMER[i]"	5.60193190422029e-05
535	"EG10559"	"EG10559-MONOMER[p]"	0.00023086518965757824
536	"EG10564"	"EG10564-MONOMER[c]"	0.00015145964037336333
537	"EG10570"	"EG10570-MONOMER[c]"	0.00040665876045451
538	"EG10571"	"EG10571-MONOMER[c]"	0.00020955374900972213
539	"EG10572"	"EG10572-MONOMER[c]"	0.00022200248657465587
540	"EG10573"	"EG10573-MONOMER[c]"	0.0002308651896575781
541	"EG10574"	"EG10574-MONOMER[c]"	0.00026557306805192457
542	"EG10575"	"EG10575-MONOMER[c]"	0.00023086518965757826
543	"EG10580"	"EG10580-MONOMER[p]"	0.00014523527159089646
544	"EG10595"	"EG10595-MONOMER[c]"	1.6598316753245303e-05
545	"EG10596"	"EG10596-MONOMER[c]"	8.921595254869357e-05
546	"EG10597"	"EG10597-MONOMER[i]"	0.00033196633506490594
547	"EG10598"	"EG10598-MONOMER[c]"	0.00021577811779218895
548	"EG10599"	"EG10599-MONOMER[c]"	0.0003610133893830854
549	"EG10600"	"EG10600-MONOMER[c]"	0.000487575554626581
550	"EG10603"	"EG10603-MONOMER[c]"	0.000551894032045406
551	"EG10605"	"EG10605-MONOMER[i]"	0.00011203863808440577
552	"EG10606"	"EG10606-MONOMER[i]"	5.601931904220296e-05
553	"EG10607"	"EG10607-MONOMER[i]"	7.261763579544822e-05
554	"EG10608"	"EG10608-MONOMER[c]"	0.0003298915454707502
555	"EG10609"	"EG10609-MONOMER[i]"	5.1869739853891626e-05
556	"EG10610"	"EG10610-MONOMER[i]"	4.3570581477268934e-05
557	"EG10611"	"EG10611-MONOMER[c]"	0.00039006044370126433
558	"EG10612"	"EG10612-MONOMER[c]"	0.00017635711550323123
559	"EG10613"	"EG10613-MONOMER[i]"	0.0001120386380844059
560	"EG10618"	"EG10618-MONOMER[c]"	0.000141085692402585
561	"EG10624"	"EG10624-MONOMER[c]"	0.00012656216524349547
562	"EG10625"	"EG10625-MONOMER[c]"	0.0002759470160227028
563	"EG10626"	"EG10626-MONOMER[c]"	0.0003236671766882833
564	"EG10627"	"EG10627-MONOMER[c]"	0.00012448737564933973
565	"EG10634"	"EG10634-MONOMER[c]"	0.00030706885993503797
566	"EG10651"	"EG10651-MONOMER[c]"	0.00042948144599022165
567	"EG10656"	"EG10656-MONOMER[c]"	0.00023086518965757813
568	"EG10657"	"EG10657-MONOMER[p]"	0.00026142348886361343
569	"EG10658"	"EG10658-MONOMER[e]"	0.0001244873756493397
570	"EG10659"	"EG10659-MONOMER[c]"	0.0002308651896575782
571	"EG10662"	"EG10662-MONOMER[i]"	0.00020955374900972205
572	"EG10665"	"EG10665-MONOMER[c]"	0.0002489747512986794
573	"EG10666"	"EG10666-MONOMER[c]"	0.00023237643454543434
574	"EG10667"	"EG10667-MONOMER[c]"	0.00023237643454543434
575	"EG10668"	"EG10668-MONOMER[c]"	0.00023086518965757816
576	"EG10669"	"EG10669-MONOMER[i]"	0.000437780604366845
577	"EG10670"	"EG10670-MONOMER[e]"	0.0005311461361038498
578	"EG10671"	"EG10671-MONOMER[e]"	0.0005124730297564487
579	"EG10673"	"EG10673-MONOMER[o]"	0.0005290713465096938
580	"EG10679"	"EG10679-MONOMER[o]"	0.00023086518965757816
581	"EG10680"	"EG10680-MONOMER[c]"	0.0002308651896575782
582	"EG10684"	"EG10684-MONOMER[e]"	0.0005913150343343636
583	"EG10686"	"EG10686-MONOMER[i]"	0.00017220753631491995
584	"EG10687"	"EG10687-MONOMER[c]"	0.0002551991200811466
585	"EG10689"	"EG10689-MONOMER[c]"	8.714116295453786e-05
586	"EG10690"	"EG10690-MONOMER[c]"	0.00011203863808440582
587	"EG10694"	"EG10694-MONOMER[c]"	0.00018880585306816532
588	"EG10695"	"EG10695-MONOMER[c]"	0.00046682765868502385
589	"EG10696"	"EG10696-MONOMER[i]"	0.00044193018355515593
590	"EG10697"	"EG10697-MONOMER[c]"	0.00014523527159089622
591	"EG10698"	"EG10698-MONOMER[c]"	0.00034026549344152865
592	"EG10711"	"EG10711-MONOMER[c]"	0.0010602174826135444
593	"EG10712"	"EG10712-MONOMER[c]"	0.00023086518965757824
594	"EG10715"	"EG10715-MONOMER[c]"	0.00023086518965757807
595	"EG10716"	"EG10716-MONOMER[c]"	0.000230865189657578
596	"EG10717"	"EG10717-MONOMER[c]"	0.00023086518965757813
597	"EG10718"	"EG10718-MONOMER[c]"	0.00023086518965757816
598	"EG10719"	"EG10719-MONOMER[c]"	0.00023086518965757816
599	"EG10722"	"EG10722-MONOMER[c]"	0.00023086518965757824
600	"EG10723"	"EG10723-MONOMER[c]"	0.00023086518965757797
601	"EG10724"	"EG10724-MONOMER[c]"	0.00023086518965757816
602	"EG10725"	"EG10725-MONOMER[c]"	0.00023086518965757824
603	"EG10735"	"EG10735-MONOMER[i]"	0.0001742823259090756
604	"EG10736"	"EG10736-MONOMER[c]"	5.394452944804721e-05
605	"EG10737"	"EG10737-MONOMER[c]"	0.00023086518965757802
606	"EG10739"	"EG10739-MONOMER[i]"	2.904705431817928e-05
607	"EG10741"	"EG10741-MONOMER[c]"	0.00037761170613633064
608	"EG10743"	"EG10743-MONOMER[c]"	0.0002738722264285475
609	"EG10746"	"EG10746-MONOMER[c]"	0.0003651629685713967
610	"EG10747"	"EG10747-MONOMER[c]"	4.149579188311328e-05
611	"EG10748"	"EG10748-MONOMER[i]"	0.00014108569240258521
612	"EG10757"	"EG10757-MONOMER[p]"	0.00047512681706164716
613	"EG10758"	"EG10758-MONOMER[c]"	0.0005664175592044959
614	"EG10760"	"EG10760-MONOMER[p]"	0.0001161882172727171
615	"EG10761"	"EG10761-MONOMER[c]"	0.00023445122413958986
616	"EG10762"	"EG10762-MONOMER[c]"	0.00030706885993503813
617	"EG10763"	"EG10763-MONOMER[c]"	6.431847741882555e-05
618	"EG10764"	"EG10764-MONOMER[c]"	4.149579188311324e-06
619	"EG10765"	"EG10765-MONOMER[c]"	9.751511092531608e-05
620	"EG10776"	"EG10776-MONOMER[c]"	0.000659783090941501
621	"EG10777"	"EG10777-MONOMER[i]"	0.00023086518965757802
622	"EG10778"	"EG10778-MONOMER[i]"	0.00023086518965757813
623	"EG10779"	"EG10779-MONOMER[c]"	0.00023086518965757816
624	"EG10780"	"EG10780-MONOMER[p]"	0.0005560436112337179
625	"EG10785"	"EG10785-MONOMER[c]"	0.0002489747512986796
626	"EG10786"	"EG10786-MONOMER[p]"	0.00013901090280842948
627	"EG10812"	"EG10812-MONOMER[c]"	0.0002178529073863445
628	"EG10813"	"EG10813-MONOMER[c]"	0.00023086518965757816
629	"EG10817"	"EG10817-MONOMER[c]"	2.904705431817929e-05
630	"EG10823"	"EG10823-MONOMER[c]"	0.0005269965569155385
631	"EG10824"	"EG10824-MONOMER[c]"	5.186973985389162e-05
632	"EG10825"	"EG10825-MONOMER[c]"	6.846805660713687e-05
633	"EG10826"	"EG10826-MONOMER[c]"	8.506637336038216e-05
634	"EG10827"	"EG10827-MONOMER[c]"	0.00023086518965757807
635	"EG10828"	"EG10828-MONOMER[c]"	2.697226472402363e-05
636	"EG10829"	"EG10829-MONOMER[c]"	3.7346212694801975e-05
637	"EG10830"	"EG10830-MONOMER[c]"	9.544032133116045e-05
638	"EG10831"	"EG10831-MONOMER[c]"	0.00016390837793829737
639	"EG10832"	"EG10832-MONOMER[c]"	1.452352715908964e-05
640	"EG10833"	"EG10833-MONOMER[c]"	4.772016066558024e-05
641	"EG10834"	"EG10834-MONOMER[c]"	4.7720160665580257e-05
642	"EG10836"	"EG10836-MONOMER[c]"	0.0007303259371427929
643	"EG10837"	"EG10837-MONOMER[c]"	0.00012033779646102846
644	"EG10838"	"EG10838-MONOMER[c]"	0.0003630881789772413
645	"EG10839"	"EG10839-MONOMER[c]"	0.0001182630068668727
646	"EG10841"	"EG10841-MONOMER[s]"	0.000230865189657578
647	"EG10844"	"EG10844-MONOMER[c]"	0.00023030164495127864
648	"EG10845"	"EG10845-MONOMER[c]"	0.00045022934193177886
649	"EG10846"	"EG10846-MONOMER[o]"	0.00023086518965757834
650	"EG10847"	"EG10847-MONOMER[o]"	0.00023086518965757797
651	"EG10848"	"EG10848-MONOMER[c]"	0.00023086518965757826
652	"EG10849"	"EG10849-MONOMER[o]"	1.452352715908964e-05
653	"EG10850"	"EG10850-MONOMER[c]"	0.00010581426930193878
654	"EG10851"	"EG10851-MONOMER[c]"	0.00011411342767856141
655	"EG10852"	"EG10852-MONOMER[c]"	2.9047054318179276e-05
656	"EG10853"	"EG10853-MONOMER[c]"	0.000230865189657578
657	"EG10854"	"EG10854-MONOMER[o]"	0.00016805795712660862
658	"EG10855"	"EG10855-MONOMER[e]"	6.431847741882556e-05
659	"EG10856"	"EG10856-MONOMER[p]"	0.0004357058147726889
660	"EG10857"	"EG10857-MONOMER[c]"	0.00020955374900972188
661	"EG10858"	"EG10858-MONOMER[c]"	0.00023652601373374548
662	"EG10859"	"EG10859-MONOMER[i]"	0.0002510495408928354
663	"EG10860"	"EG10860-MONOMER[c]"	0.00029669491196425944
664	"EG10861"	"EG10861-MONOMER[c]"	8.714116295453781e-05
665	"EG10862"	"EG10862-MONOMER[c]"	2.282268553571228e-05
666	"EG10863"	"EG10863-MONOMER[c]"	0.000375536916542175
667	"EG10864"	"EG10864-MONOMER[c]"	0.0003723109827200517
668	"EG10865"	"EG10865-MONOMER[c]"	0.0004360958444033331
669	"EG10866"	"EG10866-MONOMER[c]"	0.0002846745909159149
670	"EG10867"	"EG10867-MONOMER[c]"	0.00041664274865509305
671	"EG10868"	"EG10868-MONOMER[c]"	0.0002805089016118062
672	"EG10869"	"EG10869-MONOMER[c]"	0.0003676856073749996
673	"EG10870"	"EG10870-MONOMER[c]"	0.0007173941381623594
674	"EG10871"	"EG10871-MONOMER[c]"	0.00018400657919325254
675	"EG10872"	"EG10872-MONOMER[c]"	0.0004981865039075279
676	"EG10873"	"EG10873-MONOMER[c]"	0.000853239992801747
677	"EG10874"	"EG10874-MONOMER[c]"	0.00035481977070348365
678	"EG10875"	"EG10875-MONOMER[c]"	0.00043599147014067297
679	"EG10876"	"EG10876-MONOMER[c]"	0.0004216592698205278
680	"EG10877"	"EG10877-MONOMER[c]"	0.0002819966098444526
681	"EG10878"	"EG10878-MONOMER[c]"	0.00029281782988184327
682	"EG10879"	"EG10879-MONOMER[c]"	0.0005065596553524947
683	"EG10880"	"EG10880-MONOMER[c]"	0.0008005418959174468
684	"EG10881"	"EG10881-MONOMER[c]"	0.0002995508183400856
685	"EG10882"	"EG10882-MONOMER[c]"	0.00027840983849921946
686	"EG10883"	"EG10883-MONOMER[c]"	0.00023469238188214992
687	"EG10884"	"EG10884-MONOMER[c]"	0.00036272497245220695
688	"EG10885"	"EG10885-MONOMER[c]"	0.0006556335117531896
689	"EG10886"	"EG10886-MONOMER[c]"	0.0004336310251785335
690	"EG10887"	"EG10887-MONOMER[c]"	0.00021237638171753344
691	"EG10888"	"EG10888-MONOMER[c]"	0.0005692557375666827
692	"EG10889"	"EG10889-MONOMER[c]"	0.0006076452494293428
693	"EG10890"	"EG10890-MONOMER[c]"	0.0005684923487986523
694	"EG10891"	"EG10891-MONOMER[c]"	0.00035886541361444005
695	"EG10892"	"EG10892-MONOMER[c]"	0.001042739205504646
696	"EG10893"	"EG10893-MONOMER[c]"	0.00012876213864996533
697	"EG10899"	"EG10899-MONOMER[c]"	0.0005249217673213832
698	"EG10900"	"EG10900-MONOMER[c]"	0.0004125085063373489
699	"EG10901"	"EG10901-MONOMER[c]"	0.00042070714377359306
700	"EG10902"	"EG10902-MONOMER[c]"	0.0003630575734904429
701	"EG10903"	"EG10903-MONOMER[c]"	0.00032263039804153004
702	"EG10904"	"EG10904-MONOMER[c]"	0.0004733089133839734
703	"EG10905"	"EG10905-MONOMER[c]"	0.00038176128532464194
704	"EG10906"	"EG10906-MONOMER[c]"	0.0004167040174686245
705	"EG10907"	"EG10907-MONOMER[c]"	0.0005638439561440538
706	"EG10908"	"EG10908-MONOMER[c]"	0.00038740400135371054
707	"EG10909"	"EG10909-MONOMER[c]"	0.00023030164495127858
708	"EG10910"	"EG10910-MONOMER[c]"	0.000333184458735323
709	"EG10911"	"EG10911-MONOMER[c]"	0.0004130205482463825
710	"EG10912"	"EG10912-MONOMER[c]"	0.000361735041039251
711	"EG10913"	"EG10913-MONOMER[c]"	0.00020540416982141064
712	"EG10914"	"EG10914-MONOMER[c]"	0.00044607976274346745
713	"EG10915"	"EG10915-MONOMER[c]"	0.0005917351403294396
714	"EG10916"	"EG10916-MONOMER[c]"	0.0002832175745519352
715	"EG10917"	"EG10917-MONOMER[c]"	0.0004855007650324249
716	"EG10918"	"EG10918-MONOMER[c]"	0.0002746253134345348
717	"EG10919"	"EG10919-MONOMER[c]"	0.0003470383189777295
718	"EG10920"	"EG10920-MONOMER[c]"	0.0006286612470291659
719	"EG10921"	"EG10921-MONOMER[c]"	0.0008485889440096658
720	"RUVA"	"EG10923-MONOMER[c]"	0.00019503022185063238
721	"RUVB"	"EG10924-MONOMER[c]"	0.00016805795712660873
722	"EG10925"	"EG10925-MONOMER[c]"	2.6972264724023608e-05
723	"EG10926"	"EG10926-MONOMER[c]"	0.00027179743683439174
724	"EG10927"	"EG10927-MONOMER[c]"	0.00011411342767856152
725	"EG10941"	"EG10941-MONOMER[c]"	0.00016598316753245313
726	"EG10942"	"EG10942-MONOMER[c]"	0.00023445122413958989
727	"EG10943"	"EG10943-MONOMER[c]"	0.0002925453327759484
728	"EG10949"	"EG10949-MONOMER[c]"	0.00010996384849025022
729	"EG10950"	"EG10950-MONOMER[p]"	0.00019295543225647657
730	"EG10951"	"EG10951-MONOMER[i]"	6.0168898230514244e-05
731	"EG10952"	"EG10952-MONOMER[e]"	0.0002593486992694578
732	"EG10955"	"EG10955-MONOMER[c]"	0.00024275038251621265
733	"EG10956"	"EG10956-MONOMER[i]"	0.00029876970155841547
734	"EG10967"	"EG10967-MONOMER[c]"	6.846805660713689e-05
735	"EG10968"	"EG10968-MONOMER[i]"	0.00016390837793829737
736	"EG10973"	"EG10973-MONOMER[c]"	0.0003423402830356845
737	"EG10975"	"EG10975-MONOMER[c]"	0.00032159238709412796
738	"EG10976"	"EG10976-MONOMER[c]"	0.0005788662967694302
739	"EG10977"	"EG10977-MONOMER[c]"	0.00029462012237010395
740	"EG10978"	"EG10978-MONOMER[c]"	7.469242538960381e-05
741	"EG10983"	"EG10983-MONOMER[c]"	0.0004606032899025573
742	"EG10984"	"EG10984-MONOMER[i]"	0.0002800965952110145
743	"EG10985"	"EG10985-MONOMER[p]"	0.00022615206576296728
744	"EG10986"	"EG10986-MONOMER[c]"	0.00023030164495127867
745	"EG10996"	"EG10996-MONOMER[c]"	0.00024897475129867963
746	"EG10997"	"EG10997-MONOMER[i]"	0.0001867310634740098
747	"EG11003"	"EG11003-MONOMER[c]"	0.0005643427696103406
748	"EG11004"	"EG11004-MONOMER[c]"	0.00028217138480517026
749	"EG11007"	"EG11007-MONOMER[i]"	6.639326701298121e-05
750	"EG11008"	"EG11008-MONOMER[p]"	0.00014938485077920782
751	"EG11009"	"EG11009-MONOMER[e]"	0.000419107498019444
752	"EG11010"	"EG11010-MONOMER[i]"	0.0001556092195616746
753	"EG11011"	"EG11011-MONOMER[i]"	8.506637336038215e-05
754	"EG11012"	"EG11012-MONOMER[i]"	0.00022615206576296726
755	"EG11013"	"EG11013-MONOMER[c]"	0.00022407727616881144
756	"EG11014"	"EG11014-MONOMER[c]"	8.091679417207085e-05
757	"EG11016"	"EG11016-MONOMER[c]"	0.0
758	"EG11022"	"EG11022-MONOMER[c]"	0.0002116285386038777
