FE,ZN,MN,CU,MO,NI,CO,Protein ID
0,0,0,0,0,0,0,EG11569-MONOMER
0,0,0,0,0,0,0,EG11570-MONOMER
0,0,0,0,0,0,0,EG11571-MONOMER
0,0,0,0,0,0,0,EG11578-MONOMER
0,0,0,0,0,0,0,EG11579-MONOMER
0,0,0,0,0,0,0,EG11580-MONOMER
0,0,0,0,0,0,0,EG11581-MONOMER
0,0,0,0,0,0,0,EG11591-MONOMER
0,0,0,0,0,0,0,EG11592-MONOMER
0,0,0,0,0,0,0,EG11594-MONOMER
8,0,0,0,0,0,0,EG11595-MONOMER
0,0,0,0,0,0,0,EG11597-MONOMER
0,0,0,0,0,0,0,EG11598-MONOMER
0,0,0,0,0,0,0,EG11599-MONOMER
0,0,0,0,0,0,0,EG11600-MONOMER
0,0,0,0,0,0,0,EG11601-MONOMER
0,0,0,0,0,0,0,EG11603-MONOMER
0,0,0,0,0,0,0,EG11604-MONOMER
0,0,0,0,0,0,0,EG11605-MONOMER
0,0,0,0,0,0,0,EG11607-MONOMER
0,0,0,0,0,0,0,EG11613-MONOMER
0,0,0,0,0,0,0,EG11619-MONOMER
0,0,0,0,0,0,0,EG11620-MONOMER
0,0,0,0,0,0,0,EG11634-MONOMER
0,0,0,0,0,0,0,EG11635-MONOMER
0,0,0,0,0,0,0,EG11637-MONOMER
0,0,0,0,0,0,0,EG11639-MONOMER
0,1,0,0,0,0,0,EG11643-MONOMER
0,0,0,0,0,0,0,EG11644-MONOMER
0,0,0,0,0,0,0,EG11645-MONOMER
0,0,0,0,0,0,0,EG11646-MONOMER
0,0,0,0,0,0,0,EG11649-MONOMER
0,0,0,0,0,0,0,EG11650-MONOMER
0,0,0,0,0,0,0,EG11651-MONOMER
0,0,0,0,0,0,0,EG11652-MONOMER
0,0,0,0,0,0,0,EG11653-MONOMER
0,0,0,0,0,0,0,EG11656-MONOMER
0,0,0,0,0,0,0,EG11659-MONOMER
0,0,0,0,0,0,0,EG11660-MONOMER
0,0,0,0,0,0,0,EG11661-MONOMER
0,0,0,0,0,0,0,EG11662-MONOMER
0,0,0,0,0,0,0,EG11663-MONOMER
0,0,0,0,0,0,0,EG11664-MONOMER
0,0,0,0,0,0,0,EG11665-MONOMER
0,0,0,0,0,0,0,EG11666-MONOMER
0,0,0,0,0,0,0,EG11671-MONOMER
0,0,0,0,0,0,0,EG11674-MONOMER
0,0,0,0,0,0,0,EG11676-MONOMER
0,0,0,0,0,0,0,EG11678-MONOMER
0,0,0,0,0,0,0,EG11681-MONOMER
0,0,0,0,0,0,0,EG11682-MONOMER
0,0,0,0,0,0,0,EG11683-MONOMER
0,0,0,0,0,0,0,EG11684-MONOMER
0,0,0,0,0,0,0,EG11685-MONOMER
0,0,0,0,0,0,0,EG11688-MONOMER
0,0,0,0,0,0,0,EG11690-MONOMER
0,0,0,0,0,0,0,EG11691-MONOMER
0,0,0,0,0,0,0,EG11692-MONOMER
0,0,0,0,0,0,0,EG11694-MONOMER
0,0,0,0,0,0,0,EG11695-MONOMER
0,0,0,0,0,0,0,EG11696-MONOMER
0,0,0,0,0,0,0,EG11697-MONOMER
0,1,0,0,0,0,0,EG11702-MONOMER
0,0,0,0,0,0,0,EG11703-MONOMER
0,0,0,0,0,0,0,EG11705-MONOMER
0,0,0,0,0,0,0,EG11707-MONOMER
0,0,0,0,0,0,0,EG11711-MONOMER
0,0,0,0,0,0,0,EG11712-MONOMER
0,0,0,0,0,0,0,EG11713-MONOMER
0,0,0,0,0,0,0,EG11714-MONOMER
0,0,0,0,0,0,0,EG11719-MONOMER
0,0,0,0,0,0,0,EG11721-MONOMER
0,0,0,0,0,0,0,EG11722-MONOMER
0,0,0,0,0,0,0,EG11723-MONOMER
0,0,0,0,0,0,0,EG11724-MONOMER
0,0,0,0,0,0,0,EG11725-MONOMER
0,0,0,0,0,0,0,EG11726-MONOMER
0,0,0,0,0,0,0,EG11727-MONOMER
0,0,0,0,0,0,0,EG11728-MONOMER
0,0,0,0,0,0,0,EG11729-MONOMER
0,0,0,0,0,0,0,EG11730-MONOMER
0,0,0,0,0,0,0,EG11731-MONOMER
0,0,0,0,0,0,0,EG11733-MONOMER
0,0,0,0,0,0,0,EG11734-MONOMER
1,0,0,0,0,0,0,EG11735-MONOMER
0,1,0,0,0,0,0,EG11736-MONOMER
0,0,0,0,0,0,0,EG11738-MONOMER
0,0,0,0,0,0,0,EG11739-MONOMER
0,0,0,0,0,0,0,EG11740-MONOMER
0,0,0,0,0,0,0,EG11741-MONOMER
0,0,0,0,0,0,0,EG11743-MONOMER
0,1,0,0,0,0,0,EG11744-MONOMER
0,0,0,0,0,0,0,EG11748-MONOMER
0,0,0,0,0,0,0,EG11749-MONOMER
0,0,0,0,0,0,0,EG11750-MONOMER
0,0,0,0,0,0,0,EG11757-MONOMER
0,0,0,0,0,0,0,EG11758-MONOMER
0,0,0,0,0,0,0,EG11759-MONOMER
0,0,0,0,0,0,0,EG11760-MONOMER
0,0,0,0,0,0,0,EG11761-MONOMER
0,0,0,0,0,0,0,EG11762-MONOMER
0,0,0,0,0,0,0,EG11763-MONOMER
0,0,0,0,0,0,0,EG11764-MONOMER
0,0,0,0,0,0,0,EG11765-MONOMER
0,0,0,0,0,0,0,EG11766-MONOMER
0,0,0,0,0,0,0,EG11768-MONOMER
0,0,0,0,0,0,0,EG11769-MONOMER
0,0,0,0,0,0,0,EG11770-MONOMER
0,0,0,0,0,0,0,EG11775-MONOMER
0,0,0,0,0,0,0,EG11776-MONOMER
0,0,0,0,0,0,0,EG11778-MONOMER
0,0,0,0,0,0,0,EG11779-MONOMER
0,0,0,0,0,0,0,EG11780-MONOMER
0,0,0,0,0,0,0,EG11782-MONOMER
0,0,0,0,0,0,0,EG11783-MONOMER
0,0,0,0,0,0,0,EG11784-MONOMER
0,0,0,0,0,0,0,EG11785-MONOMER
0,0,0,0,0,0,0,EG11786-MONOMER
0,0,0,0,0,0,0,EG11790-MONOMER
0,0,0,0,0,0,0,EG11793-MONOMER
0,0,0,0,0,0,0,EG11794-MONOMER
0,0,0,0,0,0,0,EG11796-MONOMER
0,0,0,0,0,0,0,EG11798-MONOMER
0,0,0,0,0,0,0,EG11800-MONOMER
0,0,0,0,0,1,0,EG11802-MONOMER
0,0,0,0,0,0,0,EG11803-MONOMER
0,1,0,0,0,1,0,EG11804-MONOMER
0,0,0,0,0,0,0,EG11805-MONOMER
0,0,0,0,0,0,0,EG11806-MONOMER
0,0,0,0,0,0,0,EG11807-MONOMER
0,0,0,0,0,0,0,EG11808-MONOMER
0,0,0,0,0,0,0,EG11811-MONOMER
0,0,0,0,0,0,0,EG11812-MONOMER
1,0,0,0,0,0,0,EG11815-MONOMER
0,0,0,0,0,0,0,EG11816-MONOMER
0,0,0,0,0,0,0,EG11817-MONOMER
0,0,0,0,0,0,0,EG11820-MONOMER
0,0,0,0,0,0,0,EG11822-MONOMER
0,0,0,0,0,0,0,EG11824-MONOMER
0,0,0,0,0,0,0,EG11825-MONOMER
0,0,0,0,0,0,0,EG11826-MONOMER
0,0,0,0,0,0,0,EG11828-MONOMER
0,0,0,0,0,0,0,EG11829-MONOMER
0,0,0,0,0,0,0,EG11830-MONOMER
0,0,0,0,0,0,0,EG11831-MONOMER
0,0,0,0,0,0,0,EG11832-MONOMER
0,0,0,0,0,0,0,EG11833-MONOMER
0,0,0,0,0,0,0,EG11835-MONOMER
0,0,0,0,0,0,0,EG11837-MONOMER
0,0,0,0,0,0,0,EG11838-MONOMER
0,0,0,0,0,0,0,EG11839-MONOMER
0,0,0,0,0,0,0,EG11843-MONOMER
0,0,0,0,0,0,0,EG11844-MONOMER
0,0,0,0,0,0,0,EG11845-MONOMER
0,0,0,0,0,0,0,EG11846-MONOMER
0,0,0,0,0,0,0,EG11847-MONOMER
0,0,0,0,0,0,0,EG11848-MONOMER
0,0,0,0,0,0,0,EG11849-MONOMER
0,0,0,0,0,0,0,EG11850-MONOMER
0,0,0,0,0,0,0,EG11851-MONOMER
0,0,0,0,0,0,0,EG11852-MONOMER
0,0,0,0,0,0,0,EG11853-MONOMER
0,0,0,0,0,0,0,EG11854-MONOMER
0,0,0,0,0,0,0,EG11855-MONOMER
0,0,0,0,0,0,0,EG11859-MONOMER
0,0,0,0,0,0,0,EG11860-MONOMER
0,0,0,0,0,0,0,EG11861-MONOMER
0,0,0,0,0,0,0,EG11862-MONOMER
0,0,0,0,0,0,0,EG11865-MONOMER
0,0,0,0,0,0,0,EG11870-MONOMER
0,0,0,0,0,0,0,EG11874-MONOMER
0,0,0,0,0,0,0,EG11875-MONOMER
0,0,0,0,0,0,0,EG11876-MONOMER
0,0,0,0,0,0,0,EG11877-MONOMER
0,0,0,0,0,0,0,EG11878-MONOMER
0,0,0,0,0,0,0,EG11879-MONOMER
0,0,0,0,0,0,0,EG11881-MONOMER
0,0,0,0,0,0,0,EG11882-MONOMER
0,0,0,0,0,0,0,EG11884-MONOMER
0,0,0,0,0,0,0,EG11885-MONOMER
0,0,0,0,0,0,0,EG11886-MONOMER
0,0,0,0,0,0,0,EG11888-MONOMER
0,0,0,0,0,0,0,EG11889-MONOMER
0,0,0,0,0,0,0,EG11890-MONOMER
0,0,0,0,0,0,0,EG11891-MONOMER
0,0,0,0,0,0,0,EG11892-MONOMER
0,0,0,0,0,0,0,EG11894-MONOMER
0,0,0,0,0,0,0,EG11895-MONOMER
0,0,0,0,0,0,0,EG11899-MONOMER
0,0,0,0,0,0,0,EG11900-MONOMER
0,0,0,0,0,0,0,EG11901-MONOMER
0,0,0,0,0,0,0,EG11902-MONOMER
0,0,0,0,0,0,0,EG11903-MONOMER
0,0,0,0,0,0,0,EG11905-MONOMER
0,0,0,0,0,0,0,EG11906-MONOMER
0,0,0,0,0,0,0,EG11910-MONOMER
4,0,0,0,0,0,0,EG11911-MONOMER
0,0,0,0,0,0,0,EG11912-MONOMER
0,0,0,0,0,0,0,EG11913-MONOMER
0,0,0,0,0,0,0,EG11914-MONOMER
0,0,0,0,0,0,0,EG11915-MONOMER
0,0,0,0,0,0,0,EG11916-MONOMER
0,0,0,0,0,0,0,EG11917-MONOMER
0,0,0,0,0,0,0,EG11918-MONOMER
0,0,0,0,0,0,0,EG11919-MONOMER
0,0,0,0,0,0,0,EG11920-MONOMER
0,0,0,0,0,0,0,EG11921-MONOMER
0,0,0,0,0,0,0,EG11922-MONOMER
0,0,0,0,0,0,0,EG11923-MONOMER
0,0,0,0,0,0,0,EG11924-MONOMER
0,0,0,0,0,0,0,EG11925-MONOMER
0,0,0,0,0,0,0,EG11926-MONOMER
0,0,0,0,0,0,0,EG11927-MONOMER
0,0,0,0,0,0,0,EG11928-MONOMER
0,0,0,0,0,0,0,EG11929-MONOMER
0,0,0,0,0,0,0,EG11930-MONOMER
0,0,0,0,0,0,0,EG11931-MONOMER
0,0,0,0,0,0,0,EG11932-MONOMER
0,0,0,0,0,0,0,EG11933-MONOMER
0,0,0,0,0,0,0,EG11935-MONOMER
0,0,0,0,0,0,0,EG11936-MONOMER
0,0,0,0,0,0,0,EG11937-MONOMER
0,0,0,0,0,0,0,EG11938-MONOMER
0,0,0,0,0,0,0,EG11939-MONOMER
0,0,0,0,0,0,0,EG11941-MONOMER
0,0,0,0,0,0,0,EG11948-MONOMER
0,0,0,0,0,0,0,EG11949-MONOMER
0,0,0,0,0,0,0,EG11950-MONOMER
0,0,0,0,0,0,0,EG11951-MONOMER
0,0,0,0,0,0,0,EG11952-MONOMER
0,0,0,0,0,0,0,EG11954-MONOMER
0,2,0,0,0,0,0,EG11955-MONOMER
0,0,0,0,0,0,0,EG11956-MONOMER
0,0,0,0,0,0,0,EG11957-MONOMER
0,0,0,0,0,0,0,EG11962-MONOMER
0,0,0,0,0,0,0,EG11964-MONOMER
0,0,0,0,0,0,0,EG11966-MONOMER
0,0,0,0,0,0,0,EG11967-MONOMER
0,1,0,0,0,0,0,EG11969-MONOMER
0,0,0,0,0,0,0,EG11970-MONOMER
0,0,0,0,0,0,0,EG11972-MONOMER
0,0,0,0,0,0,0,EG11973-MONOMER
0,0,0,0,0,0,0,EG11974-MONOMER
0,0,0,0,0,0,0,EG11975-MONOMER
0,0,0,0,0,0,0,EG11976-MONOMER
0,0,0,0,0,0,0,EG11977-MONOMER
0,0,0,0,0,0,0,EG11982-MONOMER
0,0,0,0,0,0,0,EG11983-MONOMER
0,0,0,0,0,0,0,EG11984-MONOMER
0,0,0,0,0,0,0,EG11985-MONOMER
0,0,0,0,0,0,0,EG11986-MONOMER
0,0,0,0,0,0,0,EG11987-MONOMER
0,0,0,0,0,0,0,EG11988-MONOMER
0,0,0,0,0,0,0,EG11989-MONOMER
0,0,0,0,0,0,0,EG11990-MONOMER
0,0,0,0,0,0,0,EG11991-MONOMER
0,0,0,0,0,0,0,EG11992-MONOMER
0,0,0,0,0,0,0,EG11995-MONOMER
0,0,0,0,0,0,0,EG11998-MONOMER
0,0,0,0,0,0,0,EG11999-MONOMER
0,0,0,0,0,0,0,EG12002-MONOMER
0,0,0,0,0,0,0,EG12003-MONOMER
0,0,0,0,0,0,0,EG12004-MONOMER
0,0,0,0,0,0,0,EG12005-MONOMER
0,0,0,0,0,0,0,EG12006-MONOMER
0,0,0,0,0,0,0,EG12007-MONOMER
0,0,0,0,0,0,0,EG12008-MONOMER
0,0,0,0,0,0,0,EG12013-MONOMER
0,0,0,0,0,0,0,EG12015-MONOMER
0,0,0,0,0,0,0,EG12016-MONOMER
0,0,0,0,0,0,0,EG12017-MONOMER
0,0,0,0,0,0,0,EG12019-MONOMER
0,0,0,0,0,0,0,EG12020-MONOMER
0,0,0,0,0,0,0,EG12022-MONOMER
0,0,0,0,0,0,0,EG12023-MONOMER
0,0,0,0,0,0,0,EG12024-MONOMER
0,0,0,0,0,0,0,EG12025-MONOMER
0,0,0,0,0,0,0,EG12026-MONOMER
0,0,0,0,0,0,0,EG12027-MONOMER
0,0,0,0,0,0,0,EG12028-MONOMER
0,0,0,0,0,0,0,EG12030-MONOMER
4,0,0,0,0,0,0,EG12031-MONOMER
0,0,1,0,0,0,0,EG12033-MONOMER
0,0,0,0,0,0,0,EG12035-MONOMER
0,0,0,0,0,0,0,EG12036-MONOMER
0,0,0,0,0,0,0,EG12042-MONOMER
0,0,0,0,0,0,0,EG12043-MONOMER
0,0,0,0,0,0,0,EG12044-MONOMER
0,1,0,0,0,0,0,EG12045-MONOMER
0,0,0,0,0,0,0,EG12048-MONOMER
0,0,0,0,0,0,0,EG12049-MONOMER
0,0,0,0,0,0,0,EG12051-MONOMER
0,0,0,0,0,0,0,EG12052-MONOMER
0,0,0,0,0,0,0,EG12053-MONOMER
0,0,0,0,0,0,0,EG12054-MONOMER
0,0,0,0,0,0,0,EG12069-MONOMER
0,0,0,0,0,0,0,EG12073-MONOMER
0,0,0,0,0,0,0,EG12080-MONOMER
0,0,0,0,0,0,0,EG12081-MONOMER
0,0,0,0,0,0,0,EG12094-MONOMER
0,0,0,0,0,0,0,EG12096-MONOMER
0,0,0,0,0,0,0,EG12097-MONOMER
0,0,0,0,0,0,0,EG12098-MONOMER
0,0,0,0,0,0,0,EG12099-MONOMER
0,0,0,0,0,0,0,EG12101-MONOMER
0,0,0,0,0,0,0,EG12104-MONOMER
0,0,0,0,0,0,0,EG12105-MONOMER
0,0,0,0,0,0,0,EG12106-MONOMER
0,0,0,0,0,0,0,EG12107-MONOMER
0,0,0,0,0,0,0,EG12108-MONOMER
0,0,0,0,0,0,0,EG12110-MONOMER
0,0,0,0,0,0,0,EG12111-MONOMER
0,0,0,0,0,0,0,EG12113-MONOMER
0,0,0,0,0,0,0,EG12114-MONOMER
0,0,0,0,0,0,0,EG12115-MONOMER
0,0,0,0,0,0,0,EG12116-MONOMER
0,0,0,0,0,0,0,EG12117-MONOMER
0,0,0,0,0,0,0,EG12119-MONOMER
0,0,0,0,0,0,0,EG12120-MONOMER
0,0,0,0,0,0,0,EG12121-MONOMER
0,1,0,0,0,0,0,EG12122-MONOMER
0,0,0,0,0,0,0,EG12123-MONOMER
0,0,0,0,0,0,0,EG12128-MONOMER
0,0,0,0,0,0,0,EG12130-MONOMER
0,0,0,0,0,0,0,EG12131-MONOMER
0,0,0,0,0,0,0,EG12132-MONOMER
0,0,0,0,0,0,0,EG12133-MONOMER
0,0,0,0,0,0,0,EG12134-MONOMER
0,0,0,0,0,0,0,EG12137-MONOMER
0,0,0,0,0,0,0,EG12138-MONOMER
0,0,0,0,0,0,0,EG12139-MONOMER
0,0,0,0,0,0,0,EG12140-MONOMER
0,0,0,0,0,0,0,EG12146-MONOMER
0,0,0,0,0,0,0,EG12147-MONOMER
0,0,0,0,0,0,0,EG12154-MONOMER
0,0,0,0,0,0,0,EG12155-MONOMER
0,0,0,0,0,0,0,EG12158-MONOMER
0,0,0,0,0,0,0,EG12159-MONOMER
0,0,0,0,0,0,0,EG12161-MONOMER
0,0,0,0,0,0,0,EG12163-MONOMER
0,0,0,0,0,0,0,EG12165-MONOMER
0,0,0,0,0,0,0,EG12166-MONOMER
0,0,0,0,0,0,0,EG12167-MONOMER
0,0,0,0,0,0,0,EG12169-MONOMER
0,0,0,0,0,0,0,EG12171-MONOMER
0,0,0,0,0,0,0,EG12172-MONOMER
0,0,0,0,0,0,0,EG12173-MONOMER
0,0,0,0,0,0,0,EG12176-MONOMER
0,0,0,1,0,0,0,EG12177-MONOMER
0,0,0,0,0,0,0,EG12179-MONOMER
0,0,0,0,0,0,0,EG12180-MONOMER
2,0,0,0,0,0,0,EG12181-MONOMER
0,0,0,0,0,0,0,EG12182-MONOMER
0,0,0,0,0,0,0,EG12188-MONOMER
0,0,0,0,0,0,0,EG12190-MONOMER
0,0,0,0,0,0,0,EG12193-MONOMER
0,0,0,0,0,0,0,EG12194-MONOMER
0,0,0,0,0,0,0,EG12195-MONOMER
0,0,0,0,0,0,0,EG12196-MONOMER
0,0,0,0,0,0,0,EG12197-MONOMER
0,0,0,0,0,0,0,EG12198-MONOMER
0,0,0,0,0,0,0,EG12200-MONOMER
0,0,0,0,0,0,0,EG12201-MONOMER
0,0,0,0,0,0,0,EG12202-MONOMER
0,0,0,0,0,0,0,EG12203-MONOMER
0,0,0,0,0,0,0,EG12204-MONOMER
0,0,0,0,0,0,0,EG12205-MONOMER
0,1,0,0,0,0,0,EG12207-MONOMER
0,0,0,0,0,0,0,EG12208-MONOMER
0,0,0,0,0,0,0,EG12209-MONOMER
0,0,0,0,0,0,0,EG12210-MONOMER
0,0,0,0,0,0,0,EG12211-MONOMER
0,0,0,0,0,0,0,EG12212-MONOMER
0,0,0,0,0,0,0,EG12213-MONOMER
0,0,0,0,0,0,0,EG12214-MONOMER
0,0,0,0,0,0,0,EG12216-MONOMER
0,0,0,0,0,0,0,EG12217-MONOMER
0,0,0,0,0,0,0,EG12220-MONOMER
0,0,0,0,0,0,0,EG12221-MONOMER
0,0,0,0,0,0,0,EG12224-MONOMER
0,0,0,0,0,0,0,EG12225-MONOMER
0,0,0,0,0,0,0,EG12227-MONOMER
0,0,0,0,0,0,0,EG12229-MONOMER
0,0,0,0,0,0,0,EG12231-MONOMER
0,0,0,0,0,0,0,EG12233-MONOMER
0,0,0,0,0,0,0,EG12234-MONOMER
0,0,0,0,0,0,0,EG12235-MONOMER
0,0,0,0,0,0,0,EG12237-MONOMER
0,0,0,0,0,0,0,EG12238-MONOMER
0,0,0,0,0,0,0,EG12240-MONOMER
0,0,0,0,0,0,0,EG12242-MONOMER
0,0,0,0,0,0,0,EG12243-MONOMER
1,0,0,0,0,0,0,EG12244-MONOMER
0,0,0,0,0,0,0,EG12246-MONOMER
0,0,0,0,0,0,0,EG12247-MONOMER
0,0,0,0,0,0,0,EG12248-MONOMER
0,0,0,0,0,0,0,EG12251-MONOMER
0,0,0,0,0,0,0,EG12252-MONOMER
0,0,0,0,0,0,0,EG12254-MONOMER
0,0,0,0,0,0,0,EG12256-MONOMER
0,0,0,0,0,0,0,EG12257-MONOMER
0,0,0,0,0,0,0,EG12258-MONOMER
0,0,0,0,0,0,0,EG12259-MONOMER
0,0,0,0,0,0,0,EG12260-MONOMER
0,0,0,0,0,0,0,EG12261-MONOMER
0,0,0,0,0,0,0,EG12262-MONOMER
0,0,0,0,0,0,0,EG12263-MONOMER
0,0,0,0,0,0,0,EG12264-MONOMER
0,0,0,0,0,0,0,EG12265-MONOMER
0,0,0,0,0,0,0,EG12267-MONOMER
0,0,0,0,0,0,0,EG12269-MONOMER
0,0,0,0,0,0,0,EG12270-MONOMER
0,0,0,0,0,0,0,EG12271-MONOMER
0,0,0,0,0,0,0,EG12273-MONOMER
0,0,0,0,0,0,0,EG12274-MONOMER
16,0,0,0,0,0,0,EG12277-MONOMER
0,0,0,0,0,0,0,EG12278-MONOMER
0,0,0,0,0,0,0,EG12279-MONOMER
0,0,0,0,0,0,0,EG12280-MONOMER
0,0,0,0,0,0,0,EG12282-MONOMER
0,0,0,0,0,0,0,EG12283-MONOMER
0,0,0,0,0,0,0,EG12285-MONOMER
0,0,0,0,0,0,0,EG12286-MONOMER
0,1,0,0,0,0,0,EG12287-MONOMER
0,0,0,0,0,0,0,EG12288-MONOMER
0,0,0,0,0,0,0,EG12289-MONOMER
0,0,0,0,0,0,0,EG12290-MONOMER
0,0,0,0,0,0,0,EG12291-MONOMER
0,0,0,0,0,0,0,EG12293-MONOMER
0,0,0,0,0,0,0,EG12295-MONOMER
0,0,0,0,0,0,0,EG12297-MONOMER
0,0,0,0,0,0,0,EG12298-MONOMER
0,0,0,0,0,0,0,EG12303-MONOMER
0,0,0,0,0,0,0,EG12308-MONOMER
0,0,0,0,0,0,0,EG12309-MONOMER
0,0,0,0,0,0,0,EG12310-MONOMER
0,0,0,0,0,0,0,EG12311-MONOMER
0,0,0,0,0,0,0,EG12312-MONOMER
0,0,0,0,0,0,0,EG12313-MONOMER
0,1,0,0,0,0,0,EG12314-MONOMER
0,0,0,0,0,0,0,EG12315-MONOMER
0,0,0,4,0,0,0,EG12318-MONOMER
0,1,0,0,0,0,0,EG12319-MONOMER
0,0,0,0,0,0,0,EG12323-MONOMER
0,0,0,0,0,0,0,EG12325-MONOMER
0,0,0,0,0,0,0,EG12326-MONOMER
0,0,0,0,0,0,0,EG12327-MONOMER
0,0,0,0,0,0,0,EG12328-MONOMER
0,0,0,0,0,0,0,EG12329-MONOMER
0,0,0,0,0,0,0,EG12330-MONOMER
0,0,0,0,0,0,0,EG12332-MONOMER
0,0,0,0,0,0,0,EG12333-MONOMER
0,0,0,0,0,0,0,EG12334-MONOMER
0,0,0,0,0,0,0,EG12335-MONOMER
0,0,0,0,0,0,0,EG12336-MONOMER
0,0,0,0,0,0,0,EG12337-MONOMER
0,0,0,0,0,0,0,EG12338-MONOMER
0,0,0,0,0,0,0,EG12339-MONOMER
0,0,0,0,0,0,0,EG12341-MONOMER
0,0,0,0,0,0,0,EG12342-MONOMER
0,0,0,0,0,0,0,EG12344-MONOMER
0,0,0,0,0,0,0,EG12345-MONOMER
0,0,0,0,0,0,0,EG12347-MONOMER
0,0,0,0,0,0,0,EG12352-MONOMER
0,0,0,0,0,0,0,EG12354-MONOMER
0,0,0,0,0,0,0,EG12356-MONOMER
0,0,0,0,0,0,0,EG12357-MONOMER
0,0,0,0,0,0,0,EG12359-MONOMER
2,0,0,0,0,0,0,EG12360-MONOMER
0,0,0,0,0,0,0,EG12363-MONOMER
0,0,0,0,0,0,0,EG12364-MONOMER
0,0,0,0,0,0,0,EG12365-MONOMER
0,0,0,0,0,0,0,EG12366-MONOMER
0,0,0,0,0,0,0,EG12370-MONOMER
0,0,0,0,0,0,0,EG12371-MONOMER
0,0,0,0,0,0,0,EG12372-MONOMER
0,0,0,0,0,0,0,EG12373-MONOMER
0,0,0,0,0,0,0,EG12374-MONOMER
0,0,0,0,0,0,0,EG12375-MONOMER
0,0,0,0,0,0,0,EG12376-MONOMER
0,0,0,0,0,0,0,EG12378-MONOMER
0,0,0,0,0,0,0,EG12379-MONOMER
0,0,0,0,0,0,0,EG12384-MONOMER
0,0,0,0,0,0,0,EG12385-MONOMER
0,0,0,0,0,0,0,EG12386-MONOMER
0,0,0,0,0,0,0,EG12387-MONOMER
0,0,0,0,0,0,0,EG12388-MONOMER
0,0,0,0,0,0,0,EG12391-MONOMER
0,1,0,0,0,0,0,EG12394-MONOMER
0,0,0,0,0,0,0,EG12395-MONOMER
0,0,0,0,0,0,0,EG12396-MONOMER
0,0,0,0,0,0,0,EG12397-MONOMER
0,0,0,0,0,0,0,EG12399-MONOMER
4,0,0,0,0,0,0,EG12401-MONOMER
0,0,0,0,0,0,0,EG12402-MONOMER
0,0,0,0,0,0,0,EG12403-MONOMER
0,0,0,0,0,0,0,EG12404-MONOMER
0,0,0,0,0,0,0,EG12405-MONOMER
0,0,0,0,0,0,0,EG12406-MONOMER
0,0,0,0,0,0,0,EG12407-MONOMER
20,0,0,0,0,0,0,EG12409-MONOMER
0,0,0,0,0,0,0,EG12410-MONOMER
0,0,0,0,0,0,0,EG12421-MONOMER
0,0,0,0,0,0,0,EG12422-MONOMER
0,0,0,0,0,0,0,EG12424-MONOMER
0,0,0,0,0,0,0,EG12428-MONOMER
0,0,0,0,0,0,0,EG12429-MONOMER
0,0,0,0,0,0,0,EG12431-MONOMER
0,0,0,0,0,0,0,EG12432-MONOMER
0,0,0,0,0,0,0,EG12433-MONOMER
0,0,0,0,0,0,0,EG12434-MONOMER
0,1,0,0,0,0,0,EG12436-MONOMER
0,0,0,0,0,0,0,EG12438-MONOMER
0,0,0,0,0,0,0,EG12440-MONOMER
0,0,0,0,0,0,0,EG12443-MONOMER
0,0,0,0,0,0,0,EG12444-MONOMER
0,0,0,0,0,0,0,EG12445-MONOMER
0,0,0,0,0,0,0,EG12446-MONOMER
0,0,0,0,0,0,0,EG12448-MONOMER
0,0,0,0,0,0,0,EG12449-MONOMER
0,0,0,0,0,0,0,EG12450-MONOMER
0,0,0,0,0,0,0,EG12454-MONOMER
0,0,0,0,0,0,0,EG12455-MONOMER
0,0,0,0,0,0,0,EG12600-MONOMER
0,0,0,0,0,0,0,EG12605-MONOMER
0,0,0,0,0,0,0,EG12609-MONOMER
0,0,0,0,0,0,0,EG12610-MONOMER
0,0,0,0,0,0,0,EG12611-MONOMER
0,0,0,0,0,0,0,EG12624-MONOMER
0,0,0,0,0,0,0,EG12633-MONOMER
0,0,0,0,0,0,0,EG12634-MONOMER
0,0,0,0,0,0,0,EG12656-MONOMER
0,0,0,0,0,0,0,EG12657-MONOMER
0,0,0,0,0,0,0,EG12658-MONOMER
0,0,2,0,0,0,0,EG12666-MONOMER
0,0,0,0,0,0,0,EG12689-MONOMER
0,0,0,0,0,0,0,EG12690-MONOMER
1,0,0,0,0,0,0,EG12691-MONOMER
0,1,0,0,0,0,0,EG12692-MONOMER
0,0,0,0,0,0,0,EG12693-MONOMER
0,0,0,0,0,0,0,EG12694-MONOMER
0,0,0,0,0,0,0,EG12702-MONOMER
0,0,0,0,0,0,0,EG12703-MONOMER
0,0,0,0,0,0,0,EG12704-MONOMER
0,0,0,0,0,0,0,EG12705-MONOMER
0,0,0,0,0,0,0,EG12707-MONOMER
0,0,0,0,0,0,0,EG12708-MONOMER
0,0,0,0,0,0,0,EG12709-MONOMER
0,0,0,0,0,0,0,EG12710-MONOMER
1,0,0,0,0,0,0,EG12712-MONOMER
0,0,0,0,0,0,0,EG12713-MONOMER
0,0,0,0,0,0,0,EG12717-MONOMER
0,0,0,0,0,0,0,EG12794-MONOMER
0,0,0,0,0,0,0,EG12799-MONOMER
0,0,0,0,0,0,0,EG12830-MONOMER
0,0,0,0,0,0,0,EG12842-MONOMER
0,0,0,0,0,0,0,EG12843-MONOMER
0,0,0,0,0,0,0,EG12844-MONOMER
